# slack_ns	startpoint	endpoint	cells
-0.182473	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[14].bitonic_node_inst.COMP[0].comp_inst.H[8]$_DFF_P_/Q	data_out[456]	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[14].bitonic_node_inst.COMP[0].comp_inst.H[8]$_DFF_P_|output908
-0.182464	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[5].bitonic_node_inst.COMP[0].comp_inst.H[1]$_DFF_P_/Q	data_out[161]	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[5].bitonic_node_inst.COMP[0].comp_inst.H[1]$_DFF_P_|output581
-0.182428	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[14].bitonic_node_inst.COMP[0].comp_inst.H[10]$_DFF_P_/Q	data_out[458]	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[14].bitonic_node_inst.COMP[0].comp_inst.H[10]$_DFF_P_|output910
-0.182383	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[2].bitonic_node_inst.COMP[0].comp_inst.H[10]$_DFF_P_/Q	data_out[74]	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[2].bitonic_node_inst.COMP[0].comp_inst.H[10]$_DFF_P_|output996
-0.182305	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[14].bitonic_node_inst.COMP[0].comp_inst.L[3]$_DFF_P_/Q	data_out[467]	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[14].bitonic_node_inst.COMP[0].comp_inst.L[3]$_DFF_P_|output920
-0.182256	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[2].bitonic_node_inst.COMP[0].comp_inst.L[10]$_DFF_P_/Q	data_out[90]	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[2].bitonic_node_inst.COMP[0].comp_inst.L[10]$_DFF_P_|output1014
-0.182216	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[14].bitonic_node_inst.COMP[0].comp_inst.L[12]$_DFF_P_/Q	data_out[476]	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[14].bitonic_node_inst.COMP[0].comp_inst.L[12]$_DFF_P_|output930
-0.182191	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[14].bitonic_node_inst.COMP[0].comp_inst.L[8]$_DFF_P_/Q	data_out[472]	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[14].bitonic_node_inst.COMP[0].comp_inst.L[8]$_DFF_P_|output926
-0.182146	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[5].bitonic_node_inst.COMP[0].comp_inst.L[1]$_DFF_P_/Q	data_out[177]	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[5].bitonic_node_inst.COMP[0].comp_inst.L[1]$_DFF_P_|output598
-0.182072	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[14].bitonic_node_inst.COMP[0].comp_inst.L[2]$_DFF_P_/Q	data_out[466]	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[14].bitonic_node_inst.COMP[0].comp_inst.L[2]$_DFF_P_|output919
-0.182002	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[6].bitonic_node_inst.COMP[0].comp_inst.H[15]$_DFF_P_/Q	data_out[207]	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[6].bitonic_node_inst.COMP[0].comp_inst.H[15]$_DFF_P_|output632
-0.181956	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[6].bitonic_node_inst.COMP[0].comp_inst.H[14]$_DFF_P_/Q	data_out[206]	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[6].bitonic_node_inst.COMP[0].comp_inst.H[14]$_DFF_P_|output631
-0.181933	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[11].bitonic_node_inst.COMP[0].comp_inst.L[7]$_DFF_P_/Q	data_out[375]	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[11].bitonic_node_inst.COMP[0].comp_inst.L[7]$_DFF_P_|output818
-0.181933	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[14].bitonic_node_inst.COMP[0].comp_inst.L[9]$_DFF_P_/Q	data_out[473]	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[14].bitonic_node_inst.COMP[0].comp_inst.L[9]$_DFF_P_|output927
