# slack_ns	startpoint	endpoint	cells
0.310205	RESET	RsDecodeChien.lambdaReg_0[0]$_DFFE_PN0P_/RN	RsDecodeChien.lambdaReg_0[0]$_DFFE_PN0P_|hold7267|hold7268|hold7269|hold7270|hold7271|hold7272|input7|place6885|place6887
0.310241	RESET	RsDecodeChien.lambdaReg_2[1]$_DFFE_PN0P_/RN	RsDecodeChien.lambdaReg_2[1]$_DFFE_PN0P_|hold7267|hold7268|hold7269|hold7270|hold7271|hold7272|input7|place6885|place6887
0.310291	RESET	RsDecodeChien.lambdaReg_0[6]$_DFFE_PN0P_/RN	RsDecodeChien.lambdaReg_0[6]$_DFFE_PN0P_|hold7267|hold7268|hold7269|hold7270|hold7271|hold7272|input7|place6885|place6887
0.310346	RESET	lambdaReg2_0[6]$_DFFE_PN0P_/RN	hold7267|hold7268|hold7269|hold7270|hold7271|hold7272|input7|lambdaReg2_0[6]$_DFFE_PN0P_|place6885|place6887
0.310416	RESET	RsDecodeEuclide.lambdaXorReg_13[1]$_DFFE_PN0P_/RN	RsDecodeEuclide.lambdaXorReg_13[1]$_DFFE_PN0P_|hold7267|hold7268|hold7269|hold7270|hold7271|hold7272|input7|place6885|place6887
0.310435	RESET	RsDecodeChien.lambdaReg_0[4]$_DFFE_PN0P_/RN	RsDecodeChien.lambdaReg_0[4]$_DFFE_PN0P_|hold7267|hold7268|hold7269|hold7270|hold7271|hold7272|input7|place6885|place6887
0.310502	RESET	lambdaReg2_0[4]$_DFFE_PN0P_/RN	hold7267|hold7268|hold7269|hold7270|hold7271|hold7272|input7|lambdaReg2_0[4]$_DFFE_PN0P_|place6885|place6887
0.310567	RESET	lambdaReg_0[3]$_DFFE_PN0P_/RN	hold7267|hold7268|hold7269|hold7270|hold7271|hold7272|input7|lambdaReg_0[3]$_DFFE_PN0P_|place6883|place6884|place6887
0.311128	RESET	lambdaReg2_0[1]$_DFFE_PN0P_/RN	hold7267|hold7268|hold7269|hold7270|hold7271|hold7272|input7|lambdaReg2_0[1]$_DFFE_PN0P_|place6883|place6884|place6887
0.311400	RESET	RsDecodeEuclide.lambdaXorReg_13[0]$_DFFE_PN0P_/RN	RsDecodeEuclide.lambdaXorReg_13[0]$_DFFE_PN0P_|hold7267|hold7268|hold7269|hold7270|hold7271|hold7272|input7|place6885|place6887
0.311538	RESET	RsDecodeChien.lambdaReg_0[1]$_DFFE_PN0P_/RN	RsDecodeChien.lambdaReg_0[1]$_DFFE_PN0P_|hold7267|hold7268|hold7269|hold7270|hold7271|hold7272|input7|place6883|place6884|place6887
0.311574	RESET	RsDecodeEuclide.lambdaXorReg_19[7]$_DFFE_PN0P_/RN	RsDecodeEuclide.lambdaXorReg_19[7]$_DFFE_PN0P_|hold7267|hold7268|hold7269|hold7270|hold7271|hold7272|input7|place6883|place6884|place6887
