# slack_ns	startpoint	endpoint	cells
0.984819	rst_an_i	bmu_inst_9.bm_r[3]$_DFF_PN0_/RN	bmu_inst_9.bm_r[3]$_DFF_PN0_|input85|place16404|place16406|place16407|place16425
0.984841	rst_an_i	bmu_inst_9.bm_r[8]$_DFF_PN0_/RN	bmu_inst_9.bm_r[8]$_DFF_PN0_|input85|place16404|place16406|place16407|place16425
0.984905	rst_an_i	bmu_inst_9.bm_r[7]$_DFF_PN0_/RN	bmu_inst_9.bm_r[7]$_DFF_PN0_|input85|place16404|place16406|place16407|place16425
0.984906	rst_an_i	trellis_idx_r[11]$_DFFE_PN0P_/RN	input85|place16422|place16423|place16424|place16425|trellis_idx_r[11]$_DFFE_PN0P_
0.984956	rst_an_i	bmu_inst_9.bm_r[6]$_DFF_PN0_/RN	bmu_inst_9.bm_r[6]$_DFF_PN0_|input85|place16404|place16406|place16407|place16425
0.984988	rst_an_i	bmu_inst_9.bm_r[4]$_DFF_PN0_/RN	bmu_inst_9.bm_r[4]$_DFF_PN0_|input85|place16404|place16406|place16407|place16425
0.985049	rst_an_i	bmu_inst_8.bm_r[8]$_DFF_PN0_/RN	bmu_inst_8.bm_r[8]$_DFF_PN0_|input85|place16404|place16406|place16407|place16425
0.985160	rst_an_i	bmu_inst_9.bm_r[5]$_DFF_PN0_/RN	bmu_inst_9.bm_r[5]$_DFF_PN0_|input85|place16404|place16406|place16407|place16425
0.985454	rst_an_i	bmu_inst_8.bm_r[7]$_DFF_PN0_/RN	bmu_inst_8.bm_r[7]$_DFF_PN0_|input85|place16404|place16406|place16407|place16425
0.985725	rst_an_i	pm_normalize_inst.pm_nom_r[39][6]$_DFFE_PN0P_/RN	input85|place16381|place16382|place16390|place16425|pm_normalize_inst.pm_nom_r[39][6]$_DFFE_PN0P_
0.985861	rst_an_i	bmu_inst_19.bm_r[2]$_DFF_PN0_/RN	bmu_inst_19.bm_r[2]$_DFF_PN0_|input85|place16404|place16406|place16407|place16425
0.985940	rst_an_i	bmu_inst_19.bm_r[1]$_DFF_PN0_/RN	bmu_inst_19.bm_r[1]$_DFF_PN0_|input85|place16404|place16406|place16407|place16425
0.985942	rst_an_i	bmu_inst_8.bm_r[6]$_DFF_PN0_/RN	bmu_inst_8.bm_r[6]$_DFF_PN0_|input85|place16404|place16406|place16407|place16425
0.986012	rst_an_i	bmu_inst_8.bm_r[2]$_DFF_PN0_/RN	bmu_inst_8.bm_r[2]$_DFF_PN0_|input85|place16404|place16406|place16407|place16425
0.986124	rst_an_i	pm_normalize_inst.pm_nom_r[39][4]$_DFFE_PN0P_/RN	input85|place16381|place16382|place16390|place16425|pm_normalize_inst.pm_nom_r[39][4]$_DFFE_PN0P_
0.986219	rst_an_i	bmu_inst_8.bm_r[1]$_DFF_PN0_/RN	bmu_inst_8.bm_r[1]$_DFF_PN0_|input85|place16404|place16406|place16407|place16425
0.986557	rst_an_i	pm_normalize_inst.pm_nom_r[39][5]$_DFFE_PN0P_/RN	input85|place16381|place16382|place16390|place16425|pm_normalize_inst.pm_nom_r[39][5]$_DFFE_PN0P_
0.986570	rst_an_i	fetch_src_cnt_r[11]$_DFFE_PN0P_/RN	fetch_src_cnt_r[11]$_DFFE_PN0P_|input85|place16422|place16423|place16424|place16425
0.987370	rst_an_i	pm_normalize_inst.pm_nom_r[39][8]$_DFFE_PN0P_/RN	input85|place16381|place16382|place16390|place16425|pm_normalize_inst.pm_nom_r[39][8]$_DFFE_PN0P_
0.987408	rst_an_i	pm_normalize_inst.pm_nom_r[39][7]$_DFFE_PN0P_/RN	input85|place16381|place16382|place16390|place16425|pm_normalize_inst.pm_nom_r[39][7]$_DFFE_PN0P_
0.987524	rst_an_i	src_len_counter_r[2]$_DFFE_PN0P_/RN	input85|place16422|place16423|place16424|place16425|src_len_counter_r[2]$_DFFE_PN0P_
0.987957	rst_an_i	fetch_src_cnt_r[10]$_DFFE_PN0P_/RN	fetch_src_cnt_r[10]$_DFFE_PN0P_|input85|place16422|place16423|place16424|place16425
0.988061	rst_an_i	bmu_inst_8.bm_r[5]$_DFF_PN0_/RN	bmu_inst_8.bm_r[5]$_DFF_PN0_|input85|place16404|place16406|place16407|place16425
0.988588	rst_an_i	fetch_src_cnt_r[9]$_DFFE_PN0P_/RN	fetch_src_cnt_r[9]$_DFFE_PN0P_|input85|place16422|place16423|place16424|place16425
0.988684	rst_an_i	bmu_inst_8.bm_r[3]$_DFF_PN0_/RN	bmu_inst_8.bm_r[3]$_DFF_PN0_|input85|place16404|place16406|place16407|place16425
0.989040	rst_an_i	fetch_src_cnt_r[8]$_DFFE_PN0P_/RN	fetch_src_cnt_r[8]$_DFFE_PN0P_|input85|place16422|place16423|place16424|place16425
0.989089	rst_an_i	bmu_inst_8.bm_r[4]$_DFF_PN0_/RN	bmu_inst_8.bm_r[4]$_DFF_PN0_|input85|place16404|place16406|place16407|place16425
0.990247	rst_an_i	byte_idx_r[1]$_DFF_PN0_/RN	byte_idx_r[1]$_DFF_PN0_|input85|place16422|place16423|place16424|place16425
0.990250	rst_an_i	src_len_counter_r[10]$_DFFE_PN0P_/RN	input85|place16422|place16423|place16424|place16425|src_len_counter_r[10]$_DFFE_PN0P_
0.990310	rst_an_i	src_len_counter_r[9]$_DFFE_PN0P_/RN	input85|place16422|place16423|place16424|place16425|src_len_counter_r[9]$_DFFE_PN0P_
0.990350	rst_an_i	byte_idx_r[0]$_DFF_PN0_/RN	byte_idx_r[0]$_DFF_PN0_|input85|place16422|place16423|place16424|place16425
0.991150	rst_an_i	bmu_inst_31.low_codeword[2]$_DFFE_PN0P_/RN	bmu_inst_31.low_codeword[2]$_DFFE_PN0P_|input85|place16366|place16367|place16374|place16375
0.991422	rst_an_i	byte_idx_r[2]$_DFF_PN0_/RN	byte_idx_r[2]$_DFF_PN0_|input85|place16422|place16423|place16424|place16425
0.991440	rst_an_i	tb_wr_addr_r[5]$_DFFE_PN0P_/RN	input85|place16421|place16423|place16424|place16425|tb_wr_addr_r[5]$_DFFE_PN0P_
0.991453	rst_an_i	bmu_inst_31.low_codeword[1]$_DFFE_PN0P_/RN	bmu_inst_31.low_codeword[1]$_DFFE_PN0P_|input85|place16366|place16367|place16374|place16375
