# slack_ns	startpoint	endpoint	cells
0.889940	reset_n	core.w_mem_inst.w_mem[1][9]$_DFFE_PN0P_/RN	core.w_mem_inst.w_mem[1][9]$_DFFE_PN0P_|input10|place8062|place8063|place8068|place8100
0.889973	reset_n	block_reg[12][2]$_DFFE_PN0P_/RN	block_reg[12][2]$_DFFE_PN0P_|input10|place8065|place8067|place8068|place8100
0.890030	reset_n	core.a_reg[46]$_DFFE_PN0P_/RN	core.a_reg[46]$_DFFE_PN0P_|input10|place8048|place8049|place8050|place8100
0.890047	reset_n	core.H7_reg[44]$_DFFE_PN0P_/RN	core.H7_reg[44]$_DFFE_PN0P_|input10|place8065|place8067|place8068|place8100
0.890052	reset_n	core.H7_reg[35]$_DFFE_PN0P_/RN	core.H7_reg[35]$_DFFE_PN0P_|input10|place8065|place8067|place8068|place8100
0.890115	reset_n	core.g_reg[31]$_DFFE_PN0P_/RN	core.g_reg[31]$_DFFE_PN0P_|input10|place8048|place8049|place8050|place8100
0.890298	reset_n	core.a_reg[48]$_DFFE_PN0P_/RN	core.a_reg[48]$_DFFE_PN0P_|input10|place8048|place8049|place8050|place8100
0.890338	reset_n	core.h_reg[39]$_DFFE_PN0P_/RN	core.h_reg[39]$_DFFE_PN0P_|input10|place8065|place8067|place8068|place8100
0.890385	reset_n	block_reg[0][2]$_DFFE_PN0P_/RN	block_reg[0][2]$_DFFE_PN0P_|input10|place8065|place8067|place8068|place8100
0.890479	reset_n	core.h_reg[37]$_DFFE_PN0P_/RN	core.h_reg[37]$_DFFE_PN0P_|input10|place8065|place8067|place8068|place8100
0.890528	reset_n	core.H7_reg[41]$_DFFE_PN0P_/RN	core.H7_reg[41]$_DFFE_PN0P_|input10|place8065|place8067|place8068|place8100
0.890974	reset_n	core.H7_reg[40]$_DFFE_PN0P_/RN	core.H7_reg[40]$_DFFE_PN0P_|input10|place8065|place8067|place8068|place8100
0.891024	reset_n	core.a_reg[44]$_DFFE_PN0P_/RN	core.a_reg[44]$_DFFE_PN0P_|input10|place8048|place8049|place8050|place8100
0.891139	reset_n	core.H7_reg[37]$_DFFE_PN0P_/RN	core.H7_reg[37]$_DFFE_PN0P_|input10|place8065|place8067|place8068|place8100
0.891322	reset_n	core.a_reg[43]$_DFFE_PN0P_/RN	core.a_reg[43]$_DFFE_PN0P_|input10|place8048|place8049|place8050|place8100
0.891348	reset_n	core.w_mem_inst.w_mem[12][58]$_DFFE_PN0P_/RN	core.w_mem_inst.w_mem[12][58]$_DFFE_PN0P_|input10|place7999|place8000|place8011
0.891654	reset_n	core.H6_reg[17]$_DFFE_PN0P_/RN	core.H6_reg[17]$_DFFE_PN0P_|input10|place8065|place8067|place8068|place8100
0.891684	reset_n	core.H7_reg[32]$_DFFE_PN0P_/RN	core.H7_reg[32]$_DFFE_PN0P_|input10|place8048|place8049|place8050|place8100
0.891752	reset_n	core.h_reg[41]$_DFFE_PN0P_/RN	core.h_reg[41]$_DFFE_PN0P_|input10|place8065|place8067|place8068|place8100
0.891805	reset_n	core.e_reg[31]$_DFFE_PN0P_/RN	core.e_reg[31]$_DFFE_PN0P_|input10|place8048|place8049|place8050|place8100
0.891909	reset_n	core.H6_reg[16]$_DFFE_PN0P_/RN	core.H6_reg[16]$_DFFE_PN0P_|input10|place8065|place8067|place8068|place8100
0.891950	reset_n	block_reg[23][26]$_DFFE_PN0P_/RN	block_reg[23][26]$_DFFE_PN0P_|input10|place7999|place8000|place8011
0.892006	reset_n	block_reg[11][26]$_DFFE_PN0P_/RN	block_reg[11][26]$_DFFE_PN0P_|input10|place7999|place8000|place8011
0.892035	reset_n	core.w_mem_inst.w_mem[11][0]$_DFFE_PN0P_/RN	core.w_mem_inst.w_mem[11][0]$_DFFE_PN0P_|input10|place8046|place8049|place8050|place8100
0.892104	reset_n	block_reg[8][26]$_DFFE_PN0P_/RN	block_reg[8][26]$_DFFE_PN0P_|input10|place7999|place8000|place8011
0.892177	reset_n	core.g_reg[47]$_DFFE_PN0P_/RN	core.g_reg[47]$_DFFE_PN0P_|input10|place8048|place8049|place8050|place8100
0.892319	reset_n	core.w_mem_inst.w_mem[5][0]$_DFFE_PN0P_/RN	core.w_mem_inst.w_mem[5][0]$_DFFE_PN0P_|input10|place8046|place8049|place8050|place8100
0.892326	reset_n	core.w_mem_inst.w_mem[15][0]$_DFFE_PN0P_/RN	core.w_mem_inst.w_mem[15][0]$_DFFE_PN0P_|input10|place8046|place8049|place8050|place8100
0.892603	reset_n	core.H6_reg[32]$_DFFE_PN0P_/RN	core.H6_reg[32]$_DFFE_PN0P_|input10|place8048|place8049|place8050|place8100
0.892638	reset_n	block_reg[24][26]$_DFFE_PN0P_/RN	block_reg[24][26]$_DFFE_PN0P_|input10|place7999|place8000|place8011
0.892667	reset_n	block_reg[18][26]$_DFFE_PN0P_/RN	block_reg[18][26]$_DFFE_PN0P_|input10|place7999|place8000|place8011
0.892685	reset_n	core.e_reg[46]$_DFFE_PN0P_/RN	core.e_reg[46]$_DFFE_PN0P_|input10|place8048|place8049|place8050|place8100
0.892794	reset_n	core.f_reg[30]$_DFFE_PN0P_/RN	core.f_reg[30]$_DFFE_PN0P_|input10|place8048|place8049|place8050|place8100
0.892803	reset_n	core.w_mem_inst.w_mem[4][0]$_DFFE_PN0P_/RN	core.w_mem_inst.w_mem[4][0]$_DFFE_PN0P_|input10|place8046|place8049|place8050|place8100
0.892822	reset_n	core.e_reg[32]$_DFFE_PN0P_/RN	core.e_reg[32]$_DFFE_PN0P_|input10|place8048|place8049|place8050|place8100
0.892895	reset_n	core.f_reg[31]$_DFFE_PN0P_/RN	core.f_reg[31]$_DFFE_PN0P_|input10|place8048|place8049|place8050|place8100
0.892901	reset_n	core.H6_reg[47]$_DFFE_PN0P_/RN	core.H6_reg[47]$_DFFE_PN0P_|input10|place8048|place8049|place8050|place8100
0.893066	reset_n	core.H5_reg[30]$_DFFE_PN0P_/RN	core.H5_reg[30]$_DFFE_PN0P_|input10|place8048|place8049|place8050|place8100
0.893295	reset_n	block_reg[31][0]$_DFFE_PN0P_/RN	block_reg[31][0]$_DFFE_PN0P_|input10|place8046|place8049|place8050|place8100
0.893589	reset_n	core.f_reg[47]$_DFFE_PN0P_/RN	core.f_reg[47]$_DFFE_PN0P_|input10|place8048|place8049|place8050|place8100
0.893640	reset_n	block_reg[23][0]$_DFFE_PN0P_/RN	block_reg[23][0]$_DFFE_PN0P_|input10|place8046|place8049|place8050|place8100
0.893647	reset_n	block_reg[11][0]$_DFFE_PN0P_/RN	block_reg[11][0]$_DFFE_PN0P_|input10|place8046|place8049|place8050|place8100
0.893699	reset_n	block_reg[15][0]$_DFFE_PN0P_/RN	block_reg[15][0]$_DFFE_PN0P_|input10|place8046|place8049|place8050|place8100
0.893744	reset_n	core.e_reg[19]$_DFFE_PN0P_/RN	core.e_reg[19]$_DFFE_PN0P_|input10|place8048|place8049|place8050|place8100
0.893905	reset_n	core.w_mem_inst.w_mem[5][26]$_DFFE_PN0P_/RN	core.w_mem_inst.w_mem[5][26]$_DFFE_PN0P_|input10|place7999|place8000|place8011
0.894469	reset_n	core.H4_reg[28]$_DFFE_PN0P_/RN	core.H4_reg[28]$_DFFE_PN0P_|input10|place8048|place8049|place8050|place8100
0.894552	reset_n	block_reg[28][7]$_DFFE_PN0P_/RN	block_reg[28][7]$_DFFE_PN0P_|input10|place8046|place8049|place8050|place8100
0.894561	reset_n	core.w_mem_inst.w_mem[6][26]$_DFFE_PN0P_/RN	core.w_mem_inst.w_mem[6][26]$_DFFE_PN0P_|input10|place7999|place8000|place8011
0.894831	reset_n	block_reg[5][7]$_DFFE_PN0P_/RN	block_reg[5][7]$_DFFE_PN0P_|input10|place8046|place8049|place8050|place8100
0.895383	reset_n	core.f_reg[46]$_DFFE_PN0P_/RN	core.f_reg[46]$_DFFE_PN0P_|input10|place8048|place8049|place8050|place8100
0.895415	reset_n	core.H5_reg[20]$_DFFE_PN0P_/RN	core.H5_reg[20]$_DFFE_PN0P_|input10|place8048|place8049|place8050|place8100
0.895478	reset_n	core.e_reg[49]$_DFFE_PN0P_/RN	core.e_reg[49]$_DFFE_PN0P_|input10|place8048|place8049|place8050|place8100
0.895478	reset_n	core.w_mem_inst.w_mem[10][39]$_DFFE_PN0P_/RN	core.w_mem_inst.w_mem[10][39]$_DFFE_PN0P_|input10|place8046|place8049|place8050|place8100
0.895709	reset_n	block_reg[12][7]$_DFFE_PN0P_/RN	block_reg[12][7]$_DFFE_PN0P_|input10|place8046|place8049|place8050|place8100
0.895714	reset_n	core.H1_reg[52]$_DFFE_PN0P_/RN	core.H1_reg[52]$_DFFE_PN0P_|input10|place8024|place8025|place8034
0.895725	reset_n	core.H1_reg[56]$_DFFE_PN0P_/RN	core.H1_reg[56]$_DFFE_PN0P_|input10|place8024|place8025|place8034
0.895755	reset_n	core.H4_reg[29]$_DFFE_PN0P_/RN	core.H4_reg[29]$_DFFE_PN0P_|input10|place8048|place8049|place8050|place8100
0.895766	reset_n	core.w_mem_inst.w_mem[9][58]$_DFFE_PN0P_/RN	core.w_mem_inst.w_mem[9][58]$_DFFE_PN0P_|input10|place7999|place8000|place8011
0.895813	reset_n	block_reg[17][26]$_DFFE_PN0P_/RN	block_reg[17][26]$_DFFE_PN0P_|input10|place7999|place8000|place8011
0.895909	reset_n	core.H1_reg[58]$_DFFE_PN0P_/RN	core.H1_reg[58]$_DFFE_PN0P_|input10|place8024|place8025|place8034
0.895934	reset_n	core.b_reg[56]$_DFFE_PN0P_/RN	core.b_reg[56]$_DFFE_PN0P_|input10|place8024|place8025|place8034
0.896029	reset_n	core.b_reg[58]$_DFFE_PN0P_/RN	core.b_reg[58]$_DFFE_PN0P_|input10|place8024|place8025|place8034
0.896077	reset_n	core.H0_reg[60]$_DFFE_PN0P_/RN	core.H0_reg[60]$_DFFE_PN0P_|input10|place8024|place8025|place8034
0.896085	reset_n	block_reg[17][0]$_DFFE_PN0P_/RN	block_reg[17][0]$_DFFE_PN0P_|input10|place8046|place8049|place8050|place8100
0.896253	reset_n	core.H1_reg[54]$_DFFE_PN0P_/RN	core.H1_reg[54]$_DFFE_PN0P_|input10|place8024|place8025|place8034
0.896266	reset_n	core.w_mem_inst.w_mem[8][26]$_DFFE_PN0P_/RN	core.w_mem_inst.w_mem[8][26]$_DFFE_PN0P_|input10|place7999|place8000|place8011
0.896378	reset_n	core.w_mem_inst.w_mem[3][26]$_DFFE_PN0P_/RN	core.w_mem_inst.w_mem[3][26]$_DFFE_PN0P_|input10|place7999|place8000|place8011
0.896423	reset_n	core.w_mem_inst.w_mem[2][26]$_DFFE_PN0P_/RN	core.w_mem_inst.w_mem[2][26]$_DFFE_PN0P_|input10|place7999|place8000|place8011
0.896471	reset_n	core.b_reg[54]$_DFFE_PN0P_/RN	core.b_reg[54]$_DFFE_PN0P_|input10|place8024|place8025|place8034
0.896702	reset_n	core.H0_reg[59]$_DFFE_PN0P_/RN	core.H0_reg[59]$_DFFE_PN0P_|input10|place8024|place8025|place8034
0.896756	reset_n	core.b_reg[52]$_DFFE_PN0P_/RN	core.b_reg[52]$_DFFE_PN0P_|input10|place8024|place8025|place8034
0.896782	reset_n	core.w_mem_inst.w_mem[9][39]$_DFFE_PN0P_/RN	core.w_mem_inst.w_mem[9][39]$_DFFE_PN0P_|input10|place8046|place8049|place8050|place8100
0.896791	reset_n	core.H0_reg[58]$_DFFE_PN0P_/RN	core.H0_reg[58]$_DFFE_PN0P_|input10|place8024|place8025|place8034
0.896831	reset_n	block_reg[13][26]$_DFFE_PN0P_/RN	block_reg[13][26]$_DFFE_PN0P_|input10|place7999|place8000|place8011
0.896867	reset_n	digest_reg[506]$_DFFE_PN0P_/RN	digest_reg[506]$_DFFE_PN0P_|input10|place8024|place8025|place8034
0.897186	reset_n	block_reg[10][5]$_DFFE_PN0P_/RN	block_reg[10][5]$_DFFE_PN0P_|input10|place8055|place8056|place8068|place8100
0.897366	reset_n	block_reg[29][6]$_DFFE_PN0P_/RN	block_reg[29][6]$_DFFE_PN0P_|input10|place8055|place8056|place8068|place8100
0.897376	reset_n	core.w_mem_inst.w_mem[7][26]$_DFFE_PN0P_/RN	core.w_mem_inst.w_mem[7][26]$_DFFE_PN0P_|input10|place7999|place8000|place8011
