# stage	1_synth
# top_module	tpu_top
# top_n	1000
# kind	top_path_net_fanout
# path_idx	slack_ns	net_name	fanout
7	-0.5786	_16843_	4
7	-0.5786	_07618_	1
7	-0.5786	_47662_	1
7	-0.5786	_47546_	1
7	-0.5786	_47444_	1
7	-0.5786	_46477_	5
7	-0.5786	_04118_	2
7	-0.5786	_15271_	10
7	-0.5786	systolic.data_queue[30][0]	1
8	-0.5713	_13086_	1
8	-0.5713	_37400_	1
8	-0.5713	_37394_	1
8	-0.5713	_37393_	1
8	-0.5713	_37392_	3
8	-0.5713	_29455_	2
8	-0.5713	_29454_	1
8	-0.5713	_29453_	1
8	-0.5713	_29452_	1
8	-0.5713	_29417_	2
8	-0.5713	_08613_	4
8	-0.5713	_04417_	7
8	-0.5713	_14822_	5
8	-0.5713	_14821_	1
8	-0.5713	_14820_	1
8	-0.5713	_14819_	1
8	-0.5713	_14818_	2
8	-0.5713	_13372_	2
8	-0.5713	_13370_	1
8	-0.5713	_13365_	4
8	-0.5713	_06278_	1
8	-0.5713	_41894_	1
8	-0.5713	_41609_	1
8	-0.5713	_41085_	1
8	-0.5713	_40912_	5
8	-0.5713	_02611_	2
8	-0.5713	_15499_	10
8	-0.5713	systolic.data_queue[10][0]	1
9	-0.5655	_13038_	1
9	-0.5655	_36823_	1
9	-0.5655	_36820_	1
9	-0.5655	_36819_	1
9	-0.5655	_36818_	2
9	-0.5655	_20378_	2
9	-0.5655	_20377_	2
9	-0.5655	_20357_	1
9	-0.5655	_20337_	5
9	-0.5655	_08413_	1
9	-0.5655	_08197_	9
9	-0.5655	_14222_	1
9	-0.5655	_14221_	2
9	-0.5655	_14220_	2
9	-0.5655	_14211_	1
9	-0.5655	_14210_	4
9	-0.5655	_08505_	1
9	-0.5655	_44142_	1
9	-0.5655	_43429_	1
9	-0.5655	_43182_	1
9	-0.5655	_40065_	5
9	-0.5655	_02291_	2
9	-0.5655	_16033_	10
9	-0.5655	systolic.data_queue[58][0]	1
10	-0.5649	_13091_	1
10	-0.5649	_37457_	1
10	-0.5649	_37456_	1
10	-0.5649	_37455_	3
10	-0.5649	_30396_	2
10	-0.5649	_30395_	1
10	-0.5649	_30393_	2
10	-0.5649	_30392_	2
10	-0.5649	_30390_	2
10	-0.5649	_30387_	1
10	-0.5649	_30378_	1
10	-0.5649	_30353_	5
10	-0.5649	_05067_	1
10	-0.5649	_05065_	2
10	-0.5649	_15248_	2
10	-0.5649	_15247_	1
10	-0.5649	_15217_	2
10	-0.5649	_14625_	2
10	-0.5649	_08100_	2
10	-0.5649	_46366_	1
10	-0.5649	_46330_	1
10	-0.5649	_42995_	1
10	-0.5649	_42992_	1
10	-0.5649	_04284_	1
10	-0.5649	_15942_	10
10	-0.5649	systolic.data_queue[5][7]	2
11	-0.5609	_13056_	1
11	-0.5609	_37037_	1
11	-0.5609	_37036_	1
11	-0.5609	_37035_	3
11	-0.5609	_23876_	2
11	-0.5609	_23875_	1
11	-0.5609	_23874_	2
11	-0.5609	_23873_	2
11	-0.5609	_23870_	2
11	-0.5609	_23867_	1
11	-0.5609	_23855_	1
11	-0.5609	_23807_	5
11	-0.5609	_04819_	1
11	-0.5609	_04817_	2
11	-0.5609	_16794_	2
11	-0.5609	_16792_	1
11	-0.5609	_16791_	2
11	-0.5609	_16790_	2
11	-0.5609	_07325_	2
11	-0.5609	_47377_	1
11	-0.5609	_47335_	1
11	-0.5609	_47301_	1
11	-0.5609	_47270_	1
11	-0.5609	_04073_	1
11	-0.5609	_15337_	10
11	-0.5609	systolic.data_queue[40][7]	2
12	-0.5603	_13041_	1
12	-0.5603	_36860_	1
12	-0.5603	_36859_	1
12	-0.5603	_36855_	2
12	-0.5603	_36853_	3
12	-0.5603	_21040_	2
12	-0.5603	_21039_	2
12	-0.5603	_21018_	1
12	-0.5603	_08393_	4
12	-0.5603	_08303_	9
12	-0.5603	_14899_	1
12	-0.5603	_14898_	2
12	-0.5603	_14897_	1
12	-0.5603	_14896_	2
12	-0.5603	_14895_	1
12	-0.5603	_14894_	1
12	-0.5603	_13758_	3
12	-0.5603	_13757_	1
12	-0.5603	_09620_	3
12	-0.5603	_45902_	1
12	-0.5603	_41079_	1
12	-0.5603	_40212_	1
12	-0.5603	_40208_	1
12	-0.5603	_04077_	1
12	-0.5603	_16210_	9
12	-0.5603	systolic.data_queue[55][3]	1
13	-0.5586	_13084_	1
13	-0.5586	_37374_	1
13	-0.5586	_37373_	1
13	-0.5586	_37372_	3
13	-0.5586	_29098_	2
13	-0.5586	_29097_	1
13	-0.5586	_29095_	2
13	-0.5586	_29094_	2
13	-0.5586	_29092_	2
13	-0.5586	_29089_	1
13	-0.5586	_29080_	1
13	-0.5586	_29056_	5
13	-0.5586	_07765_	1
13	-0.5586	_07763_	2
13	-0.5586	_14161_	2
13	-0.5586	_14159_	1
13	-0.5586	_14158_	2
13	-0.5586	_14156_	2
13	-0.5586	_08993_	2
13	-0.5586	_41681_	1
13	-0.5586	_41679_	1
13	-0.5586	_47112_	1
13	-0.5586	_47540_	1
13	-0.5586	_04219_	1
13	-0.5586	_16559_	10
13	-0.5586	systolic.data_queue[12][7]	2
14	-0.5555	_13045_	1
14	-0.5555	_36900_	1
14	-0.5555	_36897_	1
14	-0.5555	_36896_	1
14	-0.5555	_36895_	2
14	-0.5555	_21778_	2
14	-0.5555	_21775_	1
14	-0.5555	_21770_	2
14	-0.5555	_21769_	1
14	-0.5555	_08801_	3
14	-0.5555	_08764_	9
14	-0.5555	_14668_	1
14	-0.5555	_14666_	1
14	-0.5555	_14662_	2
14	-0.5555	_14661_	1
14	-0.5555	_14246_	4
14	-0.5555	_05338_	1
14	-0.5555	_45119_	1
14	-0.5555	_45116_	1
14	-0.5555	_46254_	1
14	-0.5555	_03393_	5
14	-0.5555	_03392_	3
14	-0.5555	_15550_	10
14	-0.5555	systolic.data_queue[51][2]	1
