# stage	1_synth
# top_module	bitonic_sort
# top_n	1000
# kind	top_path_net_fanout
# path_idx	slack_ns	net_name	fanout
16	-0.1829	SORT_STAGE[0].BLOCK[10].bitonic_block_inst.BLOCK_STAGE[0].NODE[0].bitonic_node_inst.COMP[0].comp_inst.L_REG[10]	1
16	-0.1829	_13904_	10
16	-0.1829	_13902_	5
16	-0.1829	_13901_	1
16	-0.1829	_13881_	2
16	-0.1829	_13880_	1
16	-0.1829	_06638_	2
16	-0.1829	_06636_	1
17	-0.1829	SORT_STAGE[0].BLOCK[10].bitonic_block_inst.BLOCK_STAGE[0].NODE[0].bitonic_node_inst.COMP[0].comp_inst.L_REG[11]	1
17	-0.1829	_13904_	10
17	-0.1829	_13902_	5
17	-0.1829	_13901_	1
17	-0.1829	_13881_	2
17	-0.1829	_13880_	1
17	-0.1829	_06638_	2
17	-0.1829	_06636_	1
18	-0.1829	SORT_STAGE[0].BLOCK[10].bitonic_block_inst.BLOCK_STAGE[0].NODE[0].bitonic_node_inst.COMP[0].comp_inst.L_REG[12]	1
18	-0.1829	_13904_	10
18	-0.1829	_13902_	5
18	-0.1829	_13901_	1
18	-0.1829	_13881_	2
18	-0.1829	_13880_	1
18	-0.1829	_06638_	2
18	-0.1829	_06636_	1
19	-0.1829	SORT_STAGE[0].BLOCK[10].bitonic_block_inst.BLOCK_STAGE[0].NODE[0].bitonic_node_inst.COMP[0].comp_inst.L_REG[13]	1
19	-0.1829	_13904_	10
19	-0.1829	_13902_	5
19	-0.1829	_13901_	1
19	-0.1829	_13881_	2
19	-0.1829	_13880_	1
19	-0.1829	_06638_	2
19	-0.1829	_06636_	1
20	-0.1829	SORT_STAGE[0].BLOCK[10].bitonic_block_inst.BLOCK_STAGE[0].NODE[0].bitonic_node_inst.COMP[0].comp_inst.L_REG[14]	1
20	-0.1829	_13904_	10
20	-0.1829	_13902_	5
20	-0.1829	_13901_	1
20	-0.1829	_13881_	2
20	-0.1829	_13880_	1
20	-0.1829	_06638_	2
20	-0.1829	_06636_	1
21	-0.1829	SORT_STAGE[0].BLOCK[10].bitonic_block_inst.BLOCK_STAGE[0].NODE[0].bitonic_node_inst.COMP[0].comp_inst.L_REG[1]	1
21	-0.1829	_13905_	10
21	-0.1829	_13902_	5
21	-0.1829	_13901_	1
21	-0.1829	_13881_	2
21	-0.1829	_13880_	1
21	-0.1829	_06638_	2
21	-0.1829	_06636_	1
22	-0.1829	SORT_STAGE[0].BLOCK[10].bitonic_block_inst.BLOCK_STAGE[0].NODE[0].bitonic_node_inst.COMP[0].comp_inst.L_REG[2]	1
22	-0.1829	_13905_	10
22	-0.1829	_13902_	5
22	-0.1829	_13901_	1
22	-0.1829	_13881_	2
22	-0.1829	_13880_	1
22	-0.1829	_06638_	2
22	-0.1829	_06636_	1
23	-0.1829	SORT_STAGE[0].BLOCK[10].bitonic_block_inst.BLOCK_STAGE[0].NODE[0].bitonic_node_inst.COMP[0].comp_inst.L_REG[3]	1
23	-0.1829	_13905_	10
23	-0.1829	_13902_	5
23	-0.1829	_13901_	1
23	-0.1829	_13881_	2
23	-0.1829	_13880_	1
23	-0.1829	_06638_	2
23	-0.1829	_06636_	1
24	-0.1829	SORT_STAGE[0].BLOCK[10].bitonic_block_inst.BLOCK_STAGE[0].NODE[0].bitonic_node_inst.COMP[0].comp_inst.L_REG[4]	1
24	-0.1829	_13905_	10
24	-0.1829	_13902_	5
24	-0.1829	_13901_	1
24	-0.1829	_13881_	2
24	-0.1829	_13880_	1
24	-0.1829	_06638_	2
24	-0.1829	_06636_	1
25	-0.1829	SORT_STAGE[0].BLOCK[10].bitonic_block_inst.BLOCK_STAGE[0].NODE[0].bitonic_node_inst.COMP[0].comp_inst.L_REG[5]	1
25	-0.1829	_13905_	10
25	-0.1829	_13902_	5
25	-0.1829	_13901_	1
25	-0.1829	_13881_	2
25	-0.1829	_13880_	1
25	-0.1829	_06638_	2
25	-0.1829	_06636_	1
