# stage	1_synth
# top_module	jpeg_encoder
# top_n	1000
# kind	top_path_net_fanout
# path_idx	slack_ns	net_name	fanout
9	-1.0394	_24049_	2
9	-1.0394	_07336_	2
9	-1.0394	_46772_	1
9	-1.0394	_46629_	1
9	-1.0394	_46456_	1
9	-1.0394	_45241_	2
9	-1.0394	_03039_	4
9	-1.0394	_13576_	10
9	-1.0394	_13504_	10
9	-1.0394	_13334_	10
9	-1.0394	fdct_zigzag.dct_mod.dct_block_0.dct_unit_0.ddin[8]	82
10	-1.0379	_11937_	1
10	-1.0379	_27608_	1
10	-1.0379	_27607_	1
10	-1.0379	_27605_	3
10	-1.0379	_27604_	3
10	-1.0379	_27603_	1
10	-1.0379	_27602_	2
10	-1.0379	_27600_	1
10	-1.0379	_27599_	2
10	-1.0379	_27598_	2
10	-1.0379	_07158_	2
10	-1.0379	_43338_	1
10	-1.0379	_43217_	1
10	-1.0379	_43013_	1
10	-1.0379	_42910_	4
10	-1.0379	_01156_	7
10	-1.0379	_13480_	10
10	-1.0379	_13336_	10
10	-1.0379	_13334_	10
10	-1.0379	fdct_zigzag.dct_mod.dct_block_0.dct_unit_0.ddin[8]	82
11	-1.0377	_13099_	1
11	-1.0377	_32066_	1
11	-1.0377	_32065_	2
11	-1.0377	_16911_	3
11	-1.0377	_16910_	3
11	-1.0377	_16909_	1
11	-1.0377	_16908_	2
11	-1.0377	_16906_	1
11	-1.0377	_16905_	2
11	-1.0377	_16903_	2
11	-1.0377	_07917_	2
11	-1.0377	_42135_	1
11	-1.0377	_42132_	1
11	-1.0377	_42061_	1
11	-1.0377	_42057_	2
11	-1.0377	_01586_	4
11	-1.0377	_13603_	10
11	-1.0377	_13504_	10
11	-1.0377	_13334_	10
11	-1.0377	fdct_zigzag.dct_mod.dct_block_0.dct_unit_0.ddin[8]	82
12	-1.0373	_13105_	1
12	-1.0373	_32144_	1
12	-1.0373	_32143_	2
12	-1.0373	_17471_	3
12	-1.0373	_17470_	3
12	-1.0373	_17469_	1
12	-1.0373	_17468_	2
12	-1.0373	_17466_	1
12	-1.0373	_17465_	2
12	-1.0373	_17464_	2
12	-1.0373	_06021_	2
12	-1.0373	_46383_	1
12	-1.0373	_46280_	1
12	-1.0373	_46209_	1
12	-1.0373	_46126_	1
12	-1.0373	_02114_	5
12	-1.0373	_13505_	10
12	-1.0373	_13504_	10
12	-1.0373	_13334_	10
12	-1.0373	fdct_zigzag.dct_mod.dct_block_0.dct_unit_0.ddin[8]	82
13	-1.0356	_10197_	1
13	-1.0356	_17704_	1
13	-1.0356	_17703_	1
13	-1.0356	_17701_	3
13	-1.0356	_17700_	3
13	-1.0356	_17699_	1
13	-1.0356	_17698_	2
13	-1.0356	_17696_	1
13	-1.0356	_17695_	2
13	-1.0356	_17694_	2
13	-1.0356	_08517_	2
13	-1.0356	_46238_	1
13	-1.0356	_46152_	1
13	-1.0356	_45955_	1
13	-1.0356	_45873_	1
13	-1.0356	_01602_	6
13	-1.0356	_13603_	10
13	-1.0356	_13504_	10
13	-1.0356	_13334_	10
13	-1.0356	fdct_zigzag.dct_mod.dct_block_0.dct_unit_0.ddin[8]	82
14	-1.0350	_11938_	1
14	-1.0350	_27612_	1
