# start	end	slack_synth_ns	slack_route_ns
uI.mul_a[J]	uI.product_e[J]	-0.617700	-0.425569
uI.mul_b[J]	uI.product_e[J]	-0.615900	-0.403659
uI.mul_a[J]	uI.product_g[J]	-0.556500	-0.434288
uI.mul_a[J]	uI.product_f[J]	-0.554600	-0.438118
uI.mul_b[J]	uI.product_f[J]	-0.552700	-0.407907
uI.mul_b[J]	uI.product_g[J]	-0.548300	-0.416977
uI.mul_a[J]	uI.product_i[J]	-0.395800	-0.290770
uI.mul_b[J]	uI.product_i[J]	-0.393800	-0.311926
uI.mul_a[J]	uI.product_j[J]	-0.388900	-0.300921
uI.mul_a[J]	uI.pc_lo[J]	-0.388400	-0.316514
uI.mul_b[J]	uI.product_j[J]	-0.386900	-0.331354
uI.mul_b[J]	uI.pc_lo[J]	-0.386500	-0.324927
uI.mul_a[J]	uI.pb_hi[J]	-0.384200	-0.270831
uI.mul_b[J]	uI.pb_hi[J]	-0.382200	-0.275624
uI.mul_a[J]	uI.pb_lo[J]	-0.379000	-0.283607
uI.mul_b[J]	uI.pb_lo[J]	-0.370800	-0.284200
uI.mul_a[J]	uI.pa_hi[J]	-0.350500	-0.290337
uI.mul_b[J]	uI.pa_hi[J]	-0.347800	-0.302109
uI.mul_a[J]	uI.pa_lo[J]	-0.333800	-0.268167
uI.mul_b[J]	uI.pa_lo[J]	-0.331900	-0.284172
uI.mul_a[J]	uI.pc_hi[J]	-0.321400	-0.267647
uI.mul_b[J]	uI.pc_hi[J]	-0.319400	-0.268370
uI.mul_a[J]	uI.product_h[J]	-0.293400	-0.258434
uI.mul_b[J]	uI.product_h[J]	-0.291400	-0.275815
uI.product_c[J]	uI.sum_J[K]	0.105400	0.057857
uI.sum_J[K]	uI.sum_J[K]	0.108600	0.057747
uI.exponent_under[J]	uI.product_J[K]	0.147700	0.172592
uI.diff[J]	uI.diff_shift_J[K]	0.152200	0.111045
uI.dividend_reg[J]	uI.dividend_reg[J]	0.165600	0.117534
