# start	end	slack_synth_ns	slack_route_ns
core.e_reg[I]	core.a_reg[I]	-0.257200	-0.113038
core.f_reg[I]	core.a_reg[I]	-0.206400	-0.105036
core.g_reg[I]	core.a_reg[I]	-0.197600	-0.100651
address[I]	read_data[I]	-0.185200	-0.173136
core.e_reg[I]	core.e_reg[I]	-0.141300	-0.061402
core.w_mem_inst.w_mem[I][J]	core.a_reg[I]	-0.117300	-0.091928
core.f_reg[I]	core.e_reg[I]	-0.090500	-0.050492
core.g_reg[I]	core.e_reg[I]	-0.081700	-0.046108
core.w_mem_inst.w_mem[I][J]	core.e_reg[I]	-0.001400	-0.037662
core.k_data_reg[I]	core.a_reg[I]	0.019800	0.078255
address[I]	error	0.026400	-0.015923
core.h_reg[I]	core.a_reg[I]	0.103800	0.181967
core.k_data_reg[I]	core.e_reg[I]	0.135700	0.128990
core.h_reg[I]	core.e_reg[I]	0.219700	0.233204
we	error	0.250800	0.176709
cs	error	0.257800	0.186768
address[I]	block_reg[I][J]	0.430800	0.512332
address[I]	work_factor_num_reg[I]	0.521300	0.695150
core.w_mem_inst.w_mem[I][J]	core.w_mem_inst.w_mem[I][J]	0.545600	0.343604
address[I]	work_factor_reg	0.560800	0.820550
address[I]	mode_reg[I]	0.561200	0.817980
digest_reg[I]	read_data[I]	0.589500	0.193223
address[I]	init_reg	0.594500	0.849408
address[I]	next_reg	0.594500	0.848760
block_reg[I][J]	read_data[I]	0.600100	0.253778
core.a_reg[I]	core.a_reg[I]	0.606400	0.544303
we	block_reg[I][J]	0.611600	0.682734
cs	block_reg[I][J]	0.614600	0.688926
core.c_reg[I]	core.a_reg[I]	0.678200	0.631930
core.b_reg[I]	core.a_reg[I]	0.680500	0.644873
next_reg	read_data[I]	0.706400	0.393621
we	work_factor_num_reg[I]	0.713100	0.906624
cs	work_factor_num_reg[I]	0.716000	0.912684
digest_valid_reg	read_data[I]	0.739000	0.404121
reset_n	core.k_data_reg[I]	0.744700	0.881757
init_reg	read_data[I]	0.748400	0.411417
