# start	end	slack_synth_ns	slack_route_ns
mI_addr_i[J]	mI_data_o[J]	-0.256600	-0.330143
mI_addr_i[J]	sI_stb_o	-0.211900	-0.288692
mI_addr_i[J]	mI_err_o	-0.210300	-0.289136
mI_addr_i[J]	sI_addr_o[J]	-0.209500	-0.315337
mI_addr_i[J]	mI_rty_o	-0.207200	-0.290842
mI_addr_i[J]	mI_ack_o	-0.206800	-0.291164
sI.msel.pri_out[J]	sI_data_o[J]	-0.184300	-0.320612
sI.msel.arbJ.state[K]	sI_data_o[J]	-0.177100	-0.304976
sI.msel.arbJ.state[K]	sI_addr_o[J]	-0.177000	-0.286096
sI.msel.pri_out[J]	sI_addr_o[J]	-0.175300	-0.312787
sI.msel.pri_out[J]	sI_sel_o[J]	-0.168800	-0.309401
sI.msel.arbJ.state[K]	sI_sel_o[J]	-0.167100	-0.284321
mI_addr_i[J]	sI_cyc_o	-0.156100	-0.271951
mI_data_i[J]	sI_data_o[J]	-0.144900	-0.209044
sI.msel.arbJ.state[K]	mI_rty_o	-0.140300	-0.279555
sI.msel.arbJ.state[K]	mI_ack_o	-0.136200	-0.290211
sI.msel.arbJ.state[K]	mI_err_o	-0.136200	-0.274213
sI.msel.pri_out[J]	mI_rty_o	-0.134900	-0.299589
sI.msel.pri_out[J]	mI_ack_o	-0.130900	-0.296106
sI.msel.pri_out[J]	mI_err_o	-0.130900	-0.291440
sI.msel.pri_out[J]	sI_we_o	-0.108400	-0.295337
sI_data_i[J]	mI_data_o[J]	-0.090000	-0.232415
sI.msel.arbJ.state[K]	sI_we_o	-0.084900	-0.282346
mI_sel_i[J]	sI_sel_o[J]	-0.077100	-0.163104
mI_we_i	sI_we_o	-0.074900	-0.185192
mI_stb_i	sI_stb_o	-0.071200	-0.181725
sI_ack_i	mI_ack_o	-0.070300	-0.175873
sI_rty_i	mI_rty_o	-0.068200	-0.168157
sI.msel.arbJ.state[K]	sI_stb_o	-0.059100	-0.263896
sI.msel.pri_out[J]	sI_cyc_o	-0.058900	-0.313807
mI_addr_i[J]	rf.confI[J]	-0.055100	-0.035064
sI.msel.pri_out[J]	sI_stb_o	-0.053300	-0.287146
mI_addr_i[J]	rf.rf_dout[I]	-0.052900	-0.086280
