# start	end	slack_synth_ns	slack_route_ns
fdct_zigzag.dct_mod.dct_block_I.dct_unit_J.ddin_r[K]	fdct_zigzag.dct_mod.dct_block_I.dct_unit_J.macu.mult_res[K]	-1.067400	-0.372580
fdct_zigzag.dct_mod.dct_block_I.dct_unit_J.coef[K]	fdct_zigzag.dct_mod.dct_block_I.dct_unit_J.macu.mult_res[K]	-0.383700	-0.270942
fdct_zigzag.dct_mod.dct_block_I.dct_unit_J.ddin_r[K]	fdct_zigzag.dct_mod.dct_block_I.dct_unit_J.ddin_r[K]	-0.036100	0.415044
fdct_zigzag.dct_mod.dct_block_I.dct_unit_J.macu.result[K]	fdct_zigzag.dct_mod.dct_block_I.dct_unit_J.macu.result[K]	-0.001200	-0.025414
fdct_zigzag.dct_mod.dct_block_I.dct_unit_J.macu.mult_res[K]	fdct_zigzag.dct_mod.dct_block_I.dct_unit_J.macu.result[K]	0.002700	-0.022607
ena	fdct_zigzag.dct_mod.dct_block_I.dct_unit_J.coef[K]	0.045300	0.307682
ena	rle.rle.dcterm	0.050200	0.366082
ena	rle.rle.rlen[I]	0.050200	0.309265
ena	rle.rle.sample_cnt[I]	0.050400	0.295703
ena	fdct_zigzag.dct_mod.sample_cnt[I]	0.053800	0.324273
ena	qnr.divider.iz[I]	0.055700	0.381333
ena	qnr.divider.divider.d_pipe[I][J]	0.056900	0.355599
ena	qnr.divider.divider.q_pipe[I][J]	0.056900	0.358818
ena	rle.rzI.ampo[J]	0.056900	0.349938
ena	rle.rzI.den	0.066200	0.302702
ena	fdct_zigzag.dct_mod.dct_block_I.dct_unit_J.macu.result[K]	0.069300	0.285050
ena	fdct_zigzag.dct_mod.dct_block_I.dct_unit_J.macu.mult_res[K]	0.070700	0.296575
ena	fdct_zigzag.dct_mod.ddgo	0.077500	0.409337
ena	fdct_zigzag.dct_mod.dgo	0.077500	0.409751
ena	qnr.dep[I]	0.077500	0.333753
ena	rle.rle.den	0.077500	0.366702
ena	rle.rzI.deno	0.077500	0.321516
ena	dfdct_dout[I]	0.077800	0.364075
ena	qnr.divider.spipe[I]	0.077800	0.359941
ena	qnr.rq[I]	0.077800	0.353223
ena	qnr.divider.divider.s_pipe[I][J]	0.077800	0.344957
ena	fdct_zigzag.zigzag_mod.ld_zigzag	0.077800	0.360661
ena	dqnr_doe	0.077800	0.386421
ena	fdct_zigzag.dct_mod.dct_block_I.dct_unit_J.ddin_r[K]	0.077800	0.332801
ena	fdct_zigzag.zigzag_mod.sresult[I][J]	0.077800	0.317757
ena	qnr.divider.divider.q[I]	0.077800	0.387662
ena	qnr.divider.id[I]	0.077800	0.364935
ena	qnr.divider.iz[I]	0.077800	0.361586
ena	qnr.divider.q[I]	0.077800	0.398173
ena	rle.rle.amp[I]	0.077800	0.353343
ena	rle.rzI.dc	0.077800	0.321257
ena	rle.rzI.dco	0.077800	0.321882
ena	rle.rzI.rleno[J]	0.077800	0.321081
ena	rle.rzI.sizeo[J]	0.077800	0.356246
ena	fdct_zigzag.dct_mod.dddcnt	0.077900	0.347636
ena	rle.rle.state	0.085300	0.333265
ena	rle.rle.zero_cnt[I]	0.087800	0.323316
ena	rle.rle.size[I]	0.089100	0.399604
ena	qnr.qnt_cnt[I]	0.100700	0.330850
ena	fdct_zigzag.dct_mod.douten	0.101200	0.366175
ena	qnr.divider.q[I]	0.102400	0.419372
ena	rle.rzI.state	0.107600	0.338334
ena	fdct_zigzag.dct_mod.ddcnt	0.117100	0.381280
qnr.divider.divider.s_pipe[I][J]	qnr.divider.divider.s_pipe[I][J]	0.119600	0.086593
qnr.divider.divider.d_pipe[I][J]	qnr.divider.divider.s_pipe[I][J]	0.120700	0.094571
ena	fdct_zigzag.dct_mod.go	0.122400	0.445801
ena	rle.rzI.amp[J]	0.125000	0.322339
ena	rle.rzI.rlen[J]	0.125000	0.312397
ena	rle.rzI.size[J]	0.125000	0.326257
qnr.divider.q[I]	qnr.rq[I]	0.128300	0.162868
ena	rle.rle.amp[I]	0.134500	0.411136
fdct_zigzag.dct_mod.sample_cnt[I]	fdct_zigzag.dct_mod.dct_block_I.dct_unit_J.coef[K]	0.160500	0.056835
qnr.rq[I]	rle.rle.size[I]	0.180100	0.129771
qnr.divider.q[I]	qnr.rq[I]	0.216400	0.180253
