# start	end	slack_synth_ns	slack_route_ns
pm_normalize_inst.gmax_r[I][J]	pm_normalize_inst.pm_nom_r[I][J]	-1.671700	0.016875
pm_normalize_inst.reg_num_buf_r[I]	pm_normalize_inst.pm_nom_r[I][J]	-0.709400	0.922416
src_rdata_i[I]	bmu_inst_I.bm_r[J]	-0.293800	0.155432
register_num_i[I]	acs_inst_I.pm_r[J]	-0.066100	0.286577
register_num_i[I]	acs_inst_I.survivor_path_r	-0.012800	0.285789
bmu_inst_I.bm_r[J]	acs_inst_I.pm_r[J]	0.435100	0.675200
bmu_inst_I.bm_r[J]	acs_inst_I.survivor_path_r	0.483200	0.645962
acs_inst_I.pm_r[J]	pm_normalize_inst.gmax_r[I][J]	0.538400	0.434022
register_num_i[I]	bmu_inst_I.low_codeword_tmp[J]	0.635100	0.427085
infobit_length_i[I]	src_len_counter_r[I]	0.666900	0.942798
infobit_length_i[I]	src_addr_r[I]	0.670400	0.904786
rst_sync_i	fetch_src_cnt_r[I]	0.682100	0.609611
frame_start_i	fetch_src_cnt_r[I]	0.683400	0.610951
register_num_i[I]	pm_normalize_inst.update_en_buf_r[I]	0.693100	0.783840
polynomialI_i[J]	bmu_inst_I.low_codeword_tmp[J]	0.705900	0.764377
valid_polynomials_i[I]	bmu_inst_I.bm_r[J]	0.715200	0.681217
rst_sync_i	acs_inst_I.pm_r[J]	0.722700	0.786044
valid_polynomials_i[I]	bmu_inst_I.low_codeword[J]	0.728600	0.778356
rst_sync_i	bmu_inst_I.low_codeword[J]	0.733300	0.790876
frame_start_i	pm_normalize_inst.pm_nom_r[I][J]	0.740700	0.700619
frame_start_i	pm_normalize_inst.gmax_r[I][J]	0.744000	0.795194
rst_sync_i	pm_normalize_inst.pm_nom_r[I][J]	0.744100	0.700918
rst_sync_i	acs_inst_I.survivor_path_r	0.744700	0.785849
rst_sync_i	pm_normalize_inst.gmax_r[I][J]	0.747400	0.828393
rst_sync_i	bmu_inst_I.bm_r[J]	0.753700	0.727151
rst_sync_i	bmu_inst_I.low_codeword_tmp[J]	0.761000	0.730776
rst_sync_i	src_addr_r[I]	0.766600	0.782596
register_num_i[I]	acs_en_r[I]	0.775300	0.775933
bmu_inst_I.low_codeword[J]	bmu_inst_I.bm_r[J]	0.784000	0.723549
frame_start_i	pm_normalize_inst.pm_buf_r[I][J]	0.786100	0.765054
frame_start_i	src_len_counter_r[I]	0.786600	0.872970
frame_start_i	state_r[I]	0.786900	0.887552
rst_sync_i	pm_normalize_inst.pm_buf_r[I][J]	0.789500	0.801127
