# start	end	slack_synth_ns	slack_route_ns
systolic_controll.matrix_index[I]	_I_	-0.316800	-0.100163
systolic_controll.matrix_index[I]	write_out.sram_wdata_a[I]	-0.181100	-0.109580
systolic_controll.matrix_index[I]	write_out.sram_wdata_c[I]	-0.178500	-0.112930
systolic.data_queue[I][J]	systolic.mul_product_reg[I][J]	-0.114300	-0.086747
systolic.weight_queue[I][J]	systolic.mul_product_reg[I][J]	-0.112600	-0.091324
srstn	_I_	-0.039200	0.272370
srstn	write_out.sram_wdata_a[I]	0.003000	0.355347
systolic.matrix_mul_ID[J][K]	write_out.sram_wdata_a[I]	0.025100	0.043346
srstn	write_out.sram_wdata_c[I]	0.030200	0.340466
systolic.matrix_mul_ID[J][K]	write_out.sram_wdata_c[I]	0.032500	0.050557
systolic.mul_product_reg[I][J]	systolic.matrix_mul_ID[J][K]	0.072200	0.041655
systolic.matrix_mul_ID[J][K]	systolic.matrix_mul_ID[J][K]	0.076400	0.033567
systolic.matrix_mul_ID[J][K]	_I_	0.077100	0.067824
srstn	write_out.sram_waddr_a[I]	0.123200	0.444702
srstn	write_out.sram_waddr_c[I]	0.130400	0.425661
srstn	systolic.matrix_mul_ID[J][K]	0.135700	0.301207
srstn	write_out.sram_write_enable_aI	0.140900	0.455790
srstn	systolic_controll.state[I]	0.141300	0.363825
srstn	systolic.mul_product_reg[I][J]	0.142100	0.284148
srstn	write_out.sram_write_enable_cI	0.148100	0.438467
srstn	systolic_controll.cycle_num[I]	0.151700	0.476340
srstn	systolic_controll.tpu_done	0.151700	0.515130
srstn	systolic.data_queue[I][J]	0.158600	0.301223
srstn	systolic.is_reset_reg[I]	0.160300	0.485016
srstn	systolic_controll.addr_serial_num[I]	0.161200	0.353310
srstn	systolic.weight_queue[I][J]	0.162300	0.289416
systolic_controll.cycle_num[I]	_I_	0.169400	0.134418
systolic_controll.cycle_num[I]	systolic.is_accum_reg[I]	0.179600	0.163626
srstn	systolic_controll.matrix_index[I]	0.208100	0.477447
systolic_controll.cycle_num[I]	write_out.sram_wdata_a[I]	0.211600	0.189009
srstn	systolic.is_accum_reg[I]	0.230000	0.448744
systolic_controll.cycle_num[I]	write_out.sram_wdata_c[I]	0.238800	0.173848
systolic_controll.state[I]	_I_	0.261000	0.135022
tpu_start	systolic_controll.addr_serial_num[I]	0.269600	0.513370
systolic_controll.state[I]	write_out.sram_wdata_a[I]	0.303200	0.217999
systolic_controll.cycle_num[I]	write_out.sram_waddr_a[I]	0.312500	0.278084
systolic_controll.cycle_num[I]	write_out.sram_waddr_c[I]	0.312700	0.259043
systolic_controll.matrix_index[I]	write_out.sram_waddr_a[I]	0.319600	0.460942
systolic_controll.matrix_index[I]	write_out.sram_waddr_c[I]	0.319600	0.457560
systolic_controll.cycle_num[I]	write_out.sram_write_enable_aI	0.326100	0.289173
systolic_controll.cycle_num[I]	write_out.sram_write_enable_cI	0.326300	0.271849
systolic_controll.matrix_index[I]	systolic_controll.matrix_index[I]	0.326300	0.420512
systolic_controll.data_set[I]	_I_	0.327200	0.311910
systolic_controll.state[I]	write_out.sram_wdata_c[I]	0.330400	0.204654
