# start	end	slack_synth_ns	slack_route_ns
uI.mul_a[J]	uI.product_h[J]	-0.419900	-0.300076
uI.mul_a[J]	uI.product_j[J]	-0.419000	-0.300464
uI.mul_b[J]	uI.product_h[J]	-0.417900	-0.299345
uI.mul_a[J]	uI.sub_pb_lo[J]	-0.413200	-0.291202
uI.mul_b[J]	uI.sub_pb_lo[J]	-0.411200	-0.306275
uI.mul_b[J]	uI.product_j[J]	-0.410800	-0.284005
uI.mul_a[J]	uI.sub_pb_hi[J]	-0.410500	-0.299756
uI.mul_b[J]	uI.sub_pb_hi[J]	-0.408500	-0.304153
uI.mul_a[J]	uI.sub_pa_hi[J]	-0.390000	-0.298069
uI.mul_b[J]	uI.sub_pa_hi[J]	-0.381800	-0.292729
uI.mul_a[J]	uI.sub_pc_hi[J]	-0.341800	-0.288081
uI.mul_b[J]	uI.sub_pc_hi[J]	-0.339800	-0.285083
uI.mul_a[J]	uI.sub_pf_hi[J]	-0.332300	-0.214571
uI.mul_b[J]	uI.sub_pe_lo[J]	-0.331300	-0.248712
uI.mul_b[J]	uI.sub_pf_hi[J]	-0.330300	-0.298605
uI.mul_a[J]	uI.product_i[J]	-0.324700	-0.284708
uI.mul_a[J]	uI.sub_pa_lo[J]	-0.324600	-0.260098
uI.mul_b[J]	uI.product_i[J]	-0.322700	-0.311758
uI.mul_b[J]	uI.sub_pa_lo[J]	-0.322600	-0.255883
uI.mul_a[J]	uI.sub_pc_lo[J]	-0.319800	-0.271040
uI.mul_b[J]	uI.sub_pc_lo[J]	-0.318000	-0.261333
uI.mul_a[J]	uI.sub_pe_lo[J]	-0.311900	-0.198745
uI.mul_a[J]	uI.sub_pg_hi[J]	-0.287200	-0.216272
uI.mul_b[J]	uI.sub_pg_hi[J]	-0.285200	-0.236828
uI.mul_a[J]	uI.sub_pe_hi[J]	-0.239300	-0.207283
uI.mul_b[J]	uI.sub_pe_hi[J]	-0.237300	-0.249068
uI.mul_a[J]	uI.sub_pg_lo[J]	-0.227800	-0.218150
uI.mul_b[J]	uI.sub_pg_lo[J]	-0.225900	-0.218198
uI.mul_a[J]	uI.sub_pf_lo[J]	-0.220200	-0.201789
uI.mul_b[J]	uI.sub_pf_lo[J]	-0.218200	-0.275190
uI.mul_a[J]	uI.product_d[J]	0.083500	-0.053410
uI.divisor_b[J]	uI.divisor_shift_J[K]	0.115500	0.082125
uI.dividend_a[J]	uI.dividend_shift_J[K]	0.120600	0.117410
uI.mul_b[J]	uI.product_d[J]	0.123500	-0.075186
uI.dividend_reg[J]	uI.dividend_reg[J]	0.126000	0.093292
uI.diff[J]	uI.diff_shift_J[K]	0.129500	0.106499
uI.exponent_under[J]	uI.product_J[K]	0.129700	0.169796
uI.dividend_reg[J]	uI.quotient[J]	0.136800	0.114049
uI.divisor_reg[J]	uI.dividend_reg[J]	0.137300	0.112055
uI.dividend_reg[J]	uI.remainder_msb	0.145600	0.175913
uI.divisor_reg[J]	uI.quotient[J]	0.148000	0.132812
uI.exponent_J[K]	uI.product_J[K]	0.153400	0.147701
uI.divisor_reg[J]	uI.remainder_msb	0.156800	0.194676
uI.minuend[J]	uI.diff[J]	0.160000	0.111295
uI.product_e[J]	uI.sum_J[K]	0.167200	0.125705
uI.sum_J[K]	uI.sum_J[K]	0.170400	0.110317
uI.subtra_shift_J[K]	uI.diff[J]	0.177800	0.130854
uI.product_f[J]	uI.sum_J[K]	0.190300	0.111011
uI.product_c[J]	uI.sum_J[K]	0.190600	0.108939
uI.remainder_shift_term[J]	uI.remainder_b[J]	0.202000	0.193326
mantissa_round[I]	uI.sum_round[J]	0.202800	0.136330
uI.diffshift_gt_exponent	uI.diff_J[K]	0.207900	0.135030
uI.product_d[J]	uI.sum_J[K]	0.210400	0.151828
uI.product_b[J]	uI.sum_J[K]	0.217300	0.092208
uI.product_a[J]	uI.sum_J[K]	0.218200	0.088239
rst	uI.sub_pa_lo[J]	0.219600	0.390470
uI.large_add[J]	uI.sum[J]	0.223000	0.139801
uI.small_shift_J[K]	uI.sum[J]	0.224300	0.133888
rst	uI.sum_J[K]	0.227500	0.343393
uI.dividend_shift_J[K]	uI.dividend_a_shifted[J]	0.231300	0.223038
uI.divisor_shift_J[K]	uI.divisor_b_shifted[J]	0.231300	0.208256
uI.exponent_large[J]	uI.diff_J[K]	0.232100	0.188200
uI.diff_shift_J[K]	uI.diff_J[K]	0.233000	0.205357
rst	uI.product_f[J]	0.238400	0.355121
rst	uI.product_g[J]	0.238600	0.369839
rst	uI.out_J[K]	0.248200	0.354521
rst	uI.product_b[J]	0.248300	0.384339
rst	uI.dividend_reg[J]	0.248900	0.397045
rst	uI.dividend_shift_J[K]	0.248900	0.418909
rst	uI.small_shift_J[K]	0.249600	0.390312
rst	uI.sum[J]	0.249600	0.374207
uI.exponent_small[J]	uI.exponent_diff[J]	0.249800	0.199090
rst	uI.product[J]	0.253200	0.365446
rst	uI.opa_QNaN	0.253400	0.397604
rst	uI.opa_SNaN	0.253400	0.396388
rst	uI.sub_pf_hi[J]	0.253600	0.355057
rst	uI.sub_pf_lo[J]	0.253600	0.356673
rst	uI.product_i[J]	0.254000	0.388980
rst	uI.product_e[J]	0.254200	0.342829
rst	uI.product_j[J]	0.254200	0.370785
rst	uI.product_J[K]	0.254500	0.342829
rst	uI.exponent_J[K]	0.254800	0.377344
rst	uI.mul_a[J]	0.255500	0.406270
rst	uI.mul_b[J]	0.255500	0.411897
rst	uI.sub_pc_lo[J]	0.257000	0.374975
rst	uI.sub_pe_hi[J]	0.257000	0.386032
rst	uI.sub_pe_lo[J]	0.257000	0.345512
uI.exponent_large[J]	uI.exponent_diff[J]	0.258500	0.207108
rst	uI.expon_final_J[K]	0.258500	0.384655
rst	uI.diff[J]	0.259200	0.386620
rst	uI.sub_pa_hi[J]	0.259400	0.389327
rst	uI.sub_pb_hi[J]	0.259400	0.384788
rst	uI.sub_pb_lo[J]	0.259400	0.392860
rst	uI.sub_pc_hi[J]	0.259400	0.357717
uI.large_norm_small_denorm	uI.exponent_diff[J]	0.259600	0.210777
rst	uI.small_shift[J]	0.259700	0.469569
uI.expon_uf_term_J[K]	uI.mantissa_J[K]	0.260500	0.241892
rst	uI.divisor_shift_J[K]	0.261500	0.358625
rst	uI.NaN_output[J]	0.261600	0.393458
rst	uI.expa_et_expb	0.261600	0.415965
rst	uI.NaN_out_trigger	0.261600	0.439102
rst	uI.diff_shift_J[K]	0.261700	0.400627
rst	uI.SNaN_input	0.261800	0.438658
rst	uI.subtra_shift_J[K]	0.261900	0.416824
uI.sub_pb_hi[J]	uI.product_b[J]	0.262600	0.175417
rst	uI.opb_neg_inf	0.262800	0.399603
rst	uI.opb_pos_inf	0.262800	0.402556
rst	uI.opa_neg_inf	0.263300	0.402818
rst	uI.opa_pos_inf	0.263300	0.402832
uI.product_shift_J[K]	uI.product_J[K]	0.263300	0.230696
uI.sub_pb_lo[J]	uI.product_b[J]	0.263700	0.177214
rst	uI.expon_uf_term_J[K]	0.264300	0.385053
uI.exponent_diff[J]	uI.small_shift[J]	0.264400	0.254823
rst	uI.sub_pg_lo[J]	0.264500	0.369477
rst	uI.sub_pg_hi[J]	0.265200	0.379102
rst	uI.mantissa_b[J]	0.265500	0.401395
rst	uI.divisor_reg[J]	0.265500	0.411008
rst	uI.quotient[J]	0.265500	0.401686
rst	uI.remainder_b[J]	0.266200	0.391669
rst	uI.mantissa_a[J]	0.266200	0.403055
rst	uI.exponent_final[J]	0.266200	0.439201
rst	uI.sum_final[J]	0.266200	0.390443
rst	opa_reg[I]	0.266400	0.425812
rst	uI.exponent[J]	0.266900	0.366887
uI.exponent_diff[J]	uI.subtra_shift[J]	0.267100	0.252666
rst	uI.diff_J[K]	0.267400	0.400627
rst	uI.dividend_a[J]	0.267400	0.423496
rst	uI.dividend_a_shifted[J]	0.267400	0.431313
rst	uI.divisor_b[J]	0.267400	0.434388
rst	uI.subtra_shift[J]	0.268000	0.502985
rst	uI.sum_round[J]	0.268100	0.409888
rst	fpu_op_reg[I]	0.268100	0.488769
rst	opb_reg[I]	0.268100	0.409450
rst	rmode_reg[I]	0.268100	0.407692
rst	uI.opb_inf	0.268200	0.407376
