# start	end	slack_synth_ns	slack_route_ns
enable	RsDecodeEuclide.omegaInner_I[J]	-0.046700	0.285455
enable	RsDecodeEuclide.lambdaBkp_I[J]	-0.043800	0.293706
enable	RsDecodeEuclide.lambdaInner_I[J]	-0.025300	0.305219
RsDecodeDelay.RsDecodeDpRam.rRdAddr[I]	RsDecodeDelay.RsDecodeDpRam.q[I]	-0.010800	-0.011135
RsDecodeSyndrome.count[I]	RsDecodePolymul.sumReg_I[J]	-0.008900	0.009312
RsDecodeEuclide.qNewReg[I]	RsDecodeEuclide.omegaInner_I[J]	-0.002200	0.015620
RsDecodePolymul.count[I]	RsDecodeEuclide.lambdaBkp_I[J]	0.010400	0.043325
RsDecodeEuclide.omegaInner_I[J]	RsDecodeEuclide.offset[I]	0.014100	0.015661
RsDecodePolymul.count[I]	RsDecodeEuclide.omegaInner_I[J]	0.017800	0.060354
enable	RsDecodeDelay.RsDecodeDpRam.mem[I][J]	0.019000	0.311698
enable	RsDecodeEuclide.numShiftedReg[I]	0.026200	0.301667
RsDecodeEuclide.qNewReg[I]	RsDecodeEuclide.lambdaInner_I[J]	0.036200	-0.000274
enable	RsDecodeEuclide.lambdaXorReg_I[J]	0.037200	0.278924
RsDecodeChien.lambdaReg_I[J]	RsDecodeChien.numErrorReg[I]	0.038100	0.016521
RsDecodeChien.lambdaReg_I[J]	RsDecodeChien.numErrorRegI[J]	0.039000	0.016521
RsDecodePolymul.count[I]	RsDecodeEuclide.lambdaInner_I[J]	0.039200	0.047654
enable	omegaShiftedReg_I[J]	0.039300	0.294551
RsDecodePolymul.count[I]	RsDecodeEuclide.lambdaXorReg_I[J]	0.041600	0.020920
enable	RsDecodePolymul.sumReg_I[J]	0.042300	0.295087
erasureIn	RsDecodeSyndrome.reg_I[J]	0.042500	0.304030
enable	startReg[I]	0.047800	0.375591
RsDecodeEuclide.qNewReg[I]	RsDecodeEuclide.lambdaXorReg_I[J]	0.048000	0.012475
RsDecodeEuclide.omegaInner_I[J]	RsDecodeEuclide.omegaInner_I[J]	0.049700	0.044241
erasureIn	RsDecodeDelay.RsDecodeDpRam.mem[I][J]	0.049900	0.284308
enable	RsDecodeDelay.readPointer[I]	0.050200	0.332367
enable	RsDecodeErasure.powerReg[I]	0.050200	0.372506
enable	RsDecodePolymul.epsilonReg_I[J]	0.050400	0.337506
enable	RsDecodeSyndrome.count[I]	0.050400	0.328989
enable	RsDecodeSyndrome.reg_I[J]	0.052900	0.308903
enable	RsDecodeChien.epsilonReg_I[J]	0.053500	0.304932
enable	RsDecodeChien.lambdaReg_I[J]	0.053500	0.307043
enable	RsDecodeChien.omegaReg_I[J]	0.053500	0.295280
enable	RsDecodeEuclide.offset[I]	0.053600	0.325548
enable	RsDecodeErasure.epsilonReg_I[J]	0.054000	0.333067
enable	RsDecodeErasure.erasureCount[I]	0.055300	0.351218
RsDecodeErasure.epsilonReg_I[J]	RsDecodePolymul.sumReg_I[J]	0.057200	0.065824
enable	RsDecodeEuclide.omegaBkp_I[J]	0.058200	0.304217
RsDecodeErasure.powerReg[I]	RsDecodeErasure.epsilonReg_I[J]	0.059900	0.082515
enable	RsDecodeChien.denomEIInvReg[J]	0.060500	0.382629
enable	RsDecodeEuclide.omegaInvReg[I]	0.060500	0.375149
RsDecodeEuclide.omegaInner_I[J]	RsDecodeEuclide.lambdaBkp_I[J]	0.061900	0.120031
RsDecodePolymul.epsilonReg_I[J]	RsDecodePolymul.sumReg_I[J]	0.062000	0.068185
RsDecodePolymul.count[I]	RsDecodeEuclide.omegaBkp_I[J]	0.062500	0.046213
enable	doneReg[I]	0.065800	0.396493
enable	lambdaRegI_J[K]	0.065800	0.327062
enable	epsilonRegI_J[K]	0.069400	0.331245
RsDecodeEuclide.omegaInner_I[J]	RsDecodeEuclide.numShiftedReg[I]	0.069900	0.066097
lambdaRegI_J[K]	RsDecodeDegree_I.pJStepKR[L]	0.070900	0.062301
enable	RsDecodeChien.numErrorReg[I]	0.071000	0.308805
RsDecodeEuclide.omegaInner_I[J]	RsDecodeEuclide.lambdaInner_I[J]	0.071000	0.115387
enable	RsDecodePolymul.count[I]	0.071200	0.319955
startPls	RsDecodeErasure.epsilonReg_I[J]	0.071800	0.367445
startPls	RsDecodeErasure.erasureCount[I]	0.073100	0.359210
numShiftedReg[I]	omegaShiftedReg_I[J]	0.075100	0.075285
enable	RsDecodeChien.denomEIReg[J]	0.076500	0.347689
enable	RsDecodeChien.numeRegI[J]	0.076500	0.324547
enable	doneShiftReg	0.076500	0.351401
enable	RsDecodeChien.epsilonOddReg[I]	0.076500	0.461016
enable	RsDecodeChien.lambdaEvenRegI[J]	0.076500	0.319907
enable	RsDecodeChien.lambdaOddRegI[J]	0.076500	0.349648
enable	RsDecodeChien.lambdaSumReg[I]	0.076500	0.349706
enable	RsDecodeChien.omegaSumReg[I]	0.076500	0.325391
RsDecodeEuclide.count[I]	RsDecodeEuclide.lambdaBkp_I[J]	0.077100	0.049987
startPls	RsDecodeSyndrome.reg_I[J]	0.077300	0.344252
enable	RsDecodeChien.count[I]	0.077500	0.293695
enable	RsDecodeEuclide.omegaBkpReg[I]	0.078100	0.377921
enable	RsDecodeEuclide.qNewReg[I]	0.078100	0.375942
enable	RsDecodeDelay.writePointer[I]	0.078300	0.363211
RsDecodeEuclide.omegaInner_I[J]	RsDecodeEuclide.omegaInvReg[I]	0.078400	0.029893
enable	RsDecodeChien.epsilonSumReg[I]	0.078800	0.316678
enable	RsDecodeErasure.count[I]	0.080600	0.328006
RsDecodeChien.denomEIReg[J]	RsDecodeChien.denomEIInvReg[J]	0.080800	0.091217
enable	RsDecodeEuclide.phase[I]	0.082000	0.434688
omegaShiftedReg_I[J]	RsDecodeDegree_I.pJStepKR[L]	0.082700	0.077589
RsDecodeEuclide.offset[I]	RsDecodeEuclide.omegaInner_I[J]	0.084700	0.087284
erasureIn	RsDecodeErasure.epsilonReg_I[J]	0.085800	0.335072
RsDecodeEuclide.count[I]	RsDecodeEuclide.omegaInner_I[J]	0.086100	0.097107
erasureIn	RsDecodeErasure.erasureCount[I]	0.087100	0.326837
enable	RsDecodeEuclide.count[I]	0.088200	0.337300
RsDecodeEuclide.omegaInner_I[J]	RsDecodeEuclide.lambdaXorReg_I[J]	0.088300	0.029376
RsDecodeEuclide.euclideSteps[I]	RsDecodeEuclide.lambdaBkp_I[J]	0.089100	0.084634
degreeEpsilonReg[I]	RsDecodeEuclide.lambdaBkp_I[J]	0.089900	0.097729
RsDecodePolymul.count[I]	RsDecodeEuclide.numShiftedReg[I]	0.090700	0.076566
enable	omegaReg_I[J]	0.090900	0.336095
enable	degreeEpsilonRegI[J]	0.090900	0.339191
enable	numShiftedReg[I]	0.090900	0.350701
RsDecodeEuclide.omegaInner_I[J]	RsDecodeEuclide.omegaBkp_I[J]	0.092200	0.079458
RsDecodeEuclide.qNewReg[I]	RsDecodeEuclide.omegaBkp_I[J]	0.093200	0.028701
enable	failErasureRegI	0.095900	0.337003
enable	numErrorLambdaReg[I]	0.095900	0.350888
RsDecodeEuclide.count[I]	RsDecodeEuclide.lambdaInner_I[J]	0.102800	0.054316
enable	degreeErrorReg	0.104700	0.367269
enable	doneShift	0.105100	0.378216
RsDecodeDegree_I.pJStepKR[L]	degreeLambdaReg[I]	0.106600	0.071985
RsDecodeEuclide.count[I]	RsDecodeEuclide.lambdaXorReg_I[J]	0.108300	0.027582
degreeEpsilonReg[I]	RsDecodeEuclide.omegaInner_I[J]	0.108800	0.144849
RsDecodePolymul.syndromeReg_I[J]	RsDecodePolymul.sumReg_I[J]	0.109800	0.109070
enable	doneShiftRegI	0.111100	0.351401
RsDecodeDegree_I.pJStepKR[L]	degreeOmegaReg[I]	0.111200	0.094882
startPls	RsDecodeErasure.count[I]	0.115700	0.375580
startPls	RsDecodeSyndrome.count[I]	0.115700	0.368460
enable	RsDecodeChien.numErrorRegI[J]	0.116300	0.308805
RsDecodePolymul.count[I]	RsDecodeEuclide.offset[I]	0.118100	0.100447
