# start	end	slack_synth_ns	slack_route_ns
core_inst.montprod_select_oh_reg[I]	_I_	-0.503500	-0.326139
core_inst.montprod_select_oh_reg[I]	core_inst.montprod_inst.add_carry_in_sa	-0.442200	-0.312283
core_inst.p_mem.tmp_read_dataI[J]	_I_	-0.303100	-0.242214
address[I]	read_data[I]	-0.293100	-0.254971
core_inst.message_mem.tmp_read_dataI[J]	_I_	-0.286300	-0.218181
core_inst.result_mem.tmp_read_dataI[J]	_I_	-0.285300	-0.240311
core_inst.residue_mem.tmp_read_dataI[J]	core_inst.residue_mem.mem[I][J]	-0.272000	-0.275587
core_inst.one_reg[I]	_I_	-0.267400	-0.203676
core_inst.modulus_mem.tmp_read_dataI[J]	core_inst.residue_mem.mem[I][J]	-0.244700	-0.260268
core_inst.p_mem.tmp_read_dataI[J]	core_inst.montprod_inst.add_carry_in_sa	-0.241800	-0.228358
core_inst.montprod_inst.s_mem.tmp_read_data[I]	_I_	-0.225600	-0.224445
core_inst.message_mem.tmp_read_dataI[J]	core_inst.montprod_inst.add_carry_in_sa	-0.225000	-0.204324
core_inst.result_mem.tmp_read_dataI[J]	core_inst.montprod_inst.add_carry_in_sa	-0.224000	-0.226454
core_inst.residue_mem.tmp_read_dataI[J]	core_inst.residue_inst.sub_carry_in_reg	-0.222200	-0.239467
core_inst.residue_inst.loop_counter_I_to_nn_reg[J]	core_inst.modulus_mem.tmp_read_dataI[J]	-0.222100	-0.268835
modulus_length_reg[I]	_I_	-0.215000	-0.127373
core_inst.residue_inst.loop_counter_I_to_nn_reg[J]	core_inst.residue_mem.tmp_read_dataI[J]	-0.213900	-0.247672
core_inst.montprod_inst.add_carry_in_sa	_I_	-0.209400	-0.142256
core_inst.one_reg[I]	core_inst.montprod_inst.add_carry_in_sa	-0.206100	-0.189819
core_inst.residue_inst.sub_carry_in_reg	core_inst.residue_mem.mem[I][J]	-0.199400	-0.224031
core_inst.modulus_mem.tmp_read_dataI[J]	_I_	-0.198900	-0.217622
modulus_length_reg[I]	core_inst.montprod_inst.word_index[I]	-0.196100	-0.131326
core_inst.modulus_mem.tmp_read_dataI[J]	core_inst.residue_inst.sub_carry_in_reg	-0.194800	-0.224148
modulus_length_reg[I]	core_inst.montprod_inst.montprod_ctrl_reg[I]	-0.194600	-0.126197
core_inst.residue_inst.nn_reg[I]	core_inst.modulus_mem.tmp_read_dataI[J]	-0.193000	-0.255845
core_inst.montprod_inst.add_carry_in_sm	_I_	-0.190200	-0.181793
core_inst.residue_inst.nn_reg[I]	core_inst.residue_mem.tmp_read_dataI[J]	-0.184700	-0.228467
address[I]	core_inst.exponent_mem.mem[I][J]	-0.173400	0.089819
core_inst.residue_inst.residue_ctrl_reg[I]	core_inst.modulus_mem.tmp_read_dataI[J]	-0.172500	-0.227458
modulus_length_reg[I]	core_inst.montprod_select_reg[I]	-0.167500	-0.111810
core_inst.montprod_inst.s_mem.tmp_read_data[I]	core_inst.montprod_inst.add_carry_in_sa	-0.164200	-0.184165
address[I]	core_inst.message_mem.mem[I][J]	-0.161800	0.090217
modulus_length_reg[I]	core_inst.montprod_dest_reg[I]	-0.161700	-0.112167
