# start	end	slack_synth_ns	slack_route_ns
uI.mantissa_b[J]	uI.pre_c_hi[J]	-0.363500	-0.250698
uI.mantissa_a[J]	uI.pre_c_hi[J]	-0.361700	-0.257305
uI.mantissa_b[J]	uI.pre_b_lo[J]	-0.345900	-0.258098
uI.mantissa_a[J]	uI.pre_b_lo[J]	-0.344900	-0.253855
uI.mantissa_b[J]	uI.pre_a_hi[J]	-0.335700	-0.248920
uI.mantissa_a[J]	uI.pre_a_hi[J]	-0.334700	-0.248717
uI.mantissa_b[J]	uI.pre_a_lo[J]	-0.324400	-0.249789
uI.mantissa_b[J]	uI.pre_b_hi[J]	-0.323800	-0.260232
uI.mantissa_a[J]	uI.pre_a_lo[J]	-0.323500	-0.251198
uI.mantissa_a[J]	uI.pre_b_hi[J]	-0.322500	-0.258638
uI.mantissa_b[J]	uI.pre_e_hi[J]	-0.313800	-0.237163
uI.mantissa_a[J]	uI.pre_e_hi[J]	-0.312800	-0.221388
uI.mantissa_b[J]	uI.pre_c_lo[J]	-0.308500	-0.254536
uI.mantissa_a[J]	uI.pre_c_lo[J]	-0.306200	-0.253863
uI.mantissa_b[J]	uI.pre_f_hi[J]	-0.291400	-0.223689
uI.mantissa_a[J]	uI.pre_f_hi[J]	-0.290400	-0.212245
uI.mantissa_b[J]	uI.pre_g_lo[J]	-0.258400	-0.250991
uI.mantissa_a[J]	uI.pre_g_hi[J]	-0.257500	-0.217121
uI.mantissa_a[J]	uI.pre_g_lo[J]	-0.256600	-0.203180
uI.mantissa_b[J]	uI.pre_g_hi[J]	-0.253000	-0.244027
uI.mantissa_b[J]	uI.pre_f_lo[J]	-0.208400	-0.205812
uI.mantissa_a[J]	uI.pre_f_lo[J]	-0.207400	-0.198233
uI.pre_j_lo[J]	uI.product_j[J]	-0.203900	-0.123310
uI.pre_j_hi[J]	uI.product_j[J]	-0.200700	-0.126885
uI.mantissa_b[J]	uI.pre_e_lo[J]	-0.198700	-0.169744
uI.mantissa_a[J]	uI.pre_e_lo[J]	-0.197400	-0.155632
uI.pre_g_hi[J]	uI.product_g[J]	-0.174900	-0.070834
uI.pre_g_lo[J]	uI.product_g[J]	-0.174000	-0.062958
uI.mantissa_b[J]	uI.pre_j_lo[J]	-0.163400	-0.174114
uI.mantissa_a[J]	uI.pre_j_lo[J]	-0.161600	-0.102549
