# start	end	slack_synth_ns	slack_route_ns
core.round_ctr_reg[I]	core.a_reg[I]	-0.447800	-0.282554
core.w_mem_inst.w_ctr_reg[I]	core.a_reg[I]	-0.420100	-0.304181
core.w_mem_inst.w_ctr_reg[I]	core.e_reg[I]	-0.367900	-0.264645
core.round_ctr_reg[I]	core.e_reg[I]	-0.365000	-0.248584
core.w_mem_inst.w_mem[I][J]	core.a_reg[I]	-0.262000	-0.190898
core.w_mem_inst.w_mem[I][J]	core.e_reg[I]	-0.194700	-0.148686
core.e_reg[I]	core.a_reg[I]	-0.188700	-0.112849
address[I]	read_data[I]	-0.183700	-0.223858
core.f_reg[I]	core.a_reg[I]	-0.144400	-0.081882
core.g_reg[I]	core.a_reg[I]	-0.137500	-0.074780
core.e_reg[I]	core.e_reg[I]	-0.133500	-0.073856
core.f_reg[I]	core.e_reg[I]	-0.079000	-0.031319
core.g_reg[I]	core.e_reg[I]	-0.072100	-0.021261
core.w_mem_inst.w_new_reg[I]	core.a_reg[I]	-0.072000	-0.035180
address[I]	error	-0.026500	-0.092619
core.w_mem_inst.w_new_reg[I]	core.e_reg[I]	-0.017300	0.015383
we	read_data[I]	0.061600	0.065916
cs	read_data[I]	0.077700	0.089970
core.h_reg[I]	core.a_reg[I]	0.167100	0.209847
core.h_reg[I]	core.e_reg[I]	0.227500	0.264698
cs	error	0.248300	0.108954
we	error	0.256600	0.173646
address[I]	block_reg[I][J]	0.379900	0.428757
address[I]	work_factor_num_reg[I]	0.446900	0.620046
core.w_mem_inst.w_mem[I][J]	core.w_mem_inst.w_new_reg[I]	0.492300	0.218103
core.w_mem_inst.w_mem[I][J]	core.w_mem_inst.w_mem[I][J]	0.495100	0.214750
address[I]	work_factor_reg	0.509800	0.687189
address[I]	mode_reg[I]	0.510200	0.693223
address[I]	init_reg	0.543400	0.715356
address[I]	next_reg	0.543400	0.715956
digest_reg[I]	read_data[I]	0.559300	0.179686
block_reg[I][J]	read_data[I]	0.570500	0.196814
cs	block_reg[I][J]	0.586200	0.671494
we	block_reg[I][J]	0.597400	0.732005
core.a_reg[I]	core.a_reg[I]	0.628100	0.571268
