# start	end	slack_synth_ns	slack_route_ns
RsDecodeDelay.RsDecodeDpRam.rRdAddr[I]	RsDecodeDelay.RsDecodeDpRam.q[I]	-0.100600	-0.057787
RsDecodeSyndrome.count[I]	RsDecodePolymul.sumReg_I[J]	-0.075900	-0.034865
RsDecodeEuclide.qNewReg[I]	RsDecodeEuclide.omegaInner_I[J]	-0.028100	0.000847
enable	RsDecodeDelay.RsDecodeDpRam.mem[I][J]	0.003800	0.298994
RsDecodeEuclide.qNewReg[I]	RsDecodeEuclide.lambdaInner_I[J]	0.005500	-0.000206
enable	RsDecodeChien.numErrorReg[I]	0.015000	0.345266
enable	RsDecodePolymul.sumReg_I[J]	0.016500	0.325023
enable	doneShiftReg	0.016700	0.402943
enable	lambdaRegI_J[K]	0.016700	0.328764
enable	RsDecodeSyndrome.count[I]	0.018900	0.344724
RsDecodeErasure.epsilonReg_I[J]	RsDecodePolymul.sumReg_I[J]	0.020800	0.040037
enable	RsDecodeSyndrome.reg_I[J]	0.022800	0.316506
RsDecodeEuclide.omegaInner_I[J]	RsDecodeEuclide.omegaBkp_I[J]	0.024500	0.097615
enable	RsDecodePolymul.epsilonReg_I[J]	0.025300	0.317606
enable	omegaShiftedReg_I[J]	0.025900	0.319791
enable	RsDecodeChien.epsilonReg_I[J]	0.026000	0.317984
enable	RsDecodeChien.lambdaReg_I[J]	0.026000	0.321851
enable	RsDecodeChien.omegaReg_I[J]	0.026000	0.308866
enable	RsDecodeEuclide.lambdaXorReg_I[J]	0.027700	0.337810
enable	RsDecodeEuclide.omegaBkp_I[J]	0.027700	0.341620
enable	RsDecodeChien.denomEIInvReg[J]	0.029300	0.336937
enable	RsDecodeChien.count[I]	0.030200	0.327948
enable	RsDecodeChien.denomEIReg[J]	0.032600	0.336937
enable	RsDecodeChien.lambdaOddReg[I]	0.032600	0.361710
enable	RsDecodeChien.epsilonOddReg[I]	0.032600	0.453513
enable	RsDecodeChien.lambdaEvenRegI[J]	0.032600	0.361718
enable	RsDecodeChien.lambdaOddRegI[J]	0.032600	0.354536
enable	RsDecodeChien.lambdaSumReg[I]	0.032600	0.430557
enable	RsDecodeChien.numeRegI[J]	0.032600	0.376794
enable	RsDecodeChien.omegaSumReg[I]	0.032600	0.376509
RsDecodeEuclide.omegaInner_I[J]	RsDecodeEuclide.omegaInner_I[J]	0.033900	0.051634
enable	RsDecodeEuclide.qNewReg[I]	0.034200	0.344131
enable	RsDecodeEuclide.omegaBkpReg[I]	0.034200	0.342672
