# start	end	slack_synth_ns	slack_route_ns
RsDecodeDegree_I.pipeWinnerJ[K]	degreeOmegaReg[I]	-0.109600	-0.091781
RsDecodeDegree_I.pipeWinnerJ[K]	degreeLambdaReg[I]	-0.073300	-0.040573
enable	RsDecodeDelay.RsDecodeDpRam.mem[I][J]	-0.020000	0.267543
enable	RsDecodeEuclide.lambdaBkp_I[J]	-0.018500	0.271672
enable	RsDecodeEuclide.lambdaInner_I[J]	-0.009500	0.263803
enable	RsDecodeEuclide.omegaBkp_I[J]	-0.008400	0.255061
enable	RsDecodeEuclide.omegaInner_I[J]	-0.000300	0.273601
RsDecodeDelay.RsDecodeDpRam.rRdAddr[I]	RsDecodeDelay.RsDecodeDpRam.q[I]	0.006800	-0.128607
enable	RsDecodePolymul.sumReg_I[J]	0.009500	0.295922
enable	omegaShiftedReg_I[J]	0.009500	0.281753
RsDecodeSyndrome.count[I]	RsDecodePolymul.sumReg_I[J]	0.017100	-0.001023
enable	RsDecodeDegree_I.pipeWinnerJ[K]	0.017500	0.259046
enable	RsDecodeChien.denomEIInvReg[J]	0.018200	0.323875
enable	RsDecodeEuclide.omegaInvReg[I]	0.018200	0.306505
enable	RsDecodeChien.epsilonReg_I[J]	0.018400	0.296137
enable	RsDecodeChien.epsilonSumReg[I]	0.018400	0.366017
enable	RsDecodeChien.lambdaEvenReg[I]	0.018400	0.315959
enable	RsDecodeChien.lambdaOddReg[I]	0.018400	0.340938
enable	RsDecodeChien.lambdaReg_I[J]	0.018400	0.303981
enable	RsDecodeChien.omegaReg_I[J]	0.018400	0.287737
enable	RsDecodePolymul.count[I]	0.019100	0.363851
enable	RsDecodeChien.count[I]	0.022900	0.289427
enable	RsDecodeErasure.erasureCount[I]	0.024400	0.284092
enable	epsilonRegI_J[K]	0.025700	0.283872
enable	RsDecodeEuclide.lambdaXorReg_I[J]	0.030500	0.271323
enable	doneReg[I]	0.032800	0.380113
enable	lambdaRegI_J[K]	0.032800	0.274145
enable	startReg[I]	0.032800	0.317593
omegaShiftedReg_I[J]	RsDecodeDegree_I.pipeWinnerJ[K]	0.038100	0.040474
lambdaRegI_J[K]	RsDecodeDegree_I.pipeWinnerJ[K]	0.038100	0.046503
enable	RsDecodeSyndrome.reg_I[J]	0.042200	0.297840
enable	RsDecodeChien.numErrorReg[I]	0.042400	0.319245
erasureIn	RsDecodeSyndrome.reg_I[J]	0.043000	0.308151
enable	RsDecodeEuclide.count[I]	0.046100	0.320513
erasureIn	RsDecodeDelay.RsDecodeDpRam.mem[I][J]	0.050300	0.313562
enable	RsDecodeErasure.count[I]	0.052000	0.348234
enable	RsDecodeSyndrome.count[I]	0.052800	0.310721
