# start	end	slack_synth_ns	slack_route_ns
lambdaNonzeroReg_I	degreeLambdaReg[I]	-0.259400	-0.185787
omegaNonzeroReg_I	degreeOmegaReg[I]	-0.254500	-0.172131
enable	omegaShiftedReg_I[J]	-0.053300	0.291029
enable	RsDecodePolymul.sumReg_I[J]	-0.052400	0.308100
enable	RsDecodeChien.epsilonReg_I[J]	-0.047800	0.293064
enable	RsDecodeChien.epsilonSumReg[I]	-0.047800	0.316048
enable	RsDecodeChien.lambdaOddReg[I]	-0.047800	0.327626
enable	RsDecodeChien.lambdaReg_I[J]	-0.047800	0.278069
enable	RsDecodeChien.omegaReg_I[J]	-0.047800	0.293064
enable	omegaNonzeroReg_I	-0.042800	0.279011
enable	RsDecodePolymul.count[I]	-0.040400	0.302514
enable	RsDecodeSyndrome.count[I]	-0.040400	0.318509
enable	lambdaNonzeroReg_I	-0.040100	0.287990
enable	RsDecodeChien.lambdaEvenReg[I]	-0.032200	0.316093
enable	RsDecodeChien.denomEIInvReg[J]	-0.032000	0.303927
enable	RsDecodeEuclide.omegaInvReg[I]	-0.032000	0.340088
RsDecodeSyndrome.count[I]	RsDecodePolymul.sumReg_I[J]	-0.020100	-0.043876
enable	RsDecodeSyndrome.reg_I[J]	-0.013800	0.311846
RsDecodeDelay.RsDecodeDpRam.rRdAddr[I]	RsDecodeDelay.RsDecodeDpRam.q[I]	-0.003200	-0.050578
enable	RsDecodeDelay.readPointer[I]	0.001500	0.311834
enable	RsDecodeDelay.writePointer[I]	0.003600	0.321343
enable	RsDecodeDelay.RsDecodeDpRam.mem[I][J]	0.010100	0.284750
enable	RsDecodeChien.numErrorReg[I]	0.011700	0.294349
enable	RsDecodeEuclide.count[I]	0.012800	0.301819
enable	RsDecodeErasure.powerReg[I]	0.019200	0.381779
enable	RsDecodeErasure.count[I]	0.023800	0.303027
enable	RsDecodeChien.count[I]	0.026100	0.291382
enable	degreeEpsilonReg[I]	0.026500	0.319575
enable	epsilonReg_I[J]	0.026500	0.313844
enable	doneReg[I]	0.028700	0.383781
enable	lambdaRegI_J[K]	0.028700	0.284777
enable	startReg[I]	0.028700	0.333876
enable	RsDecodePolymul.epsilonReg_I[J]	0.031100	0.299315
enable	RsDecodeEuclide.phase[I]	0.033900	0.494019
enable	RsDecodeEuclide.omegaInner_I[J]	0.036200	0.263158
enable	RsDecodeChien.denomEIReg[J]	0.038200	0.303927
enable	doneShiftReg	0.038200	0.399715
enable	RsDecodeChien.numeRegI[J]	0.038200	0.373219
enable	RsDecodeChien.epsilonOddReg[I]	0.038200	0.310307
enable	RsDecodeChien.lambdaEvenRegI[J]	0.038200	0.316060
enable	RsDecodeChien.lambdaOddRegI[J]	0.038200	0.327626
enable	RsDecodeChien.lambdaSumReg[I]	0.038200	0.311725
enable	RsDecodeChien.omegaSumReg[I]	0.038200	0.373515
enable	RsDecodeEuclide.qNewReg[I]	0.040500	0.319471
enable	RsDecodeEuclide.omegaBkpReg[I]	0.040500	0.337106
enable	degreeOmegaReg[I]	0.042800	0.375427
RsDecodeErasure.epsilonReg_I[J]	RsDecodePolymul.sumReg_I[J]	0.046200	0.044812
erasureIn	RsDecodeSyndrome.reg_I[J]	0.046300	0.287986
enable	RsDecodeEuclide.lambdaXorReg_I[J]	0.050100	0.305146
enable	doneShift	0.050600	0.404867
RsDecodeChien.lambdaReg_I[J]	RsDecodeChien.numErrorRegI[J]	0.052600	0.016146
erasureIn	RsDecodeDelay.RsDecodeDpRam.mem[I][J]	0.053400	0.318670
RsDecodeEuclide.qNewReg[I]	RsDecodeEuclide.lambdaInner_I[J]	0.053800	0.016131
enable	RsDecodeErasure.epsilonReg_I[J]	0.055200	0.286188
RsDecodeEuclide.qNewReg[I]	RsDecodeEuclide.lambdaXorReg_I[J]	0.055600	0.018429
RsDecodePolymul.epsilonReg_I[J]	RsDecodePolymul.sumReg_I[J]	0.056000	0.054264
enable	RsDecodeErasure.erasureCount[I]	0.056500	0.304906
enable	failErasureReg	0.056600	0.347682
enable	failErasureRegI	0.058300	0.306166
enable	numErrorLambdaReg[I]	0.058300	0.305768
enable	degreeErrorReg	0.067100	0.311235
enable	RsDecodePolymul.syndromeReg_I[J]	0.067600	0.364911
RsDecodeEuclide.count[I]	RsDecodeEuclide.omegaInner_I[J]	0.071100	0.061907
RsDecodeEuclide.omegaInner_I[J]	RsDecodeEuclide.omegaInner_I[J]	0.074400	0.046316
enable	RsDecodeEuclide.lambdaInner_I[J]	0.075000	0.272887
RsDecodeChien.denomEIReg[J]	RsDecodeChien.denomEIInvReg[J]	0.075100	0.061544
enable	RsDecodeEuclide.numShiftedReg[I]	0.075600	0.290958
RsDecodeEuclide.count[I]	RsDecodeEuclide.lambdaInner_I[J]	0.076400	0.045969
RsDecodeEuclide.omegaInner_I[J]	RsDecodeEuclide.lambdaXorReg_I[J]	0.076800	0.059186
enable	degreeEpsilonRegI[J]	0.077200	0.319575
enable	degreeLambdaReg[I]	0.077200	0.380350
enable	RsDecodeEuclide.omegaBkp_I[J]	0.077700	0.275253
enable	RsDecodeChien.numErrorRegI[J]	0.079400	0.294349
RsDecodeEuclide.qNewReg[I]	RsDecodeEuclide.omegaInner_I[J]	0.079500	0.017418
RsDecodeEuclide.omegaInner_I[J]	RsDecodeEuclide.omegaInvReg[I]	0.080200	0.080594
enable	numErasureReg[I]	0.082700	0.345348
enable	numErrorReg[I]	0.082700	0.347925
numShiftedReg[I]	omegaNonzeroReg_I	0.083900	0.018898
RsDecodeEuclide.qNewReg[I]	RsDecodeEuclide.omegaBkp_I[J]	0.084600	0.015748
startPls	RsDecodeSyndrome.reg_I[J]	0.085500	0.353242
enable	RsDecodeEuclide.offset[I]	0.086900	0.381557
numShiftedReg[I]	omegaShiftedReg_I[J]	0.090400	0.051809
enable	RsDecodeEuclide.lambdaBkp_I[J]	0.090600	0.274033
RsDecodeEuclide.count[I]	RsDecodeEuclide.lambdaBkp_I[J]	0.092000	0.052058
RsDecodeErasure.powerReg[I]	RsDecodeErasure.epsilonReg_I[J]	0.092600	0.110187
RsDecodeSyndrome.count[I]	RsDecodePolymul.epsilonReg_I[J]	0.093100	0.039903
RsDecodeEuclide.omegaInner_I[J]	RsDecodeEuclide.offset[I]	0.093200	0.116863
degreeEpsilonReg[I]	RsDecodeEuclide.omegaInner_I[J]	0.093900	0.102058
RsDecodePolymul.syndromeReg_I[J]	RsDecodePolymul.sumReg_I[J]	0.096500	0.079988
enable	OutputValidReg	0.096500	0.343692
enable	omegaReg_I[J]	0.097400	0.368661
enable	epsilonRegI_J[K]	0.097400	0.313844
enable	numShiftedReg[I]	0.097400	0.380741
degreeEpsilonReg[I]	RsDecodeEuclide.lambdaInner_I[J]	0.099200	0.099275
degreeEpsilonReg[I]	RsDecodeEuclide.lambdaXorReg_I[J]	0.102300	0.117865
RsDecodeEuclide.count[I]	RsDecodeEuclide.omegaBkp_I[J]	0.106300	0.049771
RsDecodeEuclide.omegaInner_I[J]	RsDecodeEuclide.omegaBkp_I[J]	0.110300	0.054969
RsDecodeEuclide.count[I]	RsDecodeEuclide.numShiftedReg[I]	0.110500	0.070955
RsDecodeEuclide.omegaInner_I[J]	RsDecodeEuclide.lambdaInner_I[J]	0.111500	0.087267
startPls	RsDecodeErasure.epsilonReg_I[J]	0.114000	0.419840
degreeEpsilonReg[I]	RsDecodeEuclide.lambdaBkp_I[J]	0.114800	0.105364
startPls	RsDecodeErasure.erasureCount[I]	0.115300	0.413742
RsDecodeEuclide.count[I]	RsDecodeEuclide.lambdaXorReg_I[J]	0.115400	0.077714
erasureIn	RsDecodeErasure.epsilonReg_I[J]	0.115700	0.373030
erasureIn	RsDecodeErasure.erasureCount[I]	0.117100	0.337248
RsDecodeEuclide.omegaInner_I[J]	RsDecodeEuclide.lambdaBkp_I[J]	0.120700	0.074509
startPls	RsDecodeErasure.count[I]	0.121500	0.488945
startPls	RsDecodeErasure.powerReg[I]	0.126300	0.459542
degreeEpsilonReg[I]	RsDecodeEuclide.omegaBkp_I[J]	0.129100	0.103077
RsDecodeErasure.epsilonReg_I[J]	RsDecodeErasure.epsilonReg_I[J]	0.129200	0.160404
degreeEpsilonReg[I]	RsDecodeEuclide.numShiftedReg[I]	0.133300	0.111106
RsDecodePolymul.count[I]	RsDecodeEuclide.omegaInner_I[J]	0.137100	0.106361
RsDecodeEuclide.omegaInner_I[J]	RsDecodeEuclide.numShiftedReg[I]	0.138300	0.093586
enable	failReg	0.138300	0.347610
RsDecodePolymul.count[I]	RsDecodeEuclide.lambdaInner_I[J]	0.139300	0.111182
startPls	RsDecodeSyndrome.count[I]	0.141600	0.413931
RsDecodePolymul.count[I]	RsDecodeEuclide.offset[I]	0.143700	0.173274
RsDecodePolymul.count[I]	RsDecodeEuclide.lambdaXorReg_I[J]	0.143900	0.125066
RsDecodeChien.denomEIInvReg[J]	DataOutInner[I]	0.149500	0.089553
RsDecodeChien.numeRegI[J]	DataOutInner[I]	0.152500	0.072217
RsDecodeSyndrome.count[I]	RsDecodeSyndrome.count[I]	0.153700	0.296098
RsDecodeEuclide.euclideSteps[I]	RsDecodeEuclide.lambdaInner_I[J]	0.154800	0.106002
RsDecodePolymul.count[I]	RsDecodeEuclide.lambdaBkp_I[J]	0.154900	0.098424
dataIn[I]	RsDecodeSyndrome.reg_I[J]	0.158800	0.384309
RsDecodeSyndrome.count[I]	RsDecodePolymul.count[I]	0.162400	0.291746
RsDecodeEuclide.euclideSteps[I]	RsDecodeEuclide.omegaInner_I[J]	0.162500	0.122387
RsDecodeEuclide.euclideSteps[I]	RsDecodeEuclide.lambdaBkp_I[J]	0.164000	0.112091
RsDecodeEuclide.lambdaInner_I[J]	RsDecodeEuclide.lambdaXorReg_I[J]	0.165100	0.137780
RsDecodeEuclide.lambdaInner_I[J]	RsDecodeEuclide.lambdaInner_I[J]	0.166200	0.117015
dataIn[I]	RsDecodeDelay.RsDecodeDpRam.mem[I][J]	0.166300	0.421356
RsDecodeEuclide.count[I]	RsDecodeEuclide.offset[I]	0.166900	0.138131
RsDecodePolymul.count[I]	RsDecodeEuclide.omegaBkp_I[J]	0.172400	0.107168
RsDecodeEuclide.euclideSteps[I]	RsDecodeEuclide.lambdaXorReg_I[J]	0.172900	0.140561
RsDecodePolymul.count[I]	RsDecodeEuclide.numShiftedReg[I]	0.176500	0.110228
RsDecodeEuclide.euclideSteps[I]	RsDecodeEuclide.omegaBkp_I[J]	0.184500	0.109804
RsDecodePolymul.count[I]	degreeEpsilonRegI[J]	0.187700	0.204762
RsDecodePolymul.count[I]	epsilonRegI_J[K]	0.187700	0.134973
degreeEpsilonReg[I]	RsDecodeEuclide.offset[I]	0.189700	0.178282
RsDecodeSyndrome.count[I]	RsDecodePolymul.syndromeReg_I[J]	0.196900	0.191480
RsDecodePolymul.count[I]	failErasureRegI	0.198700	0.146880
RsDecodeEuclide.euclideSteps[I]	RsDecodeEuclide.numShiftedReg[I]	0.201900	0.146592
RsDecodeEuclide.count[I]	RsDecodeEuclide.count[I]	0.202700	0.156151
RsDecodeDelay.RsDecodeDpRam.mem[I][J]	RsDecodeDelay.RsDecodeDpRam.q[I]	0.202800	0.109786
RsDecodeEuclide.offset[I]	RsDecodeEuclide.omegaInner_I[J]	0.204300	0.177388
RsDecodeDelay.writePointer[I]	RsDecodeDelay.RsDecodeDpRam.mem[I][J]	0.204400	0.177238
RsDecodeChien.lambdaOddReg[I]	RsDecodeChien.denomEIReg[J]	0.215400	0.205357
RsDecodeChien.epsilonSumReg[I]	RsDecodeChien.denomEIReg[J]	0.217600	0.208269
RsDecodeEuclide.omegaBkpReg[I]	RsDecodeEuclide.qNewReg[I]	0.218200	0.189800
RsDecodeChien.lambdaSumReg[I]	RsDecodeChien.denomEIReg[J]	0.218900	0.206242
RsDecodeEuclide.omegaInvReg[I]	RsDecodeEuclide.qNewReg[I]	0.219800	0.192535
RsDecodeChien.epsilonOddReg[I]	RsDecodeChien.denomEIReg[J]	0.220400	0.222387
RsDecodeEuclide.offset[I]	RsDecodeEuclide.offset[I]	0.225500	0.289440
RsDecodeEuclide.offset[I]	RsDecodeEuclide.lambdaXorReg_I[J]	0.225700	0.224145
RsDecodeEuclide.omegaInner_I[J]	omegaReg_I[J]	0.226100	0.429782
RsDecodeEuclide.offset[I]	RsDecodeEuclide.lambdaInner_I[J]	0.228200	0.217647
RsDecodeErasure.powerReg[I]	RsDecodeErasure.powerReg[I]	0.230500	0.349535
RsDecodePolymul.count[I]	RsDecodeEuclide.count[I]	0.230900	0.179792
