# start	end	slack_synth_ns	slack_route_ns
uI.state[J]	wbIs_data_o[J]	-0.303700	-0.541534
uI.uJ.state[K]	wbIs_data_o[J]	-0.222600	-0.453753
uI.uJ.pri_outK[L]	wbIs_data_o[J]	-0.208500	-0.467773
uI.ch_sel_r[J]	wbIs_data_o[J]	-0.138600	-0.395662
wbI_addr_i[J]	wbIm_data_o[J]	-0.097200	-0.109104
wbI_addr_i[J]	wbI_addr_o[J]	-0.097200	-0.106564
wbI_addr_i[J]	wbI_stb_o	-0.097200	-0.097599
wbI_addr_i[J]	wbI_we_o	-0.097200	-0.097048
wbI_addr_i[J]	wbI_cyc_o	-0.090100	-0.090046
wbI_addr_i[J]	wbI_ack_o	-0.086200	-0.105241
wbI_addr_i[J]	wbI_err_o	-0.073200	-0.082869
wbI_addr_i[J]	wbI_rty_o	-0.073200	-0.040896
wbI_addr_i[J]	wbIs_data_o[J]	-0.069700	-0.090621
wbI_cyc_i	wbIm_data_o[J]	-0.047100	-0.042493
wbI_cyc_i	wbI_addr_o[J]	-0.047100	-0.044956
wbI_cyc_i	wbI_stb_o	-0.047100	-0.035154
wbI_cyc_i	wbI_we_o	-0.047100	-0.034612
wbI_cyc_i	wbI_ack_o	-0.029800	-0.043658
wbI_addr_i[J]	wbI_sel_o[J]	-0.023300	-0.056762
wbI_cyc_i	wbI_err_o	-0.010500	-0.006435
wbI_cyc_i	wbI_rty_o	-0.010500	0.033242
wbI_cyc_i	wbI_cyc_o	-0.005500	0.007719
uI.uJ.ch_csr_r[K]	wbIs_data_o[J]	0.000100	-0.323342
wbI_cyc_i	wbIs_data_o[J]	0.023900	-0.032880
uI.ndr_r[J]	wbIs_data_o[J]	0.041600	-0.267737
wbI_ack_i	wbI_ack_o	0.058200	0.085875
wbI_cyc_i	wbI_sel_o[J]	0.059500	-0.017244
uI.state[J]	uI.uJ.pointer_sr[K]	0.081400	0.038752
uI.state[J]	uI.mastJ_adr[K]	0.083000	0.000409
uI.state[J]	uI.adrJ_cnt[K]	0.104800	-0.067425
uI.state[J]	uI.uJ.ch_txsz_s[K]	0.105800	-0.012599
uI.state[J]	uI.chunk_J	0.122600	-0.020923
uI.state[J]	uI.uJ.ch_csr_r[K]	0.126400	0.018391
uI.state[J]	uI.uJ.ch_adrK_s[L]	0.126400	-0.055281
uI.state[J]	uI.uJ.mast_stb	0.127200	0.024358
uI.uJ.state[K]	uI.mastJ_adr[K]	0.133400	0.092761
uI.state[J]	uI.uJ.pointer_r[K]	0.141600	0.027284
uI.state[J]	uI.uJ.ch_chk_sz_r[K]	0.141800	-0.000427
uI.uJ.state[K]	uI.adrJ_cnt[K]	0.146300	0.003104
uI.state[J]	uI.tsz_cnt[J]	0.148100	-0.053173
uI.uJ.pri_outK[L]	uI.adrJ_cnt[K]	0.150200	0.003320
uI.state[J]	uI.uJ.mast_we_r	0.150200	0.078594
uI.state[J]	uI.state[J]	0.154400	0.069842
uI.state[J]	uI.uJ.ch_tot_sz_r[K]	0.157700	-0.004536
uI.state[J]	uI.uJ.ptr_valid	0.161900	0.057941
wbI_stb_i	wbI_stb_o	0.165400	0.102434
wbI_we_i	wbI_we_o	0.165400	0.099709
wbIs_data_i[J]	wbIm_data_o[J]	0.165400	0.106528
wbIm_data_i[J]	wbIs_data_o[J]	0.165800	0.097696
uI.uJ.pri_outK[L]	uI.mastJ_adr[K]	0.167100	0.077640
uI.state[J]	uI.uJ.mast_cyc	0.167900	0.062425
uI.uJ.state[K]	uI.uJ.pointer_sr[K]	0.168100	0.131184
uI.uJ.state[K]	uI.uJ.mast_stb	0.170200	0.125727
uI.state[J]	uI.uJ.ch_adrK_r[L]	0.176900	-0.040699
wbI_sel_i[J]	wbI_sel_o[J]	0.177300	0.123566
uI.state[J]	uI.chunk_cnt[J]	0.177800	0.016605
uI.state[J]	uI.write_r	0.178400	0.107847
uI.uJ.pri_outK[L]	uI.uJ.ch_txsz_s[K]	0.179700	0.060061
wbI_err_i	wbI_err_o	0.193000	0.139429
wbI_rty_i	wbI_rty_o	0.193000	0.144972
uI.uJ.state[K]	uI.uJ.mast_we_r	0.193300	0.179963
uI.uJ.pri_outK[L]	uI.uJ.pointer_sr[K]	0.196100	0.110456
uI.uJ.state[K]	uI.tsz_cnt[J]	0.196500	0.043742
uI.uJ.state[K]	uI.chunk_J	0.197200	0.063097
uI.uJ.pri_outK[L]	uI.uJ.ch_chk_sz_r[K]	0.198700	0.071278
uI.state[J]	uI.uJ.ch_done	0.199600	0.049029
uI.uJ.pri_outK[L]	uI.uJ.ch_adrK_s[L]	0.200100	0.004071
uI.uJ.pri_outK[L]	uI.chunk_J	0.201100	0.070825
uI.state[J]	uI.uJ.ch_eol	0.201700	0.099898
uI.uJ.pri_outK[L]	uI.uJ.mast_stb	0.204000	0.112527
uI.uJ.state[K]	uI.uJ.ch_chk_sz_r[K]	0.206300	0.065401
uI.uJ.pri_outK[L]	uI.tsz_cnt[J]	0.207000	0.029037
uI.ch_sel_r[J]	uI.adrJ_cnt[K]	0.209700	0.058751
uI.uJ.state[K]	uI.uJ.ch_txsz_s[K]	0.210900	0.051944
uI.ch_sel_r[J]	uI.uJ.pointer_sr[K]	0.211100	0.192060
uI.uJ.state[K]	uI.uJ.mast_cyc	0.211800	0.163794
uI.state[J]	uI.write_hold_r	0.212700	0.105345
uI.state[J]	uI.ack_o[J]	0.214100	0.066741
uI.state[J]	uI.read_r	0.214300	0.124545
uI.state[J]	uI.uJ.int_src_r[K]	0.217200	0.025597
uI.state[J]	uI.ch_sel_r[J]	0.218100	0.048399
uI.state[J]	uI.uJ.ch_rl	0.221100	0.105120
uI.uJ.state[K]	uI.write_r	0.221400	0.209217
uI.uJ.pri_outK[L]	uI.uJ.ch_tot_sz_r[K]	0.224200	0.068123
uI.state[J]	uI.tsz_cnt_is_J_r	0.225700	0.212167
uI.uJ.pri_outK[L]	uI.uJ.mast_we_r	0.227000	0.166763
uI.uJ.pri_outK[L]	uI.uJ.ch_csr_r[K]	0.227200	0.091050
uI.uJ.pri_outK[L]	uI.uJ.pointer_r[K]	0.228100	0.092983
uI.uJ.state[K]	uI.uJ.pointer_r[K]	0.228300	0.108934
uI.uJ.state[K]	uI.uJ.ch_csr_r[K]	0.231500	0.082934
uI.uJ.state[K]	uI.uJ.ch_adrK_s[L]	0.231500	0.020022
uI.ch_sel_r[J]	uI.mastJ_adr[K]	0.232500	0.120622
uI.uJ.state[K]	uI.state[J]	0.234300	0.145144
uI.uJ.pri_outK[L]	uI.uJ.mast_cyc	0.236800	0.150594
uI.uJ.state[K]	uI.uJ.ch_tot_sz_r[K]	0.241400	0.060007
uI.uJ.state[K]	uI.chunk_cnt[J]	0.242000	0.091907
uI.uJ.pri_outK[L]	uI.uJ.ch_adrK_r[L]	0.247300	0.018652
uI.uJ.state[K]	uI.uJ.ptr_valid	0.248600	0.122484
uI.uJ.state[K]	uI.ack_o[J]	0.252500	0.129794
uI.uJ.pri_outK[L]	uI.ack_o[J]	0.252800	0.130934
uI.uJ.pri_outK[L]	uI.chunk_cnt[J]	0.255100	0.075956
uI.uJ.pri_outK[L]	uI.write_r	0.255100	0.196017
uI.uJ.state[K]	uI.write_hold_r	0.256500	0.201545
uI.uJ.pri_outK[L]	uI.state[J]	0.257000	0.129193
uI.uJ.state[K]	uI.read_r	0.257300	0.225915
uI.uJ.state[K]	uI.uJ.ch_eol	0.258100	0.164441
wbI_ack_i	uI.mastJ_adr[K]	0.260200	0.470197
uI.ch_sel_r[J]	uI.chunk_J	0.260600	0.131594
wbI_ack_i	uI.adrJ_cnt[K]	0.261000	0.442860
uI.ch_sel_r[J]	uI.uJ.ch_txsz_s[K]	0.265400	0.124171
uI.uJ.state[K]	uI.uJ.int_src_r[K]	0.266800	0.090140
uI.uJ.pri_outK[L]	uI.uJ.int_src_r[K]	0.267100	0.098256
uI.uJ.pri_outK[L]	uI.uJ.ptr_valid	0.268400	0.130600
uI.ch_sel_r[J]	uI.uJ.mast_stb	0.269400	0.163317
uI.ch_sel_r[J]	uI.uJ.pointer_r[K]	0.271400	0.135966
uI.state[J]	uI.next_start	0.272500	0.256316
uI.state[J]	uI.uJ.ch_busy	0.274100	0.175452
uI.ch_sel_r[J]	uI.tsz_cnt[J]	0.277800	0.092238
uI.uJ.state[K]	uI.uJ.ch_adrK_r[L]	0.279200	0.034603
uI.uJ.pri_outK[L]	uI.tsz_cnt_is_J_r	0.280700	0.294376
uI.ch_sel_r[J]	uI.uJ.ch_csr_r[K]	0.280700	0.155161
uI.uJ.pri_outK[L]	uI.uJ.ch_done	0.281000	0.121688
uI.uJ.pri_outK[L]	uI.write_hold_r	0.281500	0.193515
wbI_ack_i	uI.uJ.mast_stb	0.283400	0.494145
uI.ch_sel_r[J]	uI.uJ.ch_chk_sz_r[K]	0.284600	0.137628
uI.uJ.pri_outK[L]	uI.uJ.ch_eol	0.285600	0.172557
uI.uJ.ch_csr_r[K]	uI.mastJ_adr[K]	0.287700	0.149638
uI.state[J]	uI.uJ.ch_err	0.288300	0.293712
uI.uJ.pri_outK[L]	uI.read_r	0.291000	0.212715
uI.uJ.ch_csr_r[K]	uI.adrJ_cnt[K]	0.291100	0.124852
uI.ch_sel_r[J]	uI.uJ.ptr_valid	0.291700	0.194710
uI.ch_sel_r[J]	uI.uJ.mast_we_r	0.292400	0.222746
uI.uJ.state[K]	uI.uJ.ch_done	0.292800	0.113572
uI.ch_sel_r[J]	uI.uJ.ch_adrK_s[L]	0.292800	0.047053
uI.uJ.state[K]	uI.tsz_cnt_is_J_r	0.294100	0.306990
uI.uJ.pri_outK[L]	uI.uJ.ch_err	0.295900	0.384560
uI.ch_sel_r[J]	uI.uJ.mast_cyc	0.301200	0.206577
uI.ch_sel_r[J]	uI.state[J]	0.301600	0.172175
uI.state[J]	uI.de_start_r	0.301800	0.288239
uI.uJ.pri_outK[L]	uI.uJ.ch_rl	0.302500	0.177779
wbI_ack_i	uI.uJ.mast_we_r	0.306500	0.566661
uI.state[J]	uI.next_ch	0.310700	0.137378
uI.ch_sel_r[J]	uI.chunk_cnt[J]	0.312200	0.118939
uI.uJ.state[K]	uI.uJ.ch_rl	0.314500	0.169663
uI.uJ.state[K]	uI.next_start	0.316400	0.331618
uI.ch_sel_r[J]	uI.uJ.ch_tot_sz_r[K]	0.316900	0.132233
