# start	end	slack_synth_ns	slack_route_ns
systolic.data_queue[I][J]	systolic.product_reg[I][J]	-0.132300	-0.065112
systolic.weight_queue[I][J]	systolic.product_reg[I][J]	-0.128100	-0.062439
matrix_index_d[I]	_I_	-0.078200	-0.009296
srstn	_I_	0.071400	0.302292
srstn	write_out.sram_wdata_a[I]	0.114300	0.302478
srstn	write_out.sram_wdata_c[I]	0.120400	0.318658
srstn	systolic.matrix_mul_ID[J][K]	0.126300	0.360855
srstn	systolic.mul_outcome[I]	0.126300	0.351131
systolic.product_reg[I][J]	systolic.matrix_mul_ID[J][K]	0.150500	0.088922
systolic.matrix_mul_ID[J][K]	systolic.matrix_mul_ID[J][K]	0.153700	0.094028
srstn	systolic.product_reg[I][J]	0.176500	0.364020
srstn	matrix_index_d[I]	0.186500	0.435401
srstn	systolic_controll.addr_serial_num[I]	0.190300	0.431560
srstn	systolic_controll.state[I]	0.190300	0.446684
srstn	systolic.data_queue[I][J]	0.195200	0.355359
srstn	systolic.weight_queue[I][J]	0.195200	0.361012
srstn	data_set_d[I]	0.199300	0.439007
srstn	write_out.sram_waddr_a[I]	0.202400	0.386189
srstn	write_out.sram_write_enable_aI	0.220100	0.501513
srstn	write_out.sram_write_enable_cI	0.225400	0.507008
srstn	systolic_controll.cycle_num[I]	0.233900	0.432103
srstn	systolic.mode_reg[I][J]	0.234600	0.425404
srstn	sram_write_enable_d	0.236300	0.546162
srstn	systolic_controll.data_set[I]	0.236400	0.466900
srstn	tpu_done_d	0.239000	0.456267
srstn	systolic_controll.tpu_done	0.240700	0.468217
systolic_controll.cycle_num[I]	systolic.mode_reg[I][J]	0.244100	0.149403
systolic_controll.matrix_index[I]	systolic.mul_outcome[I]	0.248000	-0.016608
systolic.mul_outcome[I]	write_out.sram_wdata_c[I]	0.254300	0.128032
srstn	write_out.sram_waddr_c[I]	0.256600	0.492312
systolic.mul_outcome[I]	write_out.sram_wdata_a[I]	0.262300	0.129170
tpu_start	systolic_controll.addr_serial_num[I]	0.265800	0.483337
systolic.mul_outcome[I]	_I_	0.271400	0.156490
matrix_index_d[I]	write_out.sram_wdata_c[I]	0.278700	0.121520
matrix_index_d[I]	write_out.sram_wdata_a[I]	0.284300	0.146694
srstn	systolic_controll.matrix_index[I]	0.309500	0.506261
data_set_d[I]	_I_	0.377700	0.314210
sram_write_enable_d	_I_	0.388500	0.359803
sram_write_enable_d	write_out.sram_wdata_a[I]	0.431400	0.359989
sram_write_enable_d	write_out.sram_wdata_c[I]	0.437500	0.376169
data_set_d[I]	write_out.sram_wdata_c[I]	0.439100	0.414240
systolic_controll.matrix_index[I]	systolic_controll.data_set[I]	0.439200	0.284445
data_set_d[I]	write_out.sram_wdata_a[I]	0.444300	0.409742
systolic.mode_reg[I][J]	systolic.matrix_mul_ID[J][K]	0.445200	0.282747
addr_sel.sram_raddr_wI[J]	sram_raddr_wI[J]	0.449100	0.118491
systolic_controll.cycle_num[I]	systolic_controll.data_set[I]	0.463300	0.441003
systolic_controll.addr_serial_num[I]	addr_sel.sram_raddr_wI[J]	0.464900	0.473668
addr_sel.sram_raddr_wI[J]	sram_raddr_dI[J]	0.465700	0.118146
write_out.sram_waddr_a[I]	sram_waddr_a[I]	0.467900	0.144286
_I_	sram_waddr_b[I]	0.467900	0.133503
write_out.sram_waddr_c[I]	sram_waddr_c[I]	0.467900	0.143524
write_out.sram_wdata_a[I]	sram_wdata_a[I]	0.467900	0.143364
_I_	sram_wdata_b[I]	0.467900	0.131833
write_out.sram_wdata_c[I]	sram_wdata_c[I]	0.467900	0.113626
write_out.sram_write_enable_aI	sram_write_enable_aI	0.467900	0.145006
_I_	sram_write_enable_bI	0.467900	0.149877
write_out.sram_write_enable_cI	sram_write_enable_cI	0.467900	0.142039
tpu_done_d	tpu_done	0.467900	0.140396
tpu_start	systolic_controll.state[I]	0.468100	0.714005
matrix_index_d[I]	write_out.sram_waddr_c[I]	0.480100	0.485469
matrix_index_d[I]	write_out.sram_waddr_a[I]	0.480100	0.486268
sram_rdata_wI[J]	systolic.weight_queue[I][J]	0.480500	0.701137
sram_rdata_dI[J]	systolic.data_queue[I][J]	0.480500	0.678372
systolic_controll.addr_serial_num[I]	systolic_controll.addr_serial_num[I]	0.483700	0.441201
systolic_controll.matrix_index[I]	systolic_controll.state[I]	0.502000	0.320989
systolic.matrix_mul_ID[J][K]	systolic.mul_outcome[I]	0.502300	0.371987
systolic_controll.matrix_index[I]	systolic_controll.matrix_index[I]	0.512000	0.353607
systolic_controll.state[I]	systolic.product_reg[I][J]	0.515300	0.303618
