# start	end	slack_synth_ns	slack_route_ns
uI.state[J]	wbIs_data_o[J]	-0.167800	-0.427265
uI.uJ.state[K]	wbIs_data_o[J]	-0.125300	-0.408080
uI.uJ.pri_outK[L]	wbIs_data_o[J]	-0.120200	-0.415718
wbI_addr_i[J]	wbIs_data_o[J]	-0.116100	-0.132280
wbI_addr_i[J]	wbI_addr_o[J]	-0.101000	-0.115869
wbI_addr_i[J]	wbI_cyc_o	-0.093800	-0.091392
wbI_addr_i[J]	wbI_sel_o[J]	-0.086800	-0.087707
wbI_addr_i[J]	wbI_ack_o	-0.086200	-0.109673
wbI_addr_i[J]	wbI_err_o	-0.076900	-0.092375
wbI_addr_i[J]	wbI_rty_o	-0.076900	-0.099708
uI.ch_sel_r[J]	wbIs_data_o[J]	-0.075700	-0.373623
wbI_addr_i[J]	wbIm_data_o[J]	-0.069900	-0.108447
wbI_cyc_i	wbI_addr_o[J]	-0.053200	-0.043187
wbI_addr_i[J]	wbI_stb_o	-0.049500	-0.115759
wbI_addr_i[J]	wbI_we_o	-0.049500	-0.102378
wbI_cyc_i	wbI_ack_o	-0.029800	-0.036416
wbI_cyc_i	wbIs_data_o[J]	-0.018100	-0.042703
wbI_cyc_i	wbI_err_o	-0.016700	-0.007280
wbI_cyc_i	wbI_rty_o	-0.016700	-0.009234
wbI_cyc_i	wbI_cyc_o	-0.011600	0.017140
wbI_cyc_i	wbIm_data_o[J]	-0.005000	-0.037001
wbI_ack_i	wbI_ack_o	-0.004900	0.081260
wbI_cyc_i	wbI_sel_o[J]	0.011200	-0.020599
wbI_cyc_i	wbI_stb_o	0.012200	-0.041690
wbI_cyc_i	wbI_we_o	0.012200	-0.029030
uI.ndr_r[J]	wbIs_data_o[J]	0.100400	-0.241818
uI.uJ.ch_csr_r[K]	wbIs_data_o[J]	0.109200	-0.251310
wbI_stb_i	wbI_stb_o	0.165400	0.093767
wbI_we_i	wbI_we_o	0.165400	0.102431
wbIs_data_i[J]	wbIm_data_o[J]	0.165400	0.084972
wbIm_data_i[J]	wbIs_data_o[J]	0.165800	0.090769
wbI_sel_i[J]	wbI_sel_o[J]	0.177300	0.122308
wbI_err_i	wbI_err_o	0.193000	0.105129
wbI_rty_i	wbI_rty_o	0.193000	0.140420
wbI_ack_i	uI.adrJ_cnt[K]	0.193900	0.353317
uI.state[J]	uI.adrJ_cnt[K]	0.202600	-0.046015
wbI_ack_i	uI.mastJ_adr[K]	0.204900	0.398086
uI.state[J]	uI.mastJ_adr[K]	0.205600	-0.020032
uI.uJ.state[K]	uI.mastJ_adr[K]	0.229100	0.003485
uI.uJ.state[K]	uI.adrJ_cnt[K]	0.231400	-0.025157
uI.state[J]	uI.uJ.mast_stb	0.238200	0.087525
uI.uJ.pri_outK[L]	uI.mastJ_adr[K]	0.239700	-0.027958
uI.state[J]	uI.uJ.mast_cyc	0.242100	0.098146
uI.uJ.pri_outK[L]	uI.adrJ_cnt[K]	0.242700	-0.040713
wbI_ack_i	uI.uJ.mast_stb	0.246700	0.468204
uI.state[J]	uI.chunk_J	0.248700	-0.025711
uI.state[J]	uI.chunk_cnt[J]	0.248800	0.004693
uI.state[J]	uI.uJ.ch_adrK_s[L]	0.249800	-0.037501
wbI_ack_i	uI.uJ.mast_cyc	0.250600	0.488684
uI.state[J]	uI.tsz_cnt[J]	0.253700	-0.011162
uI.state[J]	uI.ch_sel_r[J]	0.255100	0.092253
wbI_ack_i	uI.chunk_dec	0.256800	0.499038
uI.uJ.pri_outK[L]	uI.uJ.pointer_sr[K]	0.258900	0.146049
uI.uJ.state[K]	uI.uJ.ch_chk_sz_r[K]	0.261500	0.045266
uI.state[J]	uI.uJ.pointer_sr[K]	0.264800	0.133834
uI.state[J]	uI.uJ.mast_we_r	0.265100	0.127622
uI.uJ.pri_outK[L]	uI.uJ.pointer_r[K]	0.266900	0.091013
uI.state[J]	uI.state[J]	0.267000	0.012144
uI.state[J]	uI.uJ.ch_chk_sz_r[K]	0.267300	0.014977
uI.uJ.state[K]	uI.uJ.mast_stb	0.267400	0.111042
uI.uJ.state[K]	uI.uJ.ch_txsz_s[K]	0.268000	0.069087
uI.uJ.state[K]	uI.uJ.ch_adrK_s[L]	0.270100	0.015782
uI.state[J]	uI.uJ.ch_txsz_s[K]	0.270800	0.038798
uI.state[J]	uI.uJ.ch_tot_sz_r[K]	0.271000	0.015174
uI.uJ.state[K]	uI.chunk_cnt[J]	0.271300	0.008962
uI.uJ.pri_outK[L]	uI.uJ.mast_stb	0.272500	0.079599
uI.state[J]	uI.uJ.pointer_r[K]	0.272800	0.078797
uI.uJ.pri_outK[L]	uI.uJ.ch_chk_sz_r[K]	0.273100	0.029677
uI.uJ.state[K]	uI.uJ.ch_csr_r[K]	0.273700	0.192387
uI.uJ.state[K]	uI.uJ.pointer_sr[K]	0.273900	0.156924
uI.uJ.state[K]	uI.uJ.int_src_r[K]	0.274600	0.141141
uI.uJ.state[K]	uI.uJ.mast_cyc	0.274800	0.116270
uI.state[J]	uI.uJ.ch_csr_r[K]	0.279500	0.145677
uI.uJ.pri_outK[L]	uI.uJ.ch_txsz_s[K]	0.280000	0.053498
uI.state[J]	uI.uJ.int_src_r[K]	0.280500	0.084156
uI.state[J]	uI.uJ.ch_done	0.281100	0.143237
uI.uJ.state[K]	uI.chunk_dec	0.281100	0.125614
uI.uJ.state[K]	uI.uJ.ch_done	0.283200	0.182535
wbI_ack_i	uI.read_r	0.284500	0.527037
uI.state[J]	uI.read_r	0.285200	0.135489
uI.uJ.pri_outK[L]	uI.uJ.mast_cyc	0.285400	0.100079
uI.uJ.pri_outK[L]	uI.uJ.ch_adrK_s[L]	0.285500	-0.025285
uI.ch_sel_r[J]	uI.mastJ_adr[K]	0.285600	0.030109
uI.uJ.pri_outK[L]	uI.uJ.ch_csr_r[K]	0.286000	0.157892
uI.uJ.state[K]	uI.uJ.mast_we_r	0.286600	0.152502
uI.uJ.pri_outK[L]	uI.chunk_cnt[J]	0.286600	0.004393
uI.uJ.state[K]	uI.uJ.pointer_r[K]	0.286900	0.134507
uI.uJ.state[K]	uI.tsz_cnt[J]	0.287900	0.050492
uI.uJ.pri_outK[L]	uI.uJ.int_src_r[K]	0.288200	0.103640
uI.uJ.state[K]	uI.uJ.ch_eol	0.289100	0.229332
uI.uJ.pri_outK[L]	uI.chunk_dec	0.291700	0.118770
uI.uJ.state[K]	uI.uJ.ch_tot_sz_r[K]	0.291700	0.045463
uI.uJ.pri_outK[L]	uI.uJ.mast_we_r	0.291800	0.142594
uI.ch_sel_r[J]	uI.adrJ_cnt[K]	0.293500	0.024967
uI.state[J]	uI.uJ.ch_eol	0.294900	0.181728
uI.uJ.pri_outK[L]	uI.tsz_cnt[J]	0.296600	0.005645
uI.uJ.pri_outK[L]	uI.uJ.ch_done	0.296800	0.166945
uI.state[J]	uI.uJ.ch_adrK_r[L]	0.296800	-0.024861
uI.uJ.pri_outK[L]	uI.uJ.ch_eol	0.298400	0.193944
wbI_ack_i	uI.state[J]	0.299800	0.512909
uI.uJ.state[K]	uI.chunk_J	0.300900	0.010723
uI.uJ.pri_outK[L]	uI.chunk_J	0.301800	0.003232
uI.uJ.pri_outK[L]	uI.uJ.ch_tot_sz_r[K]	0.303900	0.029874
uI.state[J]	uI.uJ.ptr_valid	0.305700	0.157452
uI.uJ.slv_adr[K]	_I_	0.306600	0.055580
uI.uJ.slv_adr[K]	uI.uJ.ch_adrK_s[L]	0.308500	0.163418
uI.uJ.state[K]	uI.read_r	0.308800	0.153613
uI.ch_sel_r[J]	uI.uJ.ch_adrK_s[L]	0.311200	0.058255
uI.uJ.slv_adr[K]	uI.uJ.ch_csr_rK[L]	0.312600	0.168029
uI.uJ.slv_adr[K]	uI.uJ.ch_amK_r[L]	0.313300	0.188223
uI.uJ.slv_adr[K]	uI.uJ.ch_adrK_r[L]	0.313600	0.163755
uI.uJ.slv_adr[K]	uI.uJ.pointer_r[K]	0.314400	0.199126
uI.uJ.state[K]	uI.state[J]	0.314600	0.035661
uI.ch_sel_r[J]	uI.tsz_cnt[J]	0.315200	0.097685
uI.ch_sel_r[J]	uI.uJ.pointer_sr[K]	0.315800	0.219993
uI.uJ.state[K]	uI.uJ.state[K]	0.316300	0.269992
uI.uJ.pri_outK[L]	uI.uJ.ch_adrK_r[L]	0.316800	-0.012645
uI.state[J]	uI.ack_o[J]	0.317600	0.026450
uI.uJ.pri_outK[L]	uI.read_r	0.319300	0.148166
uI.uJ.pri_outK[L]	uI.state[J]	0.320100	0.004218
uI.ch_sel_r[J]	uI.uJ.mast_stb	0.320500	0.137665
uI.ch_sel_r[J]	uI.uJ.int_src_r[K]	0.321000	0.171238
uI.uJ.ch_csr_r[K]	uI.uJ.state[K]	0.323900	0.278811
uI.uJ.slv_adr[K]	uI.uJ.ch_tot_sz_r[K]	0.323900	0.213220
uI.uJ.slv_adr[K]	uI.uJ.ch_txsz_s[K]	0.323900	0.212991
uI.uJ.pri_outK[L]	uI.uJ.ptr_valid	0.324400	0.169668
uI.ch_sel_r[J]	uI.uJ.ch_csr_r[K]	0.324700	0.236836
uI.uJ.state[K]	uI.uJ.ptr_valid	0.325600	0.213162
