# start	end	slack_synth_ns	slack_route_ns
uI.state[J]	wbIs_data_o[J]	-0.274500	-0.495272
uI.uJ.state[K]	wbIs_data_o[J]	-0.173900	-0.408992
uI.ch_sel_r[J]	wbIs_data_o[J]	-0.149600	-0.363330
uI.uJ.pri_outK[L]	wbIs_data_o[J]	-0.146300	-0.415049
wbI_addr_i[J]	wbIs_data_o[J]	-0.117000	-0.129983
wbI_addr_i[J]	wbI_cyc_o	-0.114300	-0.096318
wbI_addr_i[J]	wbI_addr_o[J]	-0.101000	-0.133296
wbI_addr_i[J]	wbI_err_o	-0.097100	-0.114441
wbI_addr_i[J]	wbI_rty_o	-0.097100	-0.110457
wbI_addr_i[J]	wbIm_data_o[J]	-0.097100	-0.122436
wbI_addr_i[J]	wbI_sel_o[J]	-0.087800	-0.091498
wbI_addr_i[J]	wbI_ack_o	-0.072300	-0.125010
wbI_addr_i[J]	wbI_stb_o	-0.070400	-0.120916
wbI_addr_i[J]	wbI_we_o	-0.070400	-0.120439
wbI_cyc_i	wbI_addr_o[J]	-0.047900	-0.074307
wbI_addr_i[J]	uI.uJ.ch_tot_sz_r[K]	-0.042000	0.290675
wbI_cyc_i	wbI_err_o	-0.032900	-0.039831
wbI_cyc_i	wbI_rty_o	-0.032900	-0.036001
wbI_cyc_i	wbIm_data_o[J]	-0.032900	-0.056406
wbI_addr_i[J]	_I_	-0.031800	0.187913
wbI_cyc_i	wbIs_data_o[J]	-0.031000	-0.067199
wbI_cyc_i	wbI_cyc_o	-0.027800	-0.003584
wbI_addr_i[J]	uI.uJ.ch_sz_inf	-0.023000	0.347480
wbI_addr_i[J]	uI.uJ.ch_txsz_s[K]	-0.023000	0.302815
wbI_addr_i[J]	uI.uJ.ch_chk_sz_r[K]	-0.013600	0.253834
wbI_cyc_i	wbI_ack_o	-0.010300	-0.066034
wbI_cyc_i	wbI_stb_o	-0.004600	-0.059750
wbI_cyc_i	wbI_we_o	-0.004600	-0.059271
wbI_addr_i[J]	uI.uJ.pointer_r[K]	0.004800	0.278062
wbI_cyc_i	wbI_sel_o[J]	0.012900	-0.054710
wbI_addr_i[J]	uI.uJ.ch_amK_r[L]	0.035000	0.261474
wbI_addr_i[J]	uI.uJ.sw_pointer_r[K]	0.040400	0.277995
wbI_addr_i[J]	uI.uJ.ch_csr_r[K]	0.041700	0.302184
wbI_addr_i[J]	uI.uJ.ch_done	0.045400	0.312616
wbI_ack_i	wbI_ack_o	0.054100	0.068170
uI.uJ.ch_csr_r[K]	wbIs_data_o[J]	0.054400	-0.296607
wbI_addr_i[J]	uI.uJ.ch_csr_rK[L]	0.055500	0.293274
wbI_addr_i[J]	uI.wb_rf_dout[J]	0.060100	0.244871
wbI_addr_i[J]	uI.uJ.ch_stop	0.068900	0.326687
wbI_addr_i[J]	uI.uJ.ch_adrK_r[L]	0.087800	0.319185
wbI_addr_i[J]	uI.uJ.ch_adrK_s[L]	0.089500	0.333696
wbI_addr_i[J]	uI.uJ.rest_en	0.096100	0.304387
uI.state[J]	uI.adrJ_cnt[K]	0.096700	-0.018333
uI.state[J]	uI.mastJ_adr[K]	0.102100	0.002938
wbI_addr_i[J]	uI.int_maskb_r[J]	0.114300	0.367778
uI.state[J]	uI.uJ.ch_chk_sz_r[K]	0.135200	0.034292
uI.state[J]	uI.chunk_J	0.137900	-0.026645
uI.state[J]	uI.uJ.ch_tot_sz_r[K]	0.138500	0.011272
uI.state[J]	uI.uJ.pointer_sr[K]	0.139700	0.005593
wbI_addr_i[J]	uI.uJ.ch_err	0.146000	0.437777
wbI_addr_i[J]	uI.uJ.int_src_r[K]	0.146000	0.398758
uI.state[J]	uI.uJ.pointer_r[K]	0.147700	0.017296
uI.state[J]	uI.tsz_cnt[J]	0.148100	-0.001938
uI.state[J]	uI.ch_sel_r[J]	0.150400	0.062847
uI.state[J]	uI.chunk_cnt[J]	0.150600	0.007344
wbI_addr_i[J]	uI.int_maska_r[J]	0.154800	0.372726
uI.state[J]	uI.uJ.mast_we_r	0.163300	0.097167
wbI_stb_i	wbI_stb_o	0.165400	0.090392
wbI_we_i	wbI_we_o	0.165400	0.087773
wbIs_data_i[J]	wbIm_data_o[J]	0.165400	0.098042
wbIm_data_i[J]	wbIs_data_o[J]	0.165800	0.072389
uI.uJ.state[K]	uI.uJ.pointer_sr[K]	0.167900	0.035837
uI.state[J]	uI.uJ.ch_txsz_s[K]	0.168000	0.002839
uI.state[J]	uI.state[J]	0.168000	0.063670
uI.state[J]	uI.ndr	0.170800	0.284298
uI.state[J]	uI.uJ.ch_csr_r[K]	0.171200	0.107696
wbI_sel_i[J]	wbI_sel_o[J]	0.177300	0.115950
uI.uJ.state[K]	uI.mastJ_adr[K]	0.181300	0.072052
uI.uJ.pri_outK[L]	uI.uJ.pointer_sr[K]	0.186500	0.038808
uI.state[J]	uI.ack_o[J]	0.186600	0.066632
uI.state[J]	uI.uJ.ptr_valid	0.189500	0.023296
uI.uJ.state[K]	uI.adrJ_cnt[K]	0.191100	0.017813
uI.uJ.pri_outK[L]	uI.mastJ_adr[K]	0.191600	0.068401
uI.state[J]	uI.uJ.ch_adrK_r[L]	0.192000	0.057857
wbI_err_i	wbI_err_o	0.193000	0.138410
wbI_rty_i	wbI_rty_o	0.193000	0.141896
uI.ndr	wbIs_data_o[J]	0.193700	-0.122167
uI.state[J]	uI.uJ.ch_adrK_s[L]	0.194300	0.053800
uI.uJ.state[K]	uI.tsz_cnt[J]	0.196500	0.055012
uI.state[J]	uI.uJ.mast_stb	0.198300	0.027570
uI.state[J]	uI.uJ.int_src_r[K]	0.207400	0.065311
uI.state[J]	uI.read_r	0.208700	0.151852
uI.uJ.pri_outK[L]	uI.adrJ_cnt[K]	0.209700	0.012118
uI.uJ.pri_outK[L]	uI.tsz_cnt[J]	0.215100	0.052905
wbI_ack_i	uI.adrJ_cnt[K]	0.215300	0.362919
uI.uJ.state[K]	uI.uJ.ch_csr_r[K]	0.215600	0.216079
uI.uJ.state[K]	uI.uJ.ch_chk_sz_r[K]	0.224400	0.071318
uI.ch_sel_r[J]	uI.mastJ_adr[K]	0.227200	0.121301
uI.uJ.pri_outK[L]	uI.uJ.ch_csr_r[K]	0.227500	0.219051
wbI_ack_i	uI.mastJ_adr[K]	0.231800	0.439041
uI.ch_sel_r[J]	uI.adrJ_cnt[K]	0.234200	0.084724
uI.state[J]	uI.uJ.mast_cyc	0.234400	0.094008
uI.state[J]	uI.uJ.ch_eol	0.235400	0.124246
uI.uJ.pri_outK[L]	uI.uJ.ch_chk_sz_r[K]	0.235700	0.065623
uI.uJ.state[K]	uI.ndr	0.238500	0.363540
uI.uJ.state[K]	uI.uJ.ch_txsz_s[K]	0.239400	0.070485
uI.state[J]	uI.write_hold_r	0.239700	0.187171
uI.uJ.state[K]	uI.uJ.pointer_r[K]	0.245600	0.047540
uI.uJ.state[K]	uI.uJ.ch_tot_sz_r[K]	0.246100	0.050098
uI.uJ.state[K]	uI.chunk_J	0.246700	0.030305
