# start	end	slack_synth_ns	slack_route_ns
fdct_zigzag.dct_mod.ddin[I]	fdct_zigzag.dct_mod.dct_block_I.dct_unit_J.macu.ppK[L]	-0.536600	-0.036726
fdct_zigzag.dct_mod.dct_block_I.dct_unit_J.macu.ph[K]	fdct_zigzag.dct_mod.dct_block_I.dct_unit_J.macu.result[K]	-0.217500	-0.161703
fdct_zigzag.dct_mod.dct_block_I.dct_unit_J.macu.pl[K]	fdct_zigzag.dct_mod.dct_block_I.dct_unit_J.macu.result[K]	-0.215000	-0.158461
fdct_zigzag.dct_mod.dct_block_I.dct_unit_J.coef[K]	fdct_zigzag.dct_mod.dct_block_I.dct_unit_J.macu.ppK[L]	0.036800	0.088908
ena	rle.rle.dcterm	0.071300	0.452992
ena	rle.rle.rlen[I]	0.071300	0.381621
fdct_zigzag.dct_mod.ddin[I]	fdct_zigzag.dct_mod.ddin[I]	0.072200	0.421972
ena	fdct_zigzag.dct_mod.sample_cnt[I]	0.074900	0.348554
ena	qnr.divider.iz[I]	0.076800	0.402158
ena	fdct_zigzag.dct_mod.dct_block_I.dct_unit_J.coef[K]	0.077000	0.326521
ena	rle.rle.sample_cnt[I]	0.077000	0.385348
ena	rle.rle.zero_cnt[I]	0.077000	0.345292
ena	rle.rle.den	0.078500	0.423680
ena	fdct_zigzag.dct_mod.dct_block_I.dct_unit_J.macu.ph[K]	0.078700	0.340126
ena	fdct_zigzag.dct_mod.dct_block_I.dct_unit_J.macu.pl[K]	0.078700	0.341082
ena	fdct_zigzag.dct_mod.dct_block_I.dct_unit_J.macu.ppK[L]	0.078700	0.341109
ena	fdct_zigzag.dct_mod.dct_block_I.dct_unit_J.macu.result[K]	0.078700	0.337658
ena	qnr.divider.divider.s_pipe[I][J]	0.078700	0.365705
ena	qnr.dep[I]	0.079900	0.350425
ena	fdct_zigzag.dct_mod.douten	0.080900	0.420042
ena	fdct_zigzag.dct_mod.go	0.080900	0.428905
ena	qnr.divider.spipe[I]	0.095500	0.401462
ena	qnr.divider.divider.d_pipe[I][J]	0.095500	0.368760
ena	qnr.divider.divider.q[I]	0.095500	0.366930
ena	qnr.divider.divider.q_pipe[I][J]	0.095500	0.367481
ena	qnr.divider.id[I]	0.095500	0.397005
ena	qnr.divider.iz[I]	0.095500	0.440361
ena	qnr.divider.q[I]	0.095500	0.368221
ena	rle.rle.amp[I]	0.095500	0.353997
ena	rle.rzI.ampo[J]	0.095500	0.344873
fdct_zigzag.dct_mod.dct_block_I.dct_unit_J.macu.result[K]	fdct_zigzag.dct_mod.dct_block_I.dct_unit_J.macu.result[K]	0.096700	0.060853
ena	rle.rzI.den	0.104100	0.366036
ena	qnr.rq[I]	0.106500	0.380784
ena	fdct_zigzag.dct_mod.ddin[I]	0.116800	0.409375
