# start	end	slack_synth_ns	slack_route_ns
register_num_i[I]	pm_normalize_inst.group_max_r[I][J]	-1.302500	-0.626842
pm_normalize_inst.group_max_r[I][J]	pm_normalize_inst.pm_nom_r[I][J]	-0.943500	-0.016701
bmu_inst_I.bm_r[J]	pm_normalize_inst.group_max_r[I][J]	-0.687000	-0.127870
pm_normalize_inst.pm_nom_r[I][J]	pm_normalize_inst.group_max_r[I][J]	-0.299500	-0.184402
src_rdata_i[I]	bmu_inst_I.bm_r[J]	-0.281900	0.138753
register_num_i[I]	pm_normalize_inst.pm_stageI_r[J][K]	-0.158800	0.270420
pm_normalize_inst.stageI_register_num_r[J]	pm_normalize_inst.pm_nom_r[I][J]	-0.121200	0.793913
register_num_i[I]	acs_inst_I.survivor_path_r	-0.030400	0.361792
bmu_inst_I.bm_valid_r	pm_normalize_inst.group_max_r[I][J]	0.096700	0.190730
bmu_inst_I.bm_r[J]	pm_normalize_inst.pm_stageI_r[J][K]	0.503900	0.816299
bmu_inst_I.bm_r[J]	acs_inst_I.survivor_path_r	0.602600	0.924868
register_num_i[I]	bmu_inst_I.low_codeword_tmp[J]	0.603600	0.492992
infobit_length_i[I]	src_addr_r[I]	0.617900	0.877414
infobit_length_i[I]	src_len_counter_r[I]	0.661000	0.901304
polynomialI_i[J]	bmu_inst_I.low_codeword_tmp[J]	0.664500	0.726865
rst_sync_i	pm_normalize_inst.group_max_r[I][J]	0.687000	0.697749
register_num_i[I]	acs_en_r[I]	0.693100	0.668679
valid_polynomials_i[I]	bmu_inst_I.bm_r[J]	0.702600	0.596657
frame_start_i	src_addr_r[I]	0.706700	0.885699
rst_sync_i	pm_normalize_inst.pm_nom_r[I][J]	0.711100	0.689713
rst_sync_i	pm_normalize_inst.pm_stageI_r[J][K]	0.713500	0.745543
rst_sync_i	bmu_inst_I.low_codeword[J]	0.719700	0.627620
valid_polynomials_i[I]	bmu_inst_I.low_codeword[J]	0.721300	0.639922
frame_start_i	fetch_src_cnt_r[I]	0.721400	0.792369
