# start	end	slack_synth_ns	slack_route_ns
core.round_ctr_reg[I]	core.a_reg[I]	-0.464900	-0.194491
core.round_ctr_reg[I]	core.e_reg[I]	-0.440900	-0.203802
address[I]	read_data[I]	-0.235500	-0.199601
core.w_mem_inst.w_mem[I][J]	core.a_reg[I]	-0.216700	-0.199815
core.e_reg[I]	core.a_reg[I]	-0.106000	-0.026363
core.e_reg[I]	core.e_reg[I]	-0.099700	-0.032332
core.w_mem_inst.w_mem[I][J]	core.e_reg[I]	-0.098400	-0.172105
core.f_reg[I]	core.a_reg[I]	-0.061100	0.028930
core.f_reg[I]	core.e_reg[I]	-0.057200	0.024951
address[I]	error	-0.056600	-0.084457
core.g_reg[I]	core.a_reg[I]	-0.054600	0.028665
core.g_reg[I]	core.e_reg[I]	-0.050700	0.027193
we	read_data[I]	0.084800	-0.008844
cs	read_data[I]	0.103100	0.002119
core.h_reg[I]	core.e_reg[I]	0.144700	0.202010
core.h_reg[I]	core.a_reg[I]	0.150100	0.211321
core.w_mem_inst.w_ctr_reg[I]	core.a_reg[I]	0.237900	0.155894
we	error	0.249400	0.168477
cs	error	0.255200	0.154856
address[I]	block_reg[I][J]	0.329000	0.489568
core.w_mem_inst.w_ctr_reg[I]	core.e_reg[I]	0.345200	0.204985
address[I]	work_factor_num_reg[I]	0.396600	0.655468
address[I]	work_factor_reg	0.502300	0.771464
address[I]	mode_reg[I]	0.502700	0.756120
core.a_reg[I]	core.a_reg[I]	0.507700	0.457100
core.w_mem_inst.w_mem[I][J]	core.w_mem_inst.w_mem[I][J]	0.519400	0.366269
address[I]	init_reg	0.533400	0.782311
address[I]	next_reg	0.533400	0.795549
digest_reg[I]	read_data[I]	0.557200	0.175360
core.c_reg[I]	core.a_reg[I]	0.585500	0.564636
core.b_reg[I]	core.a_reg[I]	0.585700	0.557624
block_reg[I][J]	read_data[I]	0.590700	0.215853
we	block_reg[I][J]	0.597200	0.735507
cs	block_reg[I][J]	0.605200	0.718305
we	work_factor_num_reg[I]	0.644900	0.922266
cs	work_factor_num_reg[I]	0.665200	0.936193
next_reg	read_data[I]	0.737500	0.400132
digest_valid_reg	read_data[I]	0.742700	0.424847
core.d_reg[I]	core.e_reg[I]	0.744900	0.745019
init_reg	read_data[I]	0.751300	0.420871
ready_reg	read_data[I]	0.758500	0.419766
we	work_factor_reg	0.769100	1.011510
we	mode_reg[I]	0.769500	0.996166
cs	work_factor_reg	0.776400	0.994858
cs	mode_reg[I]	0.776800	0.979514
mode_reg[I]	read_data[I]	0.778500	0.442980
work_factor_num_reg[I]	read_data[I]	0.781100	0.435082
work_factor_reg	read_data[I]	0.795100	0.458454
we	init_reg	0.800200	1.022358
we	next_reg	0.800200	1.035596
write_data[I]	block_reg[I][J]	0.805900	0.957312
write_data[I]	work_factor_num_reg[I]	0.805900	0.960720
write_data[I]	mode_reg[I]	0.806300	0.974821
cs	init_reg	0.807500	1.005706
cs	next_reg	0.807500	1.018944
write_data[I]	init_reg	0.835600	0.969894
write_data[I]	next_reg	0.835600	0.986015
core.e_reg[I]	core.HI_reg[J]	0.841500	0.560098
core.work_factor_ctr_reg[I]	core.w_mem_inst.w_mem[I][J]	0.845500	0.518400
core.HI_reg[J]	core.HI_reg[J]	0.845500	0.531926
core.b_reg[I]	core.HI_reg[J]	0.846500	0.602294
core.h_reg[I]	core.HI_reg[J]	0.853000	0.622445
core.f_reg[I]	core.HI_reg[J]	0.857000	0.505927
core.g_reg[I]	core.HI_reg[J]	0.858500	0.659835
write_data[I]	work_factor_reg	0.861700	1.115237
core.work_factor_ctr_reg[I]	core.a_reg[I]	0.866600	0.588469
core.d_reg[I]	core.HI_reg[J]	0.867700	0.682835
core.c_reg[I]	core.HI_reg[J]	0.872500	0.604505
core.work_factor_ctr_reg[I]	core.round_ctr_reg[I]	0.878900	0.621530
core.a_reg[I]	core.HI_reg[J]	0.881300	0.661179
core.work_factor_ctr_reg[I]	core.f_reg[I]	0.881400	0.611366
core.work_factor_ctr_reg[I]	core.h_reg[I]	0.881400	0.617718
core.work_factor_ctr_reg[I]	core.d_reg[I]	0.881400	0.609400
core.work_factor_ctr_reg[I]	core.b_reg[I]	0.881400	0.601046
core.work_factor_ctr_reg[I]	core.c_reg[I]	0.881400	0.600130
core.work_factor_ctr_reg[I]	core.g_reg[I]	0.881500	0.611732
core.work_factor_ctr_reg[I]	core.e_reg[I]	0.891300	0.619048
work_factor_num_reg[I]	core.w_mem_inst.w_mem[I][J]	0.893600	0.536556
work_factor_num_reg[I]	core.round_ctr_reg[I]	0.901900	0.639687
work_factor_num_reg[I]	core.a_reg[I]	0.914600	0.603470
work_factor_num_reg[I]	core.b_reg[I]	0.914600	0.616048
work_factor_num_reg[I]	core.c_reg[I]	0.914600	0.615131
work_factor_num_reg[I]	core.e_reg[I]	0.914600	0.637204
work_factor_num_reg[I]	core.f_reg[I]	0.914600	0.626367
work_factor_num_reg[I]	core.g_reg[I]	0.914600	0.629888
work_factor_num_reg[I]	core.h_reg[I]	0.914600	0.632719
core.work_factor_ctr_reg[I]	core.w_mem_inst.w_ctr_reg[I]	0.922400	0.789677
work_factor_num_reg[I]	core.d_reg[I]	0.928600	0.627557
core.work_factor_ctr_reg[I]	core.HI_reg[J]	0.938200	0.685434
work_factor_num_reg[I]	core.w_mem_inst.w_ctr_reg[I]	0.970600	0.807834
work_factor_num_reg[I]	core.HI_reg[J]	0.970900	0.693667
core.work_factor_ctr_reg[I]	core.digest_valid_reg	0.973600	0.961305
core.work_factor_ctr_reg[I]	core.ready_reg	0.974000	0.956668
work_factor_num_reg[I]	core.digest_valid_reg	0.986500	0.963311
work_factor_num_reg[I]	core.ready_reg	0.986800	0.958673
core.round_ctr_reg[I]	core.work_factor_ctr_reg[I]	0.998600	0.695878
core.round_ctr_reg[I]	core.round_ctr_reg[I]	1.026300	1.093790
core.work_factor_ctr_reg[I]	core.work_factor_ctr_reg[I]	1.042700	1.007322
core.w_mem_inst.w_ctr_reg[I]	core.w_mem_inst.w_mem[I][J]	1.055500	0.754352
mode_reg[I]	core.b_reg[I]	1.107300	0.843304
core.shaI_ctrl_reg[J]	core.c_reg[I]	1.108800	0.703710
core.shaI_ctrl_reg[J]	core.HI_reg[J]	1.108900	0.741114
core.shaI_ctrl_reg[J]	core.f_reg[I]	1.109400	0.706663
core.shaI_ctrl_reg[J]	core.b_reg[I]	1.109800	0.774647
mode_reg[I]	core.c_reg[I]	1.120300	0.844403
mode_reg[I]	core.d_reg[I]	1.120300	0.874829
mode_reg[I]	core.h_reg[I]	1.120300	0.888297
core.shaI_ctrl_reg[J]	core.a_reg[I]	1.124000	0.694734
core.shaI_ctrl_reg[J]	core.d_reg[I]	1.124000	0.775103
core.shaI_ctrl_reg[J]	core.h_reg[I]	1.124000	0.709936
mode_reg[I]	core.f_reg[I]	1.125500	0.918542
core.shaI_ctrl_reg[J]	core.g_reg[I]	1.133400	0.712696
init_reg	core.c_reg[I]	1.133900	0.726633
init_reg	core.f_reg[I]	1.134500	0.729586
mode_reg[I]	core.HI_reg[J]	1.137800	0.851928
mode_reg[I]	core.a_reg[I]	1.140800	0.845950
mode_reg[I]	core.e_reg[I]	1.140800	0.879767
mode_reg[I]	core.g_reg[I]	1.140800	0.941959
core.shaI_ctrl_reg[J]	core.e_reg[I]	1.140900	0.700418
init_reg	core.b_reg[I]	1.141300	0.793942
init_reg	core.HI_reg[J]	1.146700	0.764036
init_reg	core.w_mem_inst.w_mem[I][J]	1.151200	0.815715
core.work_factor_ctr_reg[I]	core.shaI_ctrl_reg[J]	1.151600	1.108596
init_reg	core.a_reg[I]	1.155700	0.717657
init_reg	core.d_reg[I]	1.155700	0.798025
init_reg	core.h_reg[I]	1.155700	0.732859
next_reg	core.w_mem_inst.w_mem[I][J]	1.158000	0.818438
init_reg	core.g_reg[I]	1.158500	0.735619
core.shaI_ctrl_reg[J]	core.w_mem_inst.w_mem[I][J]	1.161300	0.852849
core.shaI_ctrl_reg[J]	core.round_ctr_reg[I]	1.162200	0.915441
work_factor_num_reg[I]	core.shaI_ctrl_reg[J]	1.164800	1.123597
init_reg	core.e_reg[I]	1.165500	0.723340
work_factor_reg	core.round_ctr_reg[I]	1.165800	0.955826
work_factor_reg	core.w_mem_inst.w_mem[I][J]	1.167700	0.852696
next_reg	core.a_reg[I]	1.173600	0.931537
next_reg	core.b_reg[I]	1.173600	0.944676
next_reg	core.c_reg[I]	1.173600	0.919060
next_reg	core.e_reg[I]	1.173600	0.917517
next_reg	core.f_reg[I]	1.173600	0.800566
next_reg	core.g_reg[I]	1.173600	0.911770
next_reg	core.h_reg[I]	1.173600	0.806742
core.shaI_ctrl_reg[J]	core.digest_valid_reg	1.175800	0.875135
core.shaI_ctrl_reg[J]	core.ready_reg	1.176200	1.180164
work_factor_reg	core.a_reg[I]	1.178600	0.888379
work_factor_reg	core.b_reg[I]	1.178600	0.900957
work_factor_reg	core.c_reg[I]	1.178600	0.900040
work_factor_reg	core.e_reg[I]	1.178600	0.939926
work_factor_reg	core.f_reg[I]	1.178600	0.911292
work_factor_reg	core.g_reg[I]	1.178600	0.931098
work_factor_reg	core.h_reg[I]	1.178600	0.917644
init_reg	core.round_ctr_reg[I]	1.184600	0.918846
next_reg	core.d_reg[I]	1.187600	0.909439
core.shaI_ctrl_reg[J]	core.work_factor_ctr_reg[I]	1.189200	0.951902
work_factor_reg	core.HI_reg[J]	1.189700	0.944056
next_reg	core.round_ctr_reg[I]	1.191400	0.921569
work_factor_reg	core.d_reg[I]	1.192700	0.943696
work_factor_reg	core.digest_valid_reg	1.205300	1.213700
work_factor_reg	core.ready_reg	1.205600	1.209062
init_reg	core.shaI_ctrl_reg[J]	1.211400	1.277808
next_reg	core.shaI_ctrl_reg[J]	1.216100	1.284401
init_reg	core.work_factor_ctr_reg[I]	1.217900	1.041561
core.shaI_ctrl_reg[J]	core.shaI_ctrl_reg[J]	1.219800	1.073633
next_reg	core.work_factor_ctr_reg[I]	1.224800	1.048154
init_reg	core.w_mem_inst.w_ctr_reg[I]	1.235300	1.011183
core.round_ctr_reg[I]	core.shaI_ctrl_reg[J]	1.237200	0.964449
next_reg	core.w_mem_inst.w_ctr_reg[I]	1.242200	1.014292
core.shaI_ctrl_reg[J]	core.w_mem_inst.w_ctr_reg[I]	1.242500	1.030569
work_factor_reg	core.w_mem_inst.w_ctr_reg[I]	1.244700	1.111196
init_reg	core.digest_valid_reg	1.247700	0.855748
init_reg	core.ready_reg	1.248000	1.241720
next_reg	core.digest_valid_reg	1.252400	0.862341
next_reg	core.ready_reg	1.252700	1.248313
core.digest_valid_reg	digest_reg[I]	1.281500	0.986215
core.w_mem_inst.w_ctr_reg[I]	core.w_mem_inst.w_ctr_reg[I]	1.294300	1.277419
core.digest_valid_reg	core.digest_valid_reg	1.310200	1.153673
core.HI_reg[J]	core.a_reg[I]	1.357500	1.318976
core.HI_reg[J]	core.g_reg[I]	1.357500	1.341944
core.HI_reg[J]	core.c_reg[I]	1.359200	1.322695
core.HI_reg[J]	core.b_reg[I]	1.359200	1.345383
core.HI_reg[J]	core.d_reg[I]	1.359200	1.331536
core.HI_reg[J]	core.e_reg[I]	1.359200	1.334982
core.HI_reg[J]	core.f_reg[I]	1.359200	1.339554
core.HI_reg[J]	core.h_reg[I]	1.359200	1.335399
core.c_reg[I]	core.c_reg[I]	1.373000	1.354243
core.g_reg[I]	core.g_reg[I]	1.393600	1.343859
core.d_reg[I]	core.d_reg[I]	1.394300	1.377674
core.a_reg[I]	core.b_reg[I]	1.396700	1.337888
core.e_reg[I]	core.f_reg[I]	1.396800	1.305469
core.b_reg[I]	core.b_reg[I]	1.397200	1.380121
core.f_reg[I]	core.f_reg[I]	1.399600	1.347165
core.h_reg[I]	core.h_reg[I]	1.400400	1.373994
block_reg[I][J]	core.w_mem_inst.w_mem[I][J]	1.407000	1.385330
core.c_reg[I]	core.d_reg[I]	1.430100	1.405814
core.HI_reg[J]	digest_reg[I]	1.431300	1.415782
core.b_reg[I]	core.c_reg[I]	1.431400	1.400312
core.g_reg[I]	core.h_reg[I]	1.439500	1.360099
mode_reg[I]	mode_reg[I]	1.445900	1.435153
core.f_reg[I]	core.g_reg[I]	1.447200	1.401409
work_factor_num_reg[I]	work_factor_num_reg[I]	1.458500	1.446976
work_factor_reg	work_factor_reg	1.458700	1.448792
work_factor_reg	core.shaI_ctrl_reg[J]	1.461600	1.445200
block_reg[I][J]	block_reg[I][J]	1.461900	1.436241
digest_reg[I]	digest_reg[I]	1.466700	1.446220
core.ready_reg	core.ready_reg	1.490200	1.482816
core.digest_valid_reg	digest_valid_reg	1.513000	1.181160
core.ready_reg	ready_reg	1.523800	1.518744
