# start	end	slack_synth_ns	slack_route_ns
core_inst.montprod_select_reg[I]	core_inst.montprod_inst.s_mem.mem[I][J]	-0.358600	-0.298628
address[I]	read_data[I]	-0.341000	-0.261781
core_inst.residue_inst.loop_counter_I_to_nn_reg[J]	core_inst.modulus_mem.tmp_read_dataI[J]	-0.318500	-0.301455
core_inst.message_mem.tmp_read_dataI[J]	core_inst.montprod_inst.s_mem.mem[I][J]	-0.291500	-0.274377
core_inst.residue_inst.nn_reg[I]	core_inst.modulus_mem.tmp_read_dataI[J]	-0.289900	-0.286161
core_inst.p_mem.tmp_read_dataI[J]	core_inst.montprod_inst.s_mem.mem[I][J]	-0.275300	-0.258290
core_inst.one_reg[I]	core_inst.montprod_inst.s_mem.mem[I][J]	-0.265100	-0.248148
address[I]	core_inst.message_mem.mem[I][J]	-0.264000	0.061402
modulus_length_reg[I]	core_inst.montprod_inst.word_index[I]	-0.259100	-0.163441
address[I]	core_inst.exponent_mem.ptr_reg[I]	-0.234700	0.171905
core_inst.montprod_inst.add_carry_in_sm	core_inst.montprod_inst.s_mem.mem[I][J]	-0.221000	-0.238280
start_reg	core_inst.modulus_mem.tmp_read_dataI[J]	-0.220300	-0.168027
core_inst.modulus_mem.tmp_read_dataI[J]	core_inst.montprod_inst.s_mem.mem[I][J]	-0.220000	-0.263423
address[I]	core_inst.modulus_mem.mem[I][J]	-0.219700	0.095516
modulus_length_reg[I]	core_inst.montprod_dest_reg[I]	-0.219200	-0.174921
core_inst.montprod_select_reg[I]	core_inst.montprod_inst.add_carry_in_sa	-0.218900	-0.221447
core_inst.residue_inst.residue_ctrl_reg[I]	core_inst.modulus_mem.tmp_read_dataI[J]	-0.218200	-0.209410
core_inst.montprod_inst.s_mem.tmp_read_data[I]	core_inst.montprod_inst.s_mem.mem[I][J]	-0.216900	-0.237044
core_inst.result_mem.tmp_read_dataI[J]	core_inst.montprod_inst.s_mem.mem[I][J]	-0.211900	-0.233156
core_inst.modexp_ctrl_reg[I]	core_inst.modulus_mem.tmp_read_dataI[J]	-0.211200	-0.158480
address[I]	core_inst.exponent_mem.mem[I][J]	-0.209500	0.083106
core_inst.residue_valid_reg	core_inst.modulus_mem.tmp_read_dataI[J]	-0.205600	-0.153566
modulus_length_reg[I]	core_inst.montprod_inst.ready_reg	-0.203100	-0.142553
core_inst.residue_inst.loop_counter_I_to_nn_reg[J]	core_inst.residue_mem.tmp_read_dataI[J]	-0.201900	-0.253882
modulus_length_reg[I]	core_inst.montprod_select_reg[I]	-0.199500	-0.145916
modulus_length_reg[I]	core_inst.montprod_inst.montprod_ctrl_reg[I]	-0.197700	-0.160463
address[I]	core_inst.message_mem.ptr_reg[I]	-0.197500	0.124382
core_inst.residue_inst.nn_reg[I]	core_inst.residue_mem.tmp_read_dataI[J]	-0.173300	-0.238588
core_inst.montprod_inst.add_carry_in_sa	core_inst.montprod_inst.s_mem.mem[I][J]	-0.168600	-0.150333
core_inst.residue_mem.tmp_read_dataI[J]	core_inst.residue_mem.mem[I][J]	-0.155000	-0.141831
core_inst.message_mem.tmp_read_dataI[J]	core_inst.montprod_inst.add_carry_in_sa	-0.151800	-0.197195
core_inst.p_mem.tmp_read_dataI[J]	core_inst.montprod_inst.add_carry_in_sa	-0.135600	-0.181108
core_inst.modulus_mem.tmp_read_dataI[J]	core_inst.residue_mem.mem[I][J]	-0.134300	-0.171679
modulus_length_reg[I]	core_inst.exponent_mem.tmp_read_dataI[J]	-0.128400	-0.109491
core_inst.one_reg[I]	core_inst.montprod_inst.add_carry_in_sa	-0.125400	-0.170967
core_inst.cycle_ctr_low_reg[I]	core_inst.cycle_ctr_carry_reg	-0.121500	-0.070394
address[I]	core_inst.result_mem.ptr_reg[I]	-0.121300	0.210464
address[I]	core_inst.modulus_mem.ptr_reg[I]	-0.118000	0.231276
core_inst.montprod_inst.add_carry_in_sm	core_inst.montprod_inst.add_carry_in_sm	-0.108100	-0.141442
modulus_length_reg[I]	core_inst.p_mem.tmp_read_dataI[J]	-0.108000	-0.097526
modulus_length_reg[I]	core_inst.message_mem.tmp_read_dataI[J]	-0.108000	-0.108757
core_inst.modulus_mem.tmp_read_dataI[J]	core_inst.montprod_inst.add_carry_in_sm	-0.107000	-0.166585
cs	core_inst.modulus_mem.mem[I][J]	-0.104600	0.168112
core_inst.montprod_inst.s_mem.tmp_read_data[I]	core_inst.montprod_inst.add_carry_in_sm	-0.104000	-0.140206
start_reg	core_inst.residue_mem.tmp_read_dataI[J]	-0.103700	-0.110031
modulus_length_reg[I]	core_inst.result_mem.tmp_read_dataI[J]	-0.103000	-0.100507
modulus_length_reg[I]	core_inst.montprod_inst.s_mem.tmp_read_data[I]	-0.102600	-0.111934
core_inst.residue_inst.residue_ctrl_reg[I]	core_inst.residue_mem.tmp_read_dataI[J]	-0.101500	-0.151414
core_inst.modexp_ctrl_reg[I]	core_inst.residue_mem.tmp_read_dataI[J]	-0.094600	-0.100484
modulus_length_reg[I]	core_inst.modulus_mem.tmp_read_dataI[J]	-0.092900	-0.151470
address[I]	exponent_length_reg[I]	-0.092100	0.239862
core_inst.residue_inst.word_index_reg[I]	core_inst.modulus_mem.tmp_read_dataI[J]	-0.090000	-0.116381
core_inst.residue_valid_reg	core_inst.residue_mem.tmp_read_dataI[J]	-0.089000	-0.095570
modulus_length_reg[I]	core_inst.modexp_ctrl_reg[I]	-0.087100	-0.060675
