# start	end	slack_synth_ns	slack_route_ns
mI_addr_i[J]	mI_data_o[J]	-0.237600	-0.371355
mI_addr_i[J]	sI_cyc_o	-0.225200	-0.259200
mI_addr_i[J]	mI_err_o	-0.224400	-0.269358
mI_addr_i[J]	mI_rty_o	-0.219000	-0.263491
mI_addr_i[J]	mI_ack_o	-0.218300	-0.272190
mI_addr_i[J]	sI_stb_o	-0.211300	-0.259741
mI_addr_i[J]	sI_addr_o[J]	-0.144600	-0.265406
mI_data_i[J]	sI_data_o[J]	-0.121000	-0.249867
sI.msel.arbJ.state[K]	sI_cyc_o	-0.102100	-0.304523
sI.msel.pri_out[J]	sI_cyc_o	-0.101200	-0.333923
sI_ack_i	mI_ack_o	-0.094400	-0.260575
mI_sel_i[J]	sI_sel_o[J]	-0.087500	-0.217140
mI_we_i	sI_we_o	-0.086700	-0.183089
sI.msel.pri_out[J]	sI_addr_o[J]	-0.086600	-0.365144
sI.msel.pri_out[J]	sI_data_o[J]	-0.086600	-0.359515
sI.msel.pri_out[J]	sI_sel_o[J]	-0.086600	-0.345288
sI.msel.pri_out[J]	sI_we_o	-0.086300	-0.338474
mI_stb_i	sI_stb_o	-0.080900	-0.184092
sI.msel.arbJ.state[K]	sI_addr_o[J]	-0.080100	-0.341442
sI.msel.arbJ.state[K]	sI_data_o[J]	-0.080100	-0.342374
sI.msel.arbJ.state[K]	sI_sel_o[J]	-0.080100	-0.329520
sI.msel.arbJ.state[K]	sI_we_o	-0.079800	-0.333811
mI_stb_i	sI_cyc_o	-0.076200	-0.116505
sI.msel.pri_out[J]	mI_ack_o	-0.070100	-0.334099
sI_err_i	mI_err_o	-0.064100	-0.175695
sI_data_i[J]	mI_data_o[J]	-0.058600	-0.315422
sI.msel.arbJ.state[K]	mI_ack_o	-0.057700	-0.317530
sI_rty_i	mI_rty_o	-0.055000	-0.188159
sI.msel.pri_out[J]	sI_stb_o	-0.050600	-0.333504
sI.msel.pri_out[J]	mI_err_o	-0.045100	-0.348607
sI.msel.pri_out[J]	mI_rty_o	-0.042700	-0.333196
sI.msel.arbJ.state[K]	sI_stb_o	-0.036900	-0.314794
sI.msel.arbJ.state[K]	mI_err_o	-0.034900	-0.324983
sI.msel.arbJ.state[K]	mI_rty_o	-0.018700	-0.305326
rf.rf_sel_r	mI_data_o[J]	0.041100	-0.313592
mI_addr_i[J]	rf.confI[J]	0.046300	0.084235
mI_addr_i[J]	rf.rf_dout[I]	0.053600	0.018831
mI_addr_i[J]	rf.rf_we	0.092600	0.229979
mI_addr_i[J]	rf.rf_ack	0.104700	0.247840
mI_addr_i[J]	mI.sJ_cyc_o	0.115000	0.352806
mI_addr_i[J]	rf.rf_sel_r	0.133700	0.284737
mI.sJ_cyc_o	sI_cyc_o	0.140100	-0.050679
rf.rf_sel_r	mI_ack_o	0.146100	-0.225809
mI_data_i[J]	rf.confI[J]	0.189700	0.038962
rf.rf_sel_r	mI_rty_o	0.197800	-0.135192
sI.msel.arbJ.state[K]	rf.rf_dout[I]	0.206200	-0.128950
sI.msel.pri_out[J]	rf.rf_dout[I]	0.207100	-0.158351
rf.rf_ack	mI_ack_o	0.209100	-0.150413
sI.msel.arbJ.state[K]	rf.confI[J]	0.218000	-0.100073
sI.msel.pri_out[J]	rf.confI[J]	0.218900	-0.133189
sI.mJ_cyc_r	sI_cyc_o	0.221600	0.001761
mI_stb_i	rf.rf_dout[I]	0.228300	0.278213
sI.msel.arbJ.state[K]	rf.rf_we	0.228300	0.184060
sI.msel.pri_out[J]	rf.rf_we	0.229200	0.147604
rf.rf_sel_r	mI_err_o	0.231500	-0.144760
sI.msel.arbJ.state[K]	rf.rf_ack	0.232600	0.202517
sI.msel.pri_out[J]	rf.rf_ack	0.233600	0.173117
mI_stb_i	rf.rf_we	0.241700	0.372675
mI_stb_i	rf.rf_ack	0.253800	0.390535
rf.rf_dout[I]	mI_data_o[J]	0.257400	-0.121842
sI.msel.arbJ.state[K]	rf.rf_sel_r	0.260200	0.239414
sI.msel.pri_out[J]	rf.rf_sel_r	0.261200	0.210013
mI_stb_i	rf.rf_sel_r	0.282700	0.427432
sI.msel.pri_out[J]	sI.next	0.304400	0.262046
rst_i	rf.confI[J]	0.306900	0.385562
sI.msel.arbJ.state[K]	sI.next	0.308700	0.292938
rst_i	sI.msel.arbJ.state[K]	0.309600	0.406882
mI_we_i	rf.rf_we	0.319600	0.288481
rf.confI[J]	sI.msel.arbJ.state[K]	0.322900	0.242974
rst_i	sI.msel.pri_out[J]	0.328400	0.429314
mI_stb_i	mI.sJ_cyc_o	0.328700	0.383335
rst_i	mI.sJ_cyc_o	0.331600	0.340300
