# start	end	slack_synth_ns	slack_route_ns
address[I]	read_data[I]	-0.338900	-0.252963
core_inst.loop_counter_reg[I]	core_inst.exponent_mem.tmp_read_dataI[J]	-0.330500	-0.239573
core_inst.montprod_select_reg[I]	core_inst.montprod_inst.s_mem_wr_dataI[J]	-0.270500	-0.171084
address[I]	core_inst.exponent_mem.mem[I][J]	-0.215500	0.134073
address[I]	core_inst.message_mem.mem[I][J]	-0.197100	0.172534
core_inst.cycle_ctr_low_reg[I]	core_inst.cycle_ctr_high_reg[I]	-0.180900	-0.143727
core_inst.residue_inst.loop_counter_I_to_nn_reg[J]	core_inst.modulus_mem.tmp_read_dataI[J]	-0.172900	-0.225776
core_inst.residue_mem.tmp_read_dataI[J]	core_inst.residue_mem.mem[I][J]	-0.170300	-0.159010
core_inst.residue_inst.nn_reg[I]	core_inst.modulus_mem.tmp_read_dataI[J]	-0.164300	-0.193825
core_inst.message_mem.tmp_read_dataI[J]	core_inst.montprod_inst.s_mem_wr_dataI[J]	-0.156200	-0.150246
core_inst.one_reg[I]	core_inst.montprod_inst.s_mem_wr_dataI[J]	-0.152700	-0.145289
core_inst.modulus_mem.tmp_read_dataI[J]	core_inst.residue_mem.mem[I][J]	-0.149500	-0.168087
core_inst.modexp_ctrl_reg[I]	core_inst.exponent_mem.tmp_read_dataI[J]	-0.142800	-0.110009
core_inst.residue_inst.loop_counter_I_to_nn_reg[J]	core_inst.residue_mem.tmp_read_dataI[J]	-0.139400	-0.242780
address[I]	core_inst.message_mem.ptr_reg[I]	-0.137400	0.269410
address[I]	core_inst.modulus_mem.mem[I][J]	-0.134100	0.085637
core_inst.result_mem.tmp_read_dataI[J]	core_inst.montprod_inst.s_mem_wr_dataI[J]	-0.132000	-0.099398
core_inst.p_mem.tmp_read_dataI[J]	core_inst.montprod_inst.s_mem_wr_dataI[J]	-0.131300	-0.127917
core_inst.montprod_select_reg[I]	core_inst.montprod_inst.add_carry_in_sa	-0.131200	-0.144505
core_inst.residue_inst.nn_reg[I]	core_inst.residue_mem.tmp_read_dataI[J]	-0.130600	-0.223510
core_inst.residue_inst.residue_ctrl_reg[I]	core_inst.modulus_mem.tmp_read_dataI[J]	-0.129900	-0.171778
core_inst.modexp_ctrl_reg[I]	core_inst.modulus_mem.tmp_read_dataI[J]	-0.101500	-0.113237
address[I]	core_inst.result_mem.ptr_reg[I]	-0.099500	0.245632
cs	core_inst.exponent_mem.mem[I][J]	-0.097800	0.215825
modulus_length_reg[I]	core_inst.message_mem.tmp_read_dataI[J]	-0.094800	-0.094165
modulus_length_reg[I]	core_inst.montprod_inst.s_mem.tmp_read_data[I]	-0.094800	-0.085285
address[I]	modulus_length_reg[I]	-0.093000	0.254095
cs	core_inst.message_mem.mem[I][J]	-0.091200	0.218398
modulus_length_reg[I]	core_inst.p_mem.tmp_read_dataI[J]	-0.091100	-0.087039
modulus_length_reg[I]	core_inst.result_mem.tmp_read_dataI[J]	-0.091100	-0.095155
modulus_length_reg[I]	core_inst.montprod_inst.montprod_ctrl_reg[I]	-0.084400	-0.120939
address[I]	core_inst.modulus_mem.ptr_reg[I]	-0.084200	0.183916
core_inst.residue_inst.sub_carry_in_reg	core_inst.residue_mem.mem[I][J]	-0.083500	-0.151106
start_reg	core_inst.modulus_mem.tmp_read_dataI[J]	-0.081500	-0.166394
modulus_length_reg[I]	core_inst.exponent_mem.tmp_read_dataI[J]	-0.073100	-0.107648
core_inst.montprod_select_reg[I]	core_inst.montprod_inst.q_reg	-0.072400	-0.144095
core_inst.residue_valid_reg	core_inst.modulus_mem.tmp_read_dataI[J]	-0.071800	-0.106931
core_inst.message_mem.tmp_read_dataI[J]	core_inst.montprod_inst.add_carry_in_sa	-0.070800	-0.123667
core_inst.modexp_ctrl_reg[I]	core_inst.residue_mem.tmp_read_dataI[J]	-0.070600	-0.117706
core_inst.montprod_inst.s_mem.tmp_read_data[I]	core_inst.montprod_inst.s_mem_wr_dataI[J]	-0.070400	-0.082716
core_inst.residue_inst.residue_ctrl_reg[I]	core_inst.residue_mem.tmp_read_dataI[J]	-0.069000	-0.173432
core_inst.montprod_inst.word_index[I]	core_inst.montprod_inst.s_mem.tmp_read_data[I]	-0.067600	-0.050961
core_inst.montprod_inst.word_index[I]	core_inst.result_mem.tmp_read_dataI[J]	-0.067600	-0.057167
core_inst.montprod_inst.word_index[I]	core_inst.message_mem.tmp_read_dataI[J]	-0.067600	-0.055828
core_inst.montprod_inst.word_index[I]	core_inst.p_mem.tmp_read_dataI[J]	-0.067600	-0.061095
core_inst.one_reg[I]	core_inst.montprod_inst.add_carry_in_sa	-0.067400	-0.118711
modulus_length_reg[I]	core_inst.modulus_mem.tmp_read_dataI[J]	-0.066500	-0.080811
cs	core_inst.modulus_mem.mem[I][J]	-0.062100	0.193899
core_inst.cycle_ctr_high_reg[I]	core_inst.cycle_ctr_high_reg[I]	-0.056900	-0.028344
core_inst.modulus_mem.tmp_read_dataI[J]	core_inst.montprod_inst.s_mem_wr_dataI[J]	-0.055800	-0.122163
cs	read_data[I]	-0.053600	-0.170781
start_reg	core_inst.residue_mem.tmp_read_dataI[J]	-0.050600	-0.170864
address[I]	exponent_length_reg[I]	-0.050000	0.265274
we	core_inst.exponent_mem.mem[I][J]	-0.046600	0.241360
core_inst.p_mem.tmp_read_dataI[J]	core_inst.montprod_inst.add_carry_in_sa	-0.046000	-0.101338
core_inst.residue_valid_reg	core_inst.residue_mem.tmp_read_dataI[J]	-0.040900	-0.111400
core_inst.residue_inst.word_index_reg[I]	core_inst.modulus_mem.tmp_read_dataI[J]	-0.040800	-0.076656
core_inst.montprod_inst.add_carry_in_sa	core_inst.montprod_inst.s_mem_wr_dataI[J]	-0.040400	-0.032411
we	core_inst.message_mem.mem[I][J]	-0.040000	0.243933
core_inst.montprod_inst.add_carry_in_sm	core_inst.montprod_inst.s_mem_wr_dataI[J]	-0.039200	-0.080438
core_inst.montprod_inst.montprod_ctrl_reg[I]	core_inst.montprod_inst.s_mem.tmp_read_data[I]	-0.034600	-0.071539
core_inst.montprod_inst.montprod_ctrl_reg[I]	core_inst.result_mem.tmp_read_dataI[J]	-0.034600	-0.069464
core_inst.montprod_inst.montprod_ctrl_reg[I]	core_inst.message_mem.tmp_read_dataI[J]	-0.034600	-0.072719
core_inst.montprod_inst.montprod_ctrl_reg[I]	core_inst.p_mem.tmp_read_dataI[J]	-0.034500	-0.069539
address[I]	core_inst.exponent_mem.ptr_reg[I]	-0.031800	0.211090
modulus_length_reg[I]	core_inst.montprod_select_reg[I]	-0.028600	-0.078121
modulus_length_reg[I]	core_inst.montprod_dest_reg[I]	-0.028500	-0.068986
we	read_data[I]	-0.020500	-0.144211
core_inst.montprod_inst.B_bit_index_reg[I]	core_inst.montprod_inst.q_reg	-0.017400	-0.034537
modulus_length_reg[I]	core_inst.montprod_inst.word_index[I]	-0.016500	-0.078991
core_inst.residue_mem.tmp_read_dataI[J]	core_inst.residue_inst.sub_carry_in_reg	-0.013400	-0.100694
we	core_inst.modulus_mem.mem[I][J]	-0.010900	0.219434
modulus_length_reg[I]	core_inst.residue_mem.tmp_read_dataI[J]	-0.005400	-0.046277
modulus_length_reg[I]	core_inst.montprod_inst.ready_reg	0.003600	-0.067060
core_inst.residue_inst.word_index_reg[I]	core_inst.residue_mem.tmp_read_dataI[J]	0.007000	-0.082693
core_inst.modulus_mem.tmp_read_dataI[J]	core_inst.residue_inst.sub_carry_in_reg	0.007400	-0.109771
core_inst.exponent_mem.ptr_reg[I]	core_inst.exponent_mem.tmp_read_dataI[J]	0.013700	-0.015494
core_inst.message_mem.ptr_reg[I]	core_inst.message_mem.tmp_read_dataI[J]	0.013900	0.002121
core_inst.modulus_mem.ptr_reg[I]	core_inst.modulus_mem.tmp_read_dataI[J]	0.013900	-0.015467
core_inst.montprod_inst.loop_counter[I]	core_inst.p_mem.tmp_read_dataI[J]	0.015300	-0.021996
core_inst.montprod_inst.loop_counter[I]	core_inst.residue_mem.tmp_read_dataI[J]	0.015300	-0.018868
core_inst.result_mem.tmp_read_dataI[J]	core_inst.montprod_inst.add_carry_in_sa	0.016100	-0.070813
core_inst.residue_inst.length_mI_reg[J]	core_inst.modulus_mem.tmp_read_dataI[J]	0.017300	-0.018673
core_inst.loop_counter_reg[I]	core_inst.montprod_inst.montprod_ctrl_reg[I]	0.020400	-0.155291
cs	exponent_length_reg[I]	0.020400	0.323946
cs	modulus_length_reg[I]	0.020400	0.295282
core_inst.result_mem.ptr_reg[I]	core_inst.result_mem.tmp_read_dataI[J]	0.021800	0.007340
core_inst.montprod_select_reg[I]	core_inst.montprod_inst.b_reg	0.025400	-0.067499
core_inst.cycle_ctr_low_reg[I]	core_inst.cycle_ctr_low_reg[I]	0.044000	0.032730
core_inst.residue_inst.loop_counter_I_to_nn_reg[J]	core_inst.residue_inst.word_index_reg[I]	0.044900	0.037279
core_inst.montprod_inst.add_carry_in_sa	core_inst.montprod_inst.add_carry_in_sa	0.045000	-0.005833
core_inst.montprod_inst.add_carry_in_sm	core_inst.montprod_inst.add_carry_in_sm	0.047400	-0.016377
core_inst.modulus_mem.tmp_read_dataI[J]	core_inst.montprod_inst.add_carry_in_sm	0.048500	-0.060641
core_inst.montprod_inst.s_mem.tmp_read_data[I]	core_inst.montprod_inst.add_carry_in_sa	0.049100	-0.039860
core_inst.montprod_inst.s_mem.tmp_read_data[I]	core_inst.montprod_inst.add_carry_in_sm	0.050400	-0.038049
core_inst.montprod_inst.word_index[I]	core_inst.montprod_inst.montprod_ctrl_reg[I]	0.052700	0.026113
modulus_length_reg[I]	core_inst.modexp_ctrl_reg[I]	0.053600	-0.031357
core_inst.residue_inst.nn_reg[I]	core_inst.residue_inst.word_index_reg[I]	0.053800	0.056548
core_inst.loop_counter_reg[I]	core_inst.montprod_select_reg[I]	0.055200	-0.133515
core_inst.loop_counter_reg[I]	core_inst.montprod_dest_reg[I]	0.055200	-0.124380
