# start	end	slack_synth_ns	slack_route_ns
RsDecodeSyndrome.count[I]	RsDecodePolymul.sumReg_I[J]	-0.063200	-0.042723
enable	RsDecodePolymul.sumReg_I[J]	-0.027300	0.291263
enable	RsDecodeChien.epsilonReg_I[J]	-0.022400	0.306587
enable	RsDecodeEuclide.count[I]	-0.018900	0.346577
RsDecodeDelay.RsDecodeDpRam.rRdAddr[I]	RsDecodeDelay.RsDecodeDpRam.q[I]	-0.016000	-0.048846
enable	omegaShiftedReg_I[J]	-0.013200	0.300859
enable	RsDecodeDelay.RsDecodeDpRam.mem[I][J]	-0.010000	0.296227
enable	RsDecodeDelay.readPointer[I]	-0.009200	0.363763
enable	RsDecodeChien.denomEIInvReg[J]	-0.008700	0.335010
enable	RsDecodeEuclide.omegaInvReg[I]	-0.008700	0.325120
enable	RsDecodeChien.lambdaReg_I[J]	-0.004800	0.316204
enable	RsDecodeChien.omegaReg_I[J]	-0.004800	0.291606
RsDecodeErasure.epsilonReg_I[J]	RsDecodePolymul.sumReg_I[J]	-0.004300	0.013319
enable	RsDecodeErasure.powerReg[I]	-0.003700	0.289473
enable	RsDecodeErasure.count[I]	-0.003100	0.299710
enable	RsDecodeChien.epsilonSumReg[I]	-0.002900	0.424369
enable	RsDecodeChien.lambdaEvenReg[I]	-0.002900	0.339271
enable	nzOmega_I	-0.002900	0.292600
enable	RsDecodeChien.count[I]	-0.002900	0.327185
enable	RsDecodePolymul.count[I]	-0.002900	0.322907
RsDecodeEuclide.qNewReg[I]	RsDecodeEuclide.lambdaInner_I[J]	0.006300	0.012839
enable	RsDecodeSyndrome.reg_I[J]	0.007400	0.300747
enable	nzLambda_I	0.012500	0.321943
RsDecodeEuclide.qNewReg[I]	RsDecodeEuclide.omegaInner_I[J]	0.015300	0.005804
enable	RsDecodeChien.numErrorReg[I]	0.018100	0.315833
enable	doneReg[I]	0.020800	0.351239
enable	lambdaRegI_J[K]	0.020800	0.335600
enable	startReg[I]	0.020800	0.332806
enable	RsDecodeSyndrome.count[I]	0.023600	0.316675
enable	RsDecodeDelay.writePointer[I]	0.029700	0.340154
numShiftedReg[I]	omegaShiftedReg_I[J]	0.030200	0.050955
RsDecodePolymul.epsilonReg_I[J]	RsDecodePolymul.sumReg_I[J]	0.033800	0.018181
RsDecodeChien.denomEIReg[J]	RsDecodeChien.denomEIInvReg[J]	0.034600	0.063779
enable	RsDecodePolymul.epsilonReg_I[J]	0.034800	0.307651
enable	RsDecodeEuclide.omegaBkp_I[J]	0.042700	0.277920
enable	RsDecodeErasure.erasureCount[I]	0.043900	0.312819
enable	RsDecodeEuclide.phase[I]	0.046500	0.396783
RsDecodeErasure.epsilonReg_I[J]	RsDecodeErasure.epsilonReg_I[J]	0.047700	0.112685
numShiftedReg[I]	nzOmega_I	0.047700	0.002452
erasureIn	RsDecodeSyndrome.reg_I[J]	0.052800	0.304915
RsDecodeChien.lambdaReg_I[J]	RsDecodeChien.numErrorRegI[J]	0.053700	0.016100
enable	doneShift	0.054300	0.392995
RsDecodeEuclide.qNewReg[I]	RsDecodeEuclide.omegaBkp_I[J]	0.056100	0.034129
RsDecodeEuclide.qNewReg[I]	RsDecodeEuclide.lambdaXorReg_I[J]	0.057000	0.044174
erasureIn	RsDecodeDelay.RsDecodeDpRam.mem[I][J]	0.060100	0.327924
enable	RsDecodeErasure.epsilonReg_I[J]	0.062600	0.281978
RsDecodeEuclide.omegaInner_I[J]	RsDecodeEuclide.lambdaXorReg_I[J]	0.065200	0.060854
RsDecodeEuclide.count[I]	RsDecodeEuclide.lambdaBkp_I[J]	0.066000	0.045477
erasureIn	RsDecodeErasure.epsilonReg_I[J]	0.067400	0.327504
RsDecodeEuclide.count[I]	RsDecodeEuclide.omegaBkp_I[J]	0.067600	0.028638
erasureIn	RsDecodeErasure.erasureCount[I]	0.068800	0.352853
enable	numErasureReg[I]	0.069900	0.318451
enable	numErrorReg[I]	0.069900	0.317590
RsDecodeEuclide.count[I]	RsDecodeEuclide.lambdaInner_I[J]	0.070200	0.053154
enable	epsilonRegI_J[K]	0.070600	0.299897
