# start	end	slack_synth_ns	slack_route_ns
lane[I]	added_read_pipe[I]	-0.263600	-0.163696
lane[I]	o_phy_idelay_dqs_cntvaluein[I]	-0.230600	-0.326791
lane[I]	o_phy_odelay_data_cntvaluein[I]	-0.218900	-0.329597
lane[I]	o_phy_odelay_dqs_cntvaluein[I]	-0.218900	-0.333189
i_phy_idelayctrl_rdy	write_test_address_counter[I]	-0.215600	0.149146
i_wb_addr[I]	stageI_next_row[J]	-0.192100	0.187990
lane[I]	o_phy_idelay_data_cntvaluein[I]	-0.185700	-0.332772
lane[I]	data_start_index[I][J]	-0.168000	-0.195300
lane[I]	idelay_dqs_cntvaluein[I][J]	-0.163100	-0.184342
i_phy_iserdes_bitslip_reference[I]	state_calibrate[I]	-0.155200	0.074873
stageI_do_act	o_wb_stall_int_q	-0.155000	-0.215351
stageI_do_pre	o_wb_stall_int_q	-0.151400	-0.201248
lane[I]	write_pattern_lane[I]	-0.150000	-0.195027
i_phy_iserdes_bitslip_reference[I]	o_phy_write_leveling_calib	-0.149700	0.096944
stageI_pending	o_wb_stall_int_q	-0.149600	-0.215721
lane[I]	o_phy_write_leveling_calib	-0.148900	-0.199132
i_phy_idelayctrl_rdy	state_calibrate[I]	-0.148300	0.135535
stageI_bank[J]	o_wb_stall_int_q	-0.148200	-0.213294
i_phy_iserdes_bitslip_reference[I]	sample_clk_repeat[I]	-0.147300	0.104964
lane[I]	sample_clk_repeat[I]	-0.146500	-0.191112
stageI_next_bank_qJ[K]	o_wb_stall_int_q	-0.145900	-0.196460
dqs_start_index[I]	state_calibrate[I]	-0.145600	-0.099814
lane[I]	state_calibrate[I]	-0.143500	-0.221203
dqs_start_index[I]	o_phy_idelay_data_ld[I]	-0.143100	-0.074130
i_phy_idelayctrl_rdy	read_test_address_counter[I]	-0.140900	0.184513
stageI_do_wr_or_rd	o_wb_stall_int_q	-0.140800	-0.126806
lane[I]	dqs_target_rollback_q	-0.138100	0.031803
delay_before_write_counter_q[I][J]	o_wb_stall_int_q	-0.134800	-0.066271
i_phy_iserdes_bitslip_reference[I]	stored_write_level_feedback	-0.134000	0.124497
stageI_pending	stageI_do_wr	-0.133300	-0.143168
lane[I]	stored_write_level_feedback	-0.133200	-0.171579
stageI_do_wr	o_wb_stall_int_q	-0.130600	-0.099005
instruction_address[I]	write_test_address_counter[I]	-0.130000	0.023774
stageI_do_act	stageI_do_pre	-0.129100	-0.199219
stageI_do_rd	o_wb_stall_int_q	-0.128800	-0.056482
stageI_next_bank_qJ[K]	stageI_do_wr	-0.128500	-0.130646
lane[I]	dq_target_index[I][J]	-0.127700	-0.163358
stageI_do_pre	stageI_do_wr	-0.127100	-0.124501
stageI_bank[J]	stageI_do_wr	-0.126900	-0.173800
stageI_bank[J]	stageI_do_pre	-0.126500	-0.182653
lane[I]	idelay_data_cntvaluein[I][J]	-0.126200	-0.171101
i_phy_iserdes_bitslip_reference[I]	lane[I]	-0.125800	0.099924
stageI_do_pre	stageI_do_pre	-0.125500	-0.185116
data_start_index[I][J]	data_start_index[I][J]	-0.125400	-0.089047
lane[I]	lane[I]	-0.125000	-0.196152
stageI_do_wr_or_rd	stageI_do_wr	-0.124400	-0.133429
stageI_next_bank_qJ[K]	stageI_do_pre	-0.124200	-0.171803
lane[I]	odelay_dqs_cntvaluein[I][J]	-0.122400	-0.014997
stageI_pending	stageI_do_pre	-0.121500	-0.199588
i_phy_iserdes_bitslip_reference[I]	prev_write_level_feedback	-0.121300	0.114638
lane[I]	prev_write_level_feedback	-0.120600	-0.181438
delay_before_write_counter_q[I][J]	stageI_do_wr	-0.118500	-0.077063
stageI_bank[J]	stageI_do_wr_or_rd	-0.117600	-0.203568
stageI_next_bank_qJ[K]	stageI_do_wr_or_rd	-0.117200	-0.183122
stageI_pending	stageI_do_update_delay_before_write_after_act	-0.115400	-0.137734
stageI_do_pre	stageI_do_wr_or_rd	-0.114500	-0.184568
stageI_do_wr	stageI_do_wr	-0.114200	-0.071758
lane[I]	dq_target_rollback_q	-0.113200	-0.041507
stageI_do_rd	stageI_do_wr	-0.112500	-0.067273
lane[I]	odelay_data_cntvaluein[I][J]	-0.111900	-0.018758
stageI_pending	stageI_do_wr_or_rd	-0.111100	-0.199041
dqs_start_index[I]	dqs_start_index[I]	-0.111100	-0.068693
stageI_do_act	stageI_do_wr_or_rd	-0.110800	-0.200428
stageI_next_bank_qJ[K]	stageI_do_update_delay_before_write_after_act	-0.110700	-0.125212
stageI_do_act	stageI_do_wr	-0.110000	-0.184820
