# start	end	slack_synth_ns	slack_route_ns
pm_normalize_inst.grp_max_r[I][J]	pm_normalize_inst.pm_nom_r[I][J]	-0.953700	0.039338
register_num_i[I]	pm_normalize_inst.pm_nom_r[I][J]	-0.859500	0.325522
src_rdata_i[I]	bmu_inst_I.bm_r[J]	-0.302900	0.187768
register_num_i[I]	acs_inst_I.pm_r[J]	-0.084300	0.266775
register_num_i[I]	acs_inst_I.survivor_path_r	-0.031500	0.295835
bmu_inst_I.bm_rJ[K]	acs_inst_I.pm_r[J]	0.472500	0.734466
bmu_inst_I.bm_rJ[K]	acs_inst_I.survivor_path_r	0.526200	0.753726
acs_inst_I.pm_r[J]	pm_normalize_inst.grp_max_r[I][J]	0.565900	0.454384
infobit_length_i[I]	src_addr_r[I]	0.663500	0.919961
register_num_i[I]	bmu_inst_I.low_codeword_tmp[J]	0.681400	0.470582
infobit_length_i[I]	src_len_counter_r[I]	0.695400	0.923732
frame_start_i	fetch_src_cnt_r[I]	0.711000	0.836655
rst_sync_i	fetch_src_cnt_r[I]	0.717700	0.835734
polynomialI_i[J]	bmu_inst_I.low_codeword_tmp[J]	0.720900	0.760095
valid_polynomials_i[I]	bmu_inst_I.bm_r[J]	0.739300	0.611365
valid_polynomials_i[I]	bmu_inst_I.low_codeword[J]	0.749000	0.670368
rst_sync_i	bmu_inst_I.low_codeword_tmp[J]	0.758000	0.560920
rst_sync_i	pm_normalize_inst.pm_nom_r[I][J]	0.758600	0.577063
rst_sync_i	bmu_inst_I.bm_r[J]	0.765100	0.603543
register_num_i[I]	acs_en_r[I]	0.767700	0.900227
rst_sync_i	acs_inst_I.pm_r[J]	0.776800	0.743068
bmu_inst_I.low_codeword[J]	bmu_inst_I.bm_r[J]	0.777200	0.757558
rst_sync_i	src_rd_r	0.781000	1.035802
frame_start_i	src_rd_r	0.785000	1.070941
rst_sync_i	tb_len_r[I]	0.785000	0.946159
rst_sync_i	bmu_inst_I.low_codeword[J]	0.785600	0.633545
frame_start_i	tb_len_r[I]	0.789000	0.967700
rst_sync_i	state_r[I]	0.795300	0.921102
rst_sync_i	tb_wr_addr_r[I]	0.795300	0.975737
frame_start_i	state_r[I]	0.799300	0.951250
frame_start_i	tb_wr_addr_r[I]	0.799300	0.964853
rst_sync_i	flush_all_start_r	0.802300	0.931872
rst_sync_i	pm_normalize_inst.grp_max_r[I][J]	0.804000	0.701953
rst_sync_i	src_addr_r[I]	0.804700	0.949982
rst_sync_i	trellis_idx_r[I]	0.806200	0.917599
frame_start_i	flush_all_start_r	0.806300	0.911394
frame_start_i	src_addr_r[I]	0.806500	0.985121
rst_sync_i	pm_normalize_inst.pm_pipe_r[I][J]	0.806600	0.621113
rst_sync_i	bmu_inst_I.bm_rJ[K]	0.807600	0.603543
frame_start_i	trellis_idx_r[I]	0.808000	0.937514
rst_sync_i	traceback_ins.tb_addr_r[I]	0.809500	1.140972
rst_sync_i	dst_addr_r[I]	0.814000	0.962063
rst_sync_i	acs_inst_I.survivor_path_r	0.814600	0.755235
frame_start_i	dst_addr_r[I]	0.844300	0.980875
rst_sync_i	src_len_counter_r[I]	0.849500	0.943318
rst_sync_i	frame_done_r	0.851600	0.978740
rst_sync_i	last_loop_r	0.851600	0.980200
frame_start_i	src_len_counter_r[I]	0.852400	0.983909
pm_normalize_inst.pm_nom_r[I][J]	acs_inst_I.pm_r[J]	0.852600	0.792243
rst_sync_i	traceback_start_r	0.852900	1.181963
rst_sync_i	traceback_ins.tb_counter_r[I]	0.854000	1.048999
frame_start_i	frame_done_r	0.855600	0.968568
frame_start_i	last_loop_r	0.855600	0.969508
frame_start_i	half_tb_start_r	0.855600	0.911091
rst_sync_i	first_loop_r	0.856800	0.931366
rst_sync_i	full_tb_start_r	0.857100	0.932072
rst_sync_i	half_tb_start_r	0.857100	0.931570
rst_sync_i	dst_wr_dI_r	0.857700	1.113420
frame_start_i	first_loop_r	0.860800	0.910887
frame_start_i	full_tb_start_r	0.861100	0.911593
rst_sync_i	acs_en_r[I]	0.863300	1.027312
rst_sync_i	bmu_ready_dI_r	0.864700	1.172137
tail_biting_en_i	trellis_idx_r[I]	0.868700	1.135401
rst_sync_i	traceback_ins.tb_rd_r	0.870400	1.184225
rst_sync_i	decoding_start_r	0.870400	1.190450
rst_sync_i	pm_normalize_inst.en_pipe_r	0.870400	1.179039
rst_sync_i	busy_r	0.870700	1.268836
rst_sync_i	bmu_inst_I.bm_valid_rJ	0.872500	0.812998
acs_inst_I.valid_r	tb_addr_o[I]	0.876500	0.596842
rst_sync_i	acs_inst_I.valid_r	0.885800	0.909627
frame_start_i	bmu_inst_I.ready_r	0.888600	1.178105
frame_start_i	acs_en_r[I]	0.890100	1.068803
pm_normalize_inst.pm_nom_r[I][J]	acs_inst_I.survivor_path_r	0.906400	0.817979
frame_start_i	byte_idx_r[I]	0.908100	1.126596
rst_sync_i	bmu_inst_I.ready_r	0.921900	1.147105
rst_sync_i	bmu_inst_I.calc_codeword_en	0.925600	0.954214
frame_start_i	dst_wr_r	0.937100	1.157557
rst_sync_i	byte_idx_r[I]	0.941400	1.095595
decoding_length_i[I]	trellis_idx_r[I]	0.943600	1.203151
infobit_length_i[I]	trellis_idx_r[I]	0.944000	1.196654
frame_start_i	bmu_inst_I.calc_polyn_en	0.949700	1.099001
tail_biting_en_i	pm_normalize_inst.tail_biting_pipe_r	0.951100	1.242362
tb_wr_addr_r[I]	tb_addr_o[I]	0.962800	0.659042
frame_start_i	busy_r	0.963100	1.113657
rst_sync_i	bmu_inst_I.calc_polyn_en	0.967600	1.063862
rst_sync_i	dst_wr_r	0.970300	1.126557
rst_sync_i	pm_normalize_inst.tail_biting_pipe_r	0.978700	1.246017
traceback_ins.tb_addr_r[I]	tb_addr_o[I]	0.991200	0.665530
dst_start_addr_i[I]	dst_addr_r[I]	0.998900	1.262906
src_start_addr_i[I]	src_addr_r[I]	1.008700	1.292960
acs_inst_I.survivor_path_r	tb_wdata_o[I]	1.019600	0.683238
dst_addr_r[I]	dst_addr_o[I]	1.022400	0.688264
src_addr_r[I]	src_addr_o[I]	1.022700	0.680129
src_rd_r	src_rd_o	1.026700	0.688738
frame_done_r	frame_done_o	1.034600	0.707568
busy_r	busy_o	1.034600	0.713275
dst_wr_r	dst_wr_o	1.036700	0.667925
acs_inst_I.valid_r	tb_wr_o	1.036700	0.574483
rst_sync_i	soft_data_valid_r	1.038300	1.252453
traceback_ins.tb_rd_r	tb_rd_o	1.039600	0.723029
pm_normalize_inst.pm_pipe_r[I][J]	pm_normalize_inst.pm_nom_r[I][J]	1.282400	1.291268
src_len_counter_r[I]	src_addr_r[I]	1.325100	1.307025
src_addr_r[I]	src_addr_r[I]	1.355000	1.329135
src_len_counter_r[I]	src_len_counter_r[I]	1.357000	1.310796
fetch_src_cnt_r[I]	fetch_src_cnt_r[I]	1.362000	1.365077
flush_all_start_r	fetch_src_cnt_r[I]	1.365500	1.261348
half_tb_start_r	fetch_src_cnt_r[I]	1.369300	1.321631
