# start	end	slack_synth_ns	slack_route_ns
core_inst.sel_z_one_reg	core_inst.montprod_inst.s_mem_wr_dataI[J]	-0.379600	-0.300241
core_inst.sel_z_p_reg	core_inst.montprod_inst.s_mem_wr_dataI[J]	-0.372600	-0.294551
core_inst.sel_p_p_reg	core_inst.montprod_inst.s_mem_wr_dataI[J]	-0.366800	-0.287329
address[I]	read_data[I]	-0.354300	-0.257658
core_inst.one_reg[I]	core_inst.montprod_inst.s_mem_wr_dataI[J]	-0.350600	-0.291330
core_inst.sel_x_nr_reg	core_inst.montprod_inst.s_mem_wr_dataI[J]	-0.343400	-0.262212
core_inst.sel_one_nr_reg	core_inst.montprod_inst.s_mem_wr_dataI[J]	-0.342100	-0.283216
core_inst.p_mem.tmp_read_dataI[J]	core_inst.montprod_inst.s_mem_wr_dataI[J]	-0.335900	-0.276717
core_inst.message_mem.tmp_read_dataI[J]	core_inst.montprod_inst.s_mem_wr_dataI[J]	-0.312900	-0.254241
core_inst.sel_z_one_reg	core_inst.montprod_inst.add_carry_in_sa	-0.286600	-0.219766
core_inst.sel_p_p_reg	core_inst.montprod_inst.add_carry_in_sa	-0.282500	-0.215029
core_inst.sel_z_p_reg	core_inst.montprod_inst.add_carry_in_sa	-0.279600	-0.214421
core_inst.one_reg[I]	core_inst.montprod_inst.add_carry_in_sa	-0.266300	-0.219030
core_inst.sel_x_nr_reg	core_inst.montprod_inst.add_carry_in_sa	-0.259100	-0.189912
core_inst.sel_one_nr_reg	core_inst.montprod_inst.add_carry_in_sa	-0.257800	-0.210916
core_inst.p_mem.tmp_read_dataI[J]	core_inst.montprod_inst.add_carry_in_sa	-0.251600	-0.204417
core_inst.result_mem.tmp_read_dataI[J]	core_inst.montprod_inst.s_mem_wr_dataI[J]	-0.250900	-0.234881
modulus_length_reg[I]	core_inst.montprod_inst.montprod_ctrl_reg[I]	-0.238000	-0.073007
core_inst.message_mem.tmp_read_dataI[J]	core_inst.montprod_inst.add_carry_in_sa	-0.228700	-0.181941
modulus_length_reg[I]	core_inst.montprod_inst.word_index[I]	-0.225400	-0.090672
core_inst.montprod_inst.add_carry_in_sa	core_inst.montprod_inst.s_mem_wr_dataI[J]	-0.222000	-0.148070
address[I]	core_inst.modulus_mem.mem[I][J]	-0.220100	0.083099
core_inst.montprod_inst.s_mem.tmp_read_data[I]	core_inst.montprod_inst.s_mem_wr_dataI[J]	-0.217900	-0.152454
address[I]	core_inst.message_mem.mem[I][J]	-0.188900	0.123348
modulus_length_reg[I]	core_inst.montprod_dest_reg[I]	-0.177800	-0.075223
modulus_length_reg[I]	core_inst.montprod_select_reg[I]	-0.177800	-0.074180
core_inst.result_mem.tmp_read_dataI[J]	core_inst.montprod_inst.add_carry_in_sa	-0.166600	-0.129336
core_inst.residue_mem.tmp_read_dataI[J]	core_inst.residue_mem.mem[I][J]	-0.162100	-0.090941
