# start	end	slack_synth_ns	slack_route_ns
nzOmega_I	degreeOmegaReg[I]	-0.242300	-0.161727
nzLambda_I	degreeLambdaReg[I]	-0.241600	-0.162171
enable	RsDecodeChien.epsilonReg_I[J]	-0.001100	0.297564
enable	RsDecodeChien.lambdaReg_I[J]	-0.001100	0.263833
enable	RsDecodeChien.omegaReg_I[J]	-0.001100	0.309655
RsDecodeDelay.RsDecodeDpRam.rRdAddr[I]	RsDecodeDelay.RsDecodeDpRam.q[I]	0.002900	-0.084174
enable	RsDecodeChien.numErrorReg[I]	0.003700	0.274839
enable	RsDecodePolymul.sumReg_I[J]	0.005400	0.303318
enable	RsDecodeErasure.powerReg[I]	0.007700	0.341323
enable	RsDecodeEuclide.omegaInner_I[J]	0.010300	0.323784
enable	RsDecodeDelay.RsDecodeDpRam.mem[I][J]	0.010300	0.282125
enable	RsDecodeSyndrome.reg_I[J]	0.011000	0.283393
enable	RsDecodeDelay.readPointer[I]	0.012200	0.278628
enable	RsDecodeErasure.count[I]	0.013500	0.316672
enable	omegaShiftedReg_I[J]	0.014100	0.308080
enable	RsDecodePolymul.epsilonReg_I[J]	0.022900	0.325268
enable	RsDecodeChien.epsilonSumReg[I]	0.026100	0.307530
enable	RsDecodeChien.lambdaOddReg[I]	0.026100	0.310476
enable	lambdaRegI_J[K]	0.026700	0.302530
enable	nzLambda_I	0.026700	0.302608
enable	RsDecodeChien.denomEIInvReg[J]	0.027800	0.312877
enable	RsDecodeEuclide.omegaInvReg[I]	0.027800	0.326816
enable	doneReg[I]	0.027800	0.442327
enable	startReg[I]	0.027800	0.272989
enable	RsDecodeChien.denomEIReg[J]	0.032000	0.312877
enable	RsDecodeChien.numeRegI[J]	0.032100	0.359089
enable	RsDecodeChien.epsilonOddReg[I]	0.032100	0.337534
enable	RsDecodeChien.lambdaEvenRegI[J]	0.032100	0.312212
enable	RsDecodeChien.lambdaOddRegI[J]	0.032100	0.310476
enable	RsDecodeChien.lambdaSumReg[I]	0.032100	0.346705
enable	RsDecodeChien.omegaSumReg[I]	0.032100	0.359261
enable	doneShiftReg	0.032100	0.388329
enable	RsDecodeSyndrome.count[I]	0.032300	0.314387
enable	RsDecodeEuclide.qNewReg[I]	0.032600	0.318851
enable	RsDecodeEuclide.omegaBkpReg[I]	0.032600	0.431718
enable	RsDecodeChien.count[I]	0.032900	0.322824
enable	RsDecodeEuclide.phase[I]	0.032900	0.432995
enable	RsDecodeEuclide.count[I]	0.033200	0.310354
enable	RsDecodeEuclide.offset[I]	0.033600	0.351786
enable	RsDecodeDelay.writePointer[I]	0.035200	0.308657
enable	nzOmega_I	0.038500	0.288801
enable	RsDecodePolymul.count[I]	0.038500	0.312362
RsDecodeSyndrome.count[I]	RsDecodePolymul.sumReg_I[J]	0.039300	0.006160
enable	degreeOmegaReg[I]	0.039900	0.341981
RsDecodeChien.lambdaReg_I[J]	RsDecodeChien.numErrorRegI[J]	0.043100	0.014308
enable	failErasureRegI	0.048300	0.273466
enable	numErrorLambdaReg[I]	0.048300	0.258199
erasureIn	RsDecodeSyndrome.reg_I[J]	0.049500	0.319903
