# start	end	slack_synth_ns	slack_route_ns
encdec_reg	core.dec_block.block_wI_reg[J]	-0.147300	-0.163431
core.enc_block.round_ctr_reg[I]	core.dec_block.block_wI_reg[J]	-0.132000	-0.159813
core.enc_block.sword_ctr_reg[I]	core.enc_block.block_wI_reg[J]	-0.131200	-0.157529
core.dec_block.round_ctr_reg[I]	core.dec_block.block_wI_reg[J]	-0.113800	-0.163730
core.enc_block.block_wI_reg[J]	core.enc_block.block_wI_reg[J]	-0.088700	-0.071998
core.enc_block.enc_ctrl_reg[I]	core.enc_block.block_wI_reg[J]	-0.079400	-0.061520
core.enc_block.round_ctr_reg[I]	core.enc_block.block_wI_reg[J]	-0.024200	-0.122244
core.dec_block.block_wI_reg[J]	core.dec_block.block_wI_reg[J]	-0.023400	-0.097390
core.keymem.key_mem[I][J]	core.dec_block.block_wI_reg[J]	0.037400	0.008196
core.keymem.round_ctr_reg[I]	core.keymem.key_mem[I][J]	0.056600	0.016673
encdec_reg	core.enc_block.block_wI_reg[J]	0.074800	-0.060833
core.dec_block.round_ctr_reg[I]	core.enc_block.block_wI_reg[J]	0.078700	-0.050293
address[I]	key_reg[I][J]	0.079600	0.261748
address[I]	read_data_reg[I]	0.090500	0.259868
address[I]	block_reg[I][J]	0.091300	0.260392
core.keymem.prev_keyI_reg[J]	core.keymem.sbox_out_reg[I]	0.109700	0.048276
core.keymem.rcon_reg[I]	core.keymem.key_mem[I][J]	0.126000	0.052039
we	key_reg[I][J]	0.131000	0.306005
cs	key_reg[I][J]	0.133300	0.301519
keylen_reg	core.enc_block.block_wI_reg[J]	0.148500	0.094793
core.keymem.sbox_out_reg[I]	core.keymem.key_mem[I][J]	0.155200	0.041618
core.dec_block.dec_ctrl_reg[I]	core.dec_block.block_wI_reg[J]	0.156300	0.115087
core.keymem.round_ctr_reg[I]	core.keymem.prev_keyI_reg[J]	0.165800	0.141255
address[I]	init_reg	0.177500	0.331722
address[I]	next_reg	0.177500	0.331663
core.enc_block.enc_ctrl_reg[I]	core.enc_block.enc_ctrl_reg[I]	0.185900	0.393664
address[I]	encdec_reg	0.194200	0.328622
address[I]	keylen_reg	0.194200	0.355415
we	block_reg[I][J]	0.202700	0.361655
cs	block_reg[I][J]	0.204000	0.356116
we	read_data_reg[I]	0.206900	0.371300
cs	read_data_reg[I]	0.221600	0.377881
encdec_reg	core.aes_core_ctrl_reg[I]	0.223800	0.276247
encdec_reg	result_reg[I]	0.236400	0.172383
core.keymem.round_ctr_reg[I]	core.keymem.rcon_reg[I]	0.236700	0.151840
encdec_reg	core.enc_block.enc_ctrl_reg[I]	0.241800	0.362877
