# start	end	slack_synth_ns	slack_route_ns
address[I]	read_data[I]	-0.253800	-0.177731
core.dec_block.sword_ctr_reg[I]	core.dec_block.block_wI_reg[J]	-0.176900	-0.194732
core.keymem.prev_keyI_reg[J]	core.keymem.key_mem[I][J]	-0.174600	-0.198390
core.enc_block.sword_ctr_reg[I]	core.enc_block.block_wI_reg[J]	-0.169700	-0.177365
core.enc_block.round_ctr_reg[I]	core.dec_block.block_wI_reg[J]	-0.166000	-0.179853
encdec_reg	core.dec_block.block_wI_reg[J]	-0.158800	-0.203900
core.dec_block.round_ctr_reg[I]	core.dec_block.block_wI_reg[J]	-0.158700	-0.178031
core.keymem.prev_keyI_reg[J]	core.keymem.prev_keyI_reg[J]	-0.132400	-0.191229
core.enc_block.enc_ctrl_reg[I]	core.enc_block.block_wI_reg[J]	-0.123100	-0.130835
core.dec_block.dec_ctrl_reg[I]	core.dec_block.block_wI_reg[J]	-0.118500	-0.117364
core.enc_block.block_wI_reg[J]	core.enc_block.block_wI_reg[J]	-0.105300	-0.078248
core.dec_block.block_wI_reg[J]	core.dec_block.block_wI_reg[J]	-0.101600	-0.123062
core.enc_block.round_ctr_reg[I]	core.enc_block.block_wI_reg[J]	-0.064300	-0.074101
address[I]	key_reg[I][J]	-0.049500	0.184600
cs	read_data[I]	-0.045100	-0.030743
cs	key_reg[I][J]	-0.031500	0.234219
encdec_reg	read_data[I]	-0.025900	-0.184965
we	read_data[I]	-0.020600	-0.042980
core.keymem.key_mem[I][J]	core.dec_block.block_wI_reg[J]	-0.015100	-0.033693
we	key_reg[I][J]	-0.000200	0.221424
core.dec_block.round_ctr_reg[I]	core.enc_block.block_wI_reg[J]	0.046300	-0.009917
encdec_reg	core.enc_block.block_wI_reg[J]	0.046300	-0.062452
keylen_reg	read_data[I]	0.064900	-0.067014
address[I]	block_reg[I][J]	0.080100	0.280191
core.keymem.round_ctr_reg[I]	core.keymem.key_mem[I][J]	0.084200	0.088307
keylen_reg	core.enc_block.block_wI_reg[J]	0.097300	0.074623
cs	block_reg[I][J]	0.125400	0.329810
core.keymem.round_ctr_reg[I]	core.keymem.prev_keyI_reg[J]	0.146100	0.097259
we	block_reg[I][J]	0.156700	0.317015
