# start	end	slack_synth_ns	slack_route_ns
mI_addr_i[J]	mI_rty_o	-0.246900	-0.221635
mI_addr_i[J]	mI_ack_o	-0.235300	-0.243491
mI_addr_i[J]	mI_err_o	-0.224000	-0.233721
mI_addr_i[J]	mI_data_o[J]	-0.211100	-0.257807
mI_addr_i[J]	sI_cyc_o	-0.198000	-0.198282
mI_addr_i[J]	sI_stb_o	-0.160100	-0.217436
mI_addr_i[J]	sI_addr_o[J]	-0.144300	-0.209180
mI_stb_i	mI_rty_o	-0.130200	-0.217837
mI_stb_i	mI_ack_o	-0.121600	-0.247036
mI_stb_i	mI_err_o	-0.107300	-0.228721
mI_stb_i	sI_cyc_o	-0.081300	-0.201828
sI_data_i[J]	mI_data_o[J]	-0.077300	-0.192358
mI_stb_i	sI_stb_o	-0.054600	-0.206223
mI_data_i[J]	sI_data_o[J]	-0.043600	-0.130174
sI_err_i	mI_err_o	-0.043400	-0.120872
sI_rty_i	mI_rty_o	-0.040100	-0.136460
sI_ack_i	mI_ack_o	-0.036000	-0.150154
mI_sel_i[J]	sI_sel_o[J]	-0.028900	-0.126190
mI_we_i	sI_we_o	-0.028600	-0.091444
mI_addr_i[J]	rf.rf_dout[I]	0.017300	0.044431
mI_addr_i[J]	rf.confI[J]	0.042500	0.119311
sI.mast_sel_r[J]	mI_rty_o	0.051100	-0.212675
sI.mast_sel_r[J]	mI_ack_o	0.062700	-0.236091
sI.mast_sel_r[J]	sI_addr_o[J]	0.062900	-0.203019
sI.mast_sel_r[J]	sI_data_o[J]	0.062900	-0.170816
sI.mast_sel_r[J]	sI_sel_o[J]	0.062900	-0.155693
sI.mast_sel_r[J]	mI_err_o	0.074000	-0.228341
mI.sJ_cyc_o	mI_rty_o	0.092500	-0.082561
sI.mast_sel_r[J]	sI_cyc_o	0.100000	-0.199063
mI.sJ_cyc_o	mI_ack_o	0.104100	-0.111761
mI.sJ_cyc_o	mI_err_o	0.115400	-0.093446
sI.mast_sel_r[J]	sI_we_o	0.123400	-0.158140
mI.sJ_cyc_o	sI_cyc_o	0.141400	-0.066552
mI_addr_i[J]	rf.rf_ack	0.155000	0.303576
rf.rf_ack	mI_data_o[J]	0.156500	-0.125865
mI_addr_i[J]	mI.sJ_cyc_o	0.158700	0.378424
mI_addr_i[J]	rf.rf_we	0.159700	0.299172
sI.mJ_cyc_r	mI_rty_o	0.196700	-0.067562
sI.mJ_cyc_r	mI_ack_o	0.208300	-0.094159
mI_stb_i	rf.rf_dout[I]	0.216700	0.210312
sI.mJ_cyc_r	mI_err_o	0.219600	-0.083228
rf.rf_ack	mI_ack_o	0.233100	0.043842
mI_data_i[J]	rf.confI[J]	0.241600	0.182716
sI.mast_sel_r[J]	sI_stb_o	0.244300	-0.134449
sI.mJ_cyc_r	sI_cyc_o	0.245600	-0.048951
mI_stb_i	rf.rf_ack	0.271700	0.304285
rf.rf_dout[I]	mI_data_o[J]	0.273600	-0.056283
mI_stb_i	rf.rf_we	0.276400	0.299552
sI.mast_sel_r[J]	rf.rf_dout[I]	0.310600	0.045137
rf.confI[J]	sI.msel.arbJ.state[K]	0.311000	0.249273
sI.mast_sel_r[J]	rf.confI[J]	0.333100	0.093738
mI.sJ_cyc_o	sI.msel.arbJ.state[K]	0.340200	0.247192
mI_we_i	rf.rf_we	0.344200	0.472997
mI_stb_i	mI.sJ_cyc_o	0.345800	0.397236
rst_i	sI.msel.pri_out[J]	0.354900	0.468575
sI.msel.arbJ.state[K]	sI.msel.arbJ.state[K]	0.371000	0.341144
mI_cyc_i	mI.sJ_cyc_o	0.423100	0.506797
sI.mast_sel_r[J]	rf.rf_we	0.435600	0.304552
mI.sJ_cyc_o	rf.rf_dout[I]	0.439400	0.345587
sI.mast_sel_r[J]	rf.rf_ack	0.453000	0.308956
mI.sJ_cyc_o	rf.rf_ack	0.494400	0.439560
mI.sJ_cyc_o	rf.rf_we	0.499100	0.434827
sI.mJ_cyc_r	rf.rf_dout[I]	0.543600	0.363189
mI.sJ_cyc_o	sI.msel.pri_out[J]	0.552600	0.511935
rf.confI[J]	rf.rf_dout[I]	0.557400	0.451487
rf.confI[J]	sI.msel.pri_out[J]	0.590800	0.537127
sI.mast_sel_r[J]	sI.next	0.592800	0.430439
sI.mJ_cyc_r	rf.rf_ack	0.598600	0.454069
sI.mJ_cyc_r	rf.rf_we	0.603300	0.449665
rf.rf_we	rf.confI[J]	0.612800	0.553438
mI.sJ_cyc_o	sI.next	0.619600	0.599837
sI.msel.arbJ.state[K]	sI.mast_sel_r[J]	0.636200	0.596165
sI.msel.pri_out[J]	sI.mast_sel_r[J]	0.648400	0.589352
mI.sJ_cyc_o	mI.sJ_cyc_o	0.652900	0.596002
sI.mJ_cyc_r	sI.next	0.718200	0.655765
sI.msel.pri_out[J]	sI.msel.pri_out[J]	0.730800	0.739754
sI.next	sI.msel.pri_out[J]	0.748100	0.735507
rf.confI[J]	rf.confI[J]	0.750400	0.685790
mI.sJ_cyc_o	sI.mJ_cyc_r	0.816800	0.663194
rf.rf_we	rf.rf_we	0.828400	0.821824
rf.rf_ack	rf.rf_ack	0.836100	0.831014
