# start	end	slack_synth_ns	slack_route_ns
core.w_mem_inst.w_ctr_reg[I]	core.a_reg[I]	-0.444600	-0.336442
core.round_ctr_reg[I]	core.a_reg[I]	-0.429700	-0.317678
core.w_mem_inst.w_ctr_reg[I]	core.e_reg[I]	-0.354700	-0.295715
core.round_ctr_reg[I]	core.e_reg[I]	-0.342900	-0.276124
core.w_mem_inst.w_mem[I][J]	core.a_reg[I]	-0.266600	-0.220774
address[I]	read_data[I]	-0.217300	-0.262596
core.e_reg[I]	core.a_reg[I]	-0.209900	-0.128584
core.w_mem_inst.w_mem[I][J]	core.e_reg[I]	-0.179800	-0.171583
address[I]	error	-0.174400	-0.155882
core.f_reg[I]	core.a_reg[I]	-0.157500	-0.097242
core.g_reg[I]	core.a_reg[I]	-0.148100	-0.109805
core.e_reg[I]	core.e_reg[I]	-0.120000	-0.084798
core.w_mem_inst.w_next_reg[I]	core.a_reg[I]	-0.116300	-0.074583
core.f_reg[I]	core.e_reg[I]	-0.067600	-0.055053
core.g_reg[I]	core.e_reg[I]	-0.058300	-0.062462
core.w_mem_inst.w_next_reg[I]	core.e_reg[I]	-0.026400	-0.034515
cs	read_data[I]	0.091700	0.113366
we	read_data[I]	0.113300	0.065685
core.h_reg[I]	core.a_reg[I]	0.151300	0.188955
core.h_reg[I]	core.e_reg[I]	0.241200	0.233557
cs	error	0.266500	0.201645
we	error	0.268400	0.182187
address[I]	block_reg[I][J]	0.373300	0.427471
address[I]	work_factor_num_reg[I]	0.388000	0.648296
address[I]	work_factor_reg	0.406800	0.666658
address[I]	mode_reg[I]	0.407200	0.639119
address[I]	init_reg	0.432600	0.694855
address[I]	next_reg	0.432600	0.694903
core.w_mem_inst.w_mem[I][J]	core.w_mem_inst.w_next_reg[I]	0.496400	0.205967
core.w_mem_inst.w_mem[I][J]	core.w_mem_inst.w_mem[I][J]	0.558200	0.227932
digest_reg[I]	read_data[I]	0.592200	0.186986
core.a_reg[I]	core.a_reg[I]	0.592300	0.525273
block_reg[I][J]	read_data[I]	0.596800	0.220213
cs	block_reg[I][J]	0.647700	0.727720
cs	work_factor_num_reg[I]	0.669100	0.862845
core.c_reg[I]	core.a_reg[I]	0.671800	0.609926
core.b_reg[I]	core.a_reg[I]	0.672300	0.610929
we	block_reg[I][J]	0.686500	0.749493
cs	work_factor_reg	0.687800	0.881999
cs	mode_reg[I]	0.688200	0.854460
we	work_factor_num_reg[I]	0.708900	0.886996
cs	init_reg	0.713600	0.910196
cs	next_reg	0.713600	0.910244
we	work_factor_reg	0.727600	0.906149
we	mode_reg[I]	0.727900	0.878610
init_reg	read_data[I]	0.747300	0.374525
we	init_reg	0.753400	0.934347
we	next_reg	0.753400	0.934394
ready_reg	read_data[I]	0.754600	0.393978
work_factor_reg	read_data[I]	0.770400	0.453458
mode_reg[I]	read_data[I]	0.781900	0.414520
work_factor_num_reg[I]	read_data[I]	0.783400	0.409453
next_reg	read_data[I]	0.792700	0.432977
write_data[I]	block_reg[I][J]	0.805900	0.924524
write_data[I]	work_factor_num_reg[I]	0.805900	0.951098
write_data[I]	mode_reg[I]	0.806300	0.964929
core.HI_reg[J]	core.HI_reg[J]	0.824300	0.602922
core.e_reg[I]	core.HI_reg[J]	0.824300	0.506596
core.d_reg[I]	core.e_reg[I]	0.832600	0.840112
write_data[I]	init_reg	0.835600	1.110386
write_data[I]	next_reg	0.835600	1.131299
digest_valid_reg	read_data[I]	0.840000	0.484099
core.b_reg[I]	core.HI_reg[J]	0.847500	0.688781
core.f_reg[I]	core.HI_reg[J]	0.850500	0.694243
core.h_reg[I]	core.HI_reg[J]	0.851900	0.676413
write_data[I]	work_factor_reg	0.861700	1.141393
core.g_reg[I]	core.HI_reg[J]	0.874700	0.624720
core.a_reg[I]	core.HI_reg[J]	0.875700	0.565115
core.d_reg[I]	core.HI_reg[J]	0.887500	0.738041
core.c_reg[I]	core.HI_reg[J]	0.888100	0.685340
core.work_factor_ctr_reg[I]	core.e_reg[I]	0.903900	0.500536
core.work_factor_ctr_reg[I]	core.HI_reg[J]	0.916500	0.615631
core.work_factor_ctr_reg[I]	core.h_reg[I]	0.917500	0.520911
core.work_factor_ctr_reg[I]	core.a_reg[I]	0.920400	0.523889
core.work_factor_ctr_reg[I]	core.g_reg[I]	0.920500	0.538985
core.work_factor_ctr_reg[I]	core.b_reg[I]	0.920900	0.539125
core.work_factor_ctr_reg[I]	core.c_reg[I]	0.920900	0.538044
core.work_factor_ctr_reg[I]	core.d_reg[I]	0.921800	0.526432
core.work_factor_ctr_reg[I]	core.f_reg[I]	0.921900	0.541955
core.work_factor_ctr_reg[I]	core.w_mem_inst.w_mem[I][J]	0.922900	0.489059
core.work_factor_ctr_reg[I]	core.round_ctr_reg[I]	0.925500	0.600556
core.work_factor_ctr_reg[I]	core.w_mem_inst.w_ctr_reg[I]	0.926200	0.681265
work_factor_num_reg[I]	core.a_reg[I]	0.942700	0.543916
work_factor_num_reg[I]	core.b_reg[I]	0.942700	0.559152
work_factor_num_reg[I]	core.c_reg[I]	0.942700	0.558071
work_factor_num_reg[I]	core.d_reg[I]	0.942700	0.546459
work_factor_num_reg[I]	core.e_reg[I]	0.942700	0.520563
work_factor_num_reg[I]	core.g_reg[I]	0.942700	0.559013
work_factor_num_reg[I]	core.w_mem_inst.w_mem[I][J]	0.942700	0.509086
work_factor_num_reg[I]	core.h_reg[I]	0.958600	0.540938
work_factor_num_reg[I]	core.f_reg[I]	0.961800	0.561982
work_factor_num_reg[I]	core.HI_reg[J]	0.967400	0.635658
work_factor_num_reg[I]	core.round_ctr_reg[I]	0.976400	0.666726
work_factor_num_reg[I]	core.w_mem_inst.w_ctr_reg[I]	0.977200	0.708762
core.work_factor_ctr_reg[I]	core.digest_valid_reg	0.978800	1.012988
core.work_factor_ctr_reg[I]	core.ready_reg	0.980800	1.015107
core.round_ctr_reg[I]	core.work_factor_ctr_reg[I]	0.981300	0.734622
core.work_factor_ctr_reg[I]	core.work_factor_ctr_reg[I]	1.012100	0.973513
work_factor_num_reg[I]	core.digest_valid_reg	1.029700	1.049578
work_factor_num_reg[I]	core.ready_reg	1.031700	1.052519
