# start	end	slack_synth_ns	slack_route_ns
uI.state[J]	wbIs_data_o[J]	-0.251600	-0.541220
uI.uJ.state[K]	wbIs_data_o[J]	-0.206800	-0.427028
uI.uJ.pri_outK[L]	wbIs_data_o[J]	-0.205300	-0.444943
wbI_addr_i[J]	wbIs_data_o[J]	-0.117000	-0.130980
wbI_addr_i[J]	wbI_cyc_o	-0.114300	-0.087264
wbI_addr_i[J]	wbI_addr_o[J]	-0.101000	-0.121535
wbI_addr_i[J]	wbI_err_o	-0.097100	-0.091784
wbI_addr_i[J]	wbI_rty_o	-0.097100	-0.079173
wbI_addr_i[J]	wbIm_data_o[J]	-0.097100	-0.129017
wbI_addr_i[J]	wbI_sel_o[J]	-0.087800	-0.074548
uI.ch_sel_r[J]	wbIs_data_o[J]	-0.081900	-0.378093
wbI_addr_i[J]	uI.uJ.ch_tot_sz_r[K]	-0.080900	0.259350
wbI_addr_i[J]	uI.uJ.ch_txsz_s[K]	-0.080900	0.260373
wbI_addr_i[J]	wbI_ack_o	-0.072300	-0.104998
wbI_addr_i[J]	wbI_stb_o	-0.070400	-0.105578
wbI_addr_i[J]	wbI_we_o	-0.070400	-0.101982
wbI_cyc_i	wbI_addr_o[J]	-0.047900	-0.066846
wbI_addr_i[J]	_I_	-0.035800	0.109694
wbI_cyc_i	wbI_err_o	-0.032900	-0.009624
wbI_cyc_i	wbI_rty_o	-0.032900	-0.001775
wbI_cyc_i	wbIm_data_o[J]	-0.032900	-0.067294
wbI_cyc_i	wbIs_data_o[J]	-0.029600	-0.068478
wbI_cyc_i	wbI_cyc_o	-0.027800	0.006193
wbI_addr_i[J]	uI.uJ.ch_sz_inf	-0.027300	0.244785
wbI_addr_i[J]	uI.uJ.ch_chk_sz_r[K]	-0.026600	0.224267
wbI_addr_i[J]	uI.uJ.ch_adrK_s[L]	-0.019300	0.274990
wbI_cyc_i	wbI_ack_o	-0.010300	-0.041435
wbI_cyc_i	wbI_stb_o	-0.004600	-0.042101
wbI_cyc_i	wbI_we_o	-0.004600	-0.038488
wbI_addr_i[J]	uI.uJ.ch_adrK_r[L]	-0.003300	0.275027
wbI_addr_i[J]	uI.uJ.sw_pointer_r[K]	0.001900	0.285555
wbI_addr_i[J]	uI.uJ.pointer_r[K]	0.005200	0.321360
wbI_cyc_i	wbI_sel_o[J]	0.012900	-0.045168
wbI_addr_i[J]	uI.uJ.ch_amK_r[L]	0.018200	0.256867
wbI_addr_i[J]	uI.wb_rf_dout[J]	0.019800	0.212615
wbI_addr_i[J]	uI.uJ.ch_csr_r[K]	0.027100	0.275093
wbI_addr_i[J]	uI.uJ.ch_csr_rK[L]	0.027100	0.275093
wbI_addr_i[J]	uI.uJ.ch_done	0.028500	0.295548
wbI_addr_i[J]	uI.uJ.rest_en	0.028500	0.277517
uI.uJ.ch_csr_r[K]	wbIs_data_o[J]	0.033700	-0.298484
wbI_ack_i	wbI_ack_o	0.056000	0.068850
wbI_addr_i[J]	uI.int_maskb_r[J]	0.065500	0.362542
wbI_addr_i[J]	uI.int_maska_r[J]	0.083300	0.365150
uI.state[J]	uI.adrJ_cnt[K]	0.096900	-0.065039
uI.state[J]	uI.mastJ_adr[K]	0.106100	0.000104
uI.ndr_r[J]	wbIs_data_o[J]	0.121500	-0.252139
uI.state[J]	uI.uJ.ch_done	0.138400	0.031015
uI.state[J]	uI.tsz_cnt[J]	0.149400	-0.040993
wbI_addr_i[J]	uI.uJ.ch_stop	0.152200	0.369598
uI.state[J]	uI.uJ.mast_stb	0.153600	0.076356
uI.state[J]	uI.uJ.mast_we_r	0.164000	0.162331
wbI_stb_i	wbI_stb_o	0.165400	0.085916
wbI_we_i	wbI_we_o	0.165400	0.079156
wbIs_data_i[J]	wbIm_data_o[J]	0.165400	0.057588
wbIm_data_i[J]	wbIs_data_o[J]	0.165800	0.043205
uI.state[J]	uI.uJ.ch_csr_r[K]	0.166100	0.043853
uI.state[J]	uI.uJ.mast_cyc	0.168700	0.089147
uI.uJ.state[K]	uI.mastJ_adr[K]	0.168900	0.061830
uI.state[J]	uI.chunk_J	0.169900	-0.040969
uI.state[J]	uI.uJ.ch_txsz_s[K]	0.169900	0.011542
uI.uJ.pri_outK[L]	uI.mastJ_adr[K]	0.170400	0.044954
uI.state[J]	uI.write_hold_r	0.170600	0.113643
uI.state[J]	uI.uJ.ch_eol	0.170600	0.045843
uI.state[J]	uI.uJ.pointer_sr[K]	0.172800	0.032195
uI.state[J]	uI.uJ.ch_adrK_s[L]	0.174500	-0.000042
wbI_addr_i[J]	uI.uJ.int_src_r[K]	0.175600	0.375134
wbI_sel_i[J]	wbI_sel_o[J]	0.177300	0.100346
uI.state[J]	uI.uJ.ch_tot_sz_r[K]	0.177800	0.001590
uI.state[J]	uI.uJ.ch_chk_sz_r[K]	0.180900	-0.026344
uI.state[J]	uI.uJ.pointer_r[K]	0.183700	0.030069
uI.state[J]	uI.ch_sel_r[J]	0.184600	0.002985
uI.state[J]	uI.chunk_cnt[J]	0.184700	-0.028978
uI.state[J]	uI.state[J]	0.188800	0.003207
wbI_addr_i[J]	uI.uJ.ch_err	0.191300	0.364271
wbI_err_i	wbI_err_o	0.193000	0.117475
wbI_rty_i	wbI_rty_o	0.193000	0.131454
uI.state[J]	uI.uJ.int_src_r[K]	0.193800	0.016516
uI.state[J]	uI.uJ.ptr_valid	0.195200	0.048006
uI.uJ.pri_outK[L]	uI.adrJ_cnt[K]	0.195400	0.000624
uI.uJ.state[K]	uI.adrJ_cnt[K]	0.205300	0.006027
uI.state[J]	uI.uJ.ch_adrK_r[L]	0.214900	0.003324
uI.state[J]	uI.write_r	0.226100	0.140298
uI.state[J]	uI.read_r	0.228800	0.136849
uI.state[J]	uI.uJ.ch_rl	0.232000	0.050642
uI.uJ.state[K]	uI.state[J]	0.234600	0.056346
uI.uJ.pri_outK[L]	uI.state[J]	0.235600	0.050943
uI.state[J]	uI.ack_o[J]	0.237200	0.056125
uI.uJ.state[K]	uI.uJ.ch_tot_sz_r[K]	0.237900	0.113375
uI.uJ.pri_outK[L]	uI.uJ.ch_tot_sz_r[K]	0.238900	0.102535
uI.uJ.pri_outK[L]	uI.tsz_cnt[J]	0.238900	0.003857
uI.uJ.state[K]	uI.tsz_cnt[J]	0.239300	0.016139
uI.uJ.pri_outK[L]	uI.uJ.pointer_sr[K]	0.241800	0.133515
uI.uJ.pri_outK[L]	uI.uJ.ch_txsz_s[K]	0.242500	0.112863
