# start	end	slack_synth_ns	slack_route_ns
dbg_mode	extIdtcm_icb_cmd_ready	-1.810300	-1.217174
dbg_mode	extIitcm_icb_cmd_ready	-1.804700	-1.220122
dbg_mode	cmt_dcause_ena	-1.615500	-1.147846
dbg_mode	cmt_dcause[I]	-1.521300	-1.149989
dbg_mode	core_wfi	-1.504500	-1.097446
dbg_mode	cmt_dpc_ena	-1.463400	-1.138513
dbg_halt_r	extIdtcm_icb_cmd_ready	-1.462200	-1.219285
dbg_halt_r	extIitcm_icb_cmd_ready	-1.456500	-1.222234
dbg_step_r	extIdtcm_icb_cmd_ready	-1.455000	-1.190294
dbg_step_r	extIitcm_icb_cmd_ready	-1.449300	-1.193243
dbg_halt_r	cmt_dcause_ena	-1.267300	-1.149957
dbg_step_r	cmt_dcause_ena	-1.260100	-1.120966
dbg_mode	u_eI_cpu.u_eJ_core.u_eK_ifu.u_eL_ifu_ifetch.ifu_hi_ir_dfflr.qout_r[M]	-1.255600	-0.519074
dbg_mode	u_eI_cpu.u_eJ_core.u_eK_biu.u_sirv_gnrl_icb_buffer.u_sirv_gnrl_cmd_fifo.dp_gtL.fifo_rf[M].fifo_rf_dffl.qout_r[N]	-1.237000	-0.541215
u_eI_cpu.u_eJ_core.u_eK_ifu.u_eL_ifu_ifetch.ifu_hi_ir_dfflr.qout_r[M]	extIdtcm_icb_cmd_ready	-1.222600	-1.017930
dbg_mode	u_eI_cpu.u_eJ_clk_ctrl.u_itcm_clkgate.enb	-1.220600	-0.511306
dbg_mode	u_eI_cpu.u_eJ_core.u_eK_ifu.u_eL_ifu_ifetch.ir_rsMidx_dfflr.qout_r[N]	-1.219600	-0.518547
u_eI_cpu.u_eJ_core.u_eK_ifu.u_eL_ifu_ifetch.ifu_hi_ir_dfflr.qout_r[M]	extIitcm_icb_cmd_ready	-1.217000	-1.020879
dbg_mode	u_eI_cpu.u_eJ_core.u_eK_ifu.u_eL_ifu_iftMicb.u_eN_ifetch_rsp_bypbuf.u_bypbuf_fifo.dp_gtO.fifo_rf[P].fifo_rf_dffl.qout_r[Q]	-1.214800	-0.519802
u_eI_cpu.u_eJ_core.u_eK_ifu.u_eL_ifu_ifetch.ifu_lo_ir_dfflr.qout_r[M]	extIdtcm_icb_cmd_ready	-1.214400	-1.035205
dbg_mode	u_eI_cpu.u_eJ_core.u_eK_ifu.u_eL_ifu_iftMicb.leftover_dffl.qout_r[N]	-1.213100	-0.537003
dbg_mode	u_eI_srams.u_eJ_itcm_ram.u_eK_itcm_gnrl_ram.u_sirv_sim_ram.mem_r[L][M]	-1.210800	-0.520343
dbg_mode	u_eI_cpu.u_eJ_core.u_eK_ifu.u_eL_ifu_ifetch.ifu_err_dfflr.qout_r	-1.209200	-0.512178
dbg_mode	u_eI_cpu.u_eJ_core.u_eK_ifu.u_eL_ifu_ifetch.ifu_lo_ir_dfflr.qout_r[M]	-1.209200	-0.512086
