# start	end	slack_synth_ns	slack_route_ns
core.keymem.prev_keyI_reg[J]	core.keymem.key_mem[I][J]	-0.312600	-0.269312
core.enc_block.round_ctr_reg[I]	core.dec_block.block_wI_reg[J]	-0.234000	-0.229930
core.dec_block.round_ctr_reg[I]	core.dec_block.block_wI_reg[J]	-0.229400	-0.228749
core.keymem.prev_keyI_reg[J]	core.keymem.prev_keyI_reg[J]	-0.223800	-0.239873
core.enc_block.sword_ctr_reg[I]	core.enc_block.block_wI_reg[J]	-0.221800	-0.227164
encdec_reg	core.dec_block.block_wI_reg[J]	-0.211500	-0.246890
core.enc_block.enc_ctrl_reg[I]	core.enc_block.block_wI_reg[J]	-0.173700	-0.108842
core.enc_block.block_wI_reg[J]	core.enc_block.block_wI_reg[J]	-0.139700	-0.087250
core.dec_block.block_wI_reg[J]	core.dec_block.block_wI_reg[J]	-0.036000	-0.067515
core.enc_block.round_ctr_reg[I]	core.enc_block.block_wI_reg[J]	-0.018700	-0.058045
encdec_reg	core.enc_block.block_wI_reg[J]	-0.009700	-0.092621
core.dec_block.round_ctr_reg[I]	core.enc_block.block_wI_reg[J]	-0.008300	-0.049009
core.keymem.key_mem[I][J]	core.dec_block.block_wI_reg[J]	0.001000	-0.073229
core.keymem.round_ctr_reg[I]	core.keymem.key_mem[I][J]	0.043400	0.060399
address[I]	key_reg[I][J]	0.080000	0.237545
address[I]	block_reg[I][J]	0.093700	0.283699
address[I]	read_data_reg[I]	0.111000	0.280567
keylen_reg	core.enc_block.block_wI_reg[J]	0.113500	0.120476
core.keymem.round_ctr_reg[I]	core.keymem.prev_keyI_reg[J]	0.117500	0.028188
we	key_reg[I][J]	0.131400	0.259803
cs	key_reg[I][J]	0.133700	0.299181
core.keymem.rcon_reg[I]	core.keymem.key_mem[I][J]	0.140400	0.167908
core.keymem.round_ctr_reg[I]	core.keymem.rcon_reg[I]	0.172200	0.161704
core.enc_block.enc_ctrl_reg[I]	core.enc_block.enc_ctrl_reg[I]	0.174200	0.409166
address[I]	encdec_reg	0.177500	0.360190
address[I]	keylen_reg	0.177500	0.360213
address[I]	init_reg	0.182800	0.330590
address[I]	next_reg	0.182800	0.342287
we	block_reg[I][J]	0.202900	0.358820
cs	block_reg[I][J]	0.204200	0.339957
core.dec_block.dec_ctrl_reg[I]	core.dec_block.block_wI_reg[J]	0.209900	0.101834
keylen_reg	core.keymem.prev_keyI_reg[J]	0.216500	0.164400
core.keymem.rcon_reg[I]	core.keymem.prev_keyI_reg[J]	0.237700	0.198060
we	read_data_reg[I]	0.264700	0.376589
core.keymem.key_mem[I][J]	core.enc_block.block_wI_reg[J]	0.265300	0.154064
core.keymem.key_mem_ctrl_reg[I]	core.keymem.key_mem[I][J]	0.272500	0.142383
cs	read_data_reg[I]	0.279800	0.360361
keylen_reg	core.keymem.key_mem[I][J]	0.282500	0.168521
encdec_reg	core.aes_core_ctrl_reg[I]	0.292900	0.276261
encdec_reg	result_reg[I]	0.308100	-0.005042
encdec_reg	core.enc_block.enc_ctrl_reg[I]	0.313100	0.412679
we	encdec_reg	0.319800	0.465543
we	keylen_reg	0.319800	0.465566
cs	encdec_reg	0.321100	0.446680
cs	keylen_reg	0.321100	0.446703
encdec_reg	read_data_reg[I]	0.330800	0.117817
we	init_reg	0.331400	0.441045
we	next_reg	0.331400	0.452742
cs	init_reg	0.332700	0.422181
cs	next_reg	0.332700	0.433879
encdec_reg	encdec_reg	0.337700	0.452438
encdec_reg	core.enc_block.round_ctr_reg[I]	0.349400	0.300434
encdec_reg	core.ready_reg	0.349400	0.335683
write_data[I]	key_reg[I][J]	0.352000	0.467640
write_data[I]	encdec_reg	0.352200	0.546697
write_data[I]	keylen_reg	0.352200	0.573266
write_data[I]	block_reg[I][J]	0.352300	0.466211
keylen_reg	core.keymem.rcon_reg[I]	0.354700	0.236427
encdec_reg	core.enc_block.ready_reg	0.358600	0.325705
core.keymem.key_mem_ctrl_reg[I]	core.keymem.prev_keyI_reg[J]	0.366400	0.141341
core.keymem.round_ctr_reg[I]	core.keymem.round_ctr_reg[I]	0.372500	0.448135
keylen_reg	keylen_reg	0.380200	0.590352
keylen_reg	core.dec_block.round_ctr_reg[I]	0.380600	0.585089
encdec_reg	core.result_valid_reg	0.380700	0.369256
write_data[I]	init_reg	0.381700	0.547700
write_data[I]	next_reg	0.381700	0.586576
encdec_reg	core.dec_block.round_ctr_reg[I]	0.392200	0.394169
read_data_reg[I]	read_data[I]	0.406200	0.107934
key_reg[I][J]	core.keymem.key_mem[I][J]	0.408500	0.404222
core.enc_block.sword_ctr_reg[I]	core.enc_block.enc_ctrl_reg[I]	0.408900	0.460189
core.keymem.key_mem_ctrl_reg[I]	core.keymem.round_ctr_reg[I]	0.414700	0.495749
core.keymem.key_mem_ctrl_reg[I]	core.keymem.rcon_reg[I]	0.421400	0.252504
keylen_reg	read_data_reg[I]	0.428100	0.540189
keylen_reg	core.keymem.key_mem_ctrl_reg[I]	0.430200	0.328378
core.dec_block.dec_ctrl_reg[I]	core.dec_block.round_ctr_reg[I]	0.434400	0.441645
block_reg[I][J]	core.enc_block.block_wI_reg[J]	0.435700	0.407457
encdec_reg	core.dec_block.ready_reg	0.436200	0.453757
core.keymem.key_mem_ctrl_reg[I]	core.keymem.key_mem_ctrl_reg[I]	0.436600	0.438114
core.dec_block.round_ctr_reg[I]	core.dec_block.round_ctr_reg[I]	0.437300	0.411711
core.enc_block.round_ctr_reg[I]	core.enc_block.round_ctr_reg[I]	0.452900	0.463386
core.keymem.round_ctr_reg[I]	core.keymem.key_mem_ctrl_reg[I]	0.469900	0.411261
block_reg[I][J]	core.dec_block.block_wI_reg[J]	0.476600	0.409444
encdec_reg	core.dec_block.dec_ctrl_reg[I]	0.488300	0.506105
