# start	end	slack_synth_ns	slack_route_ns
core.keymem.prev_keyI_reg[J]	core.keymem.key_mem[I][J]	-0.224500	-0.225595
encdec_reg	core.dec_block.block_wI_reg[J]	-0.206600	-0.233891
core.enc_block.sword_ctr_reg[I]	core.enc_block.block_wI_reg[J]	-0.206500	-0.220166
core.enc_block.round_ctr_reg[I]	core.dec_block.block_wI_reg[J]	-0.187100	-0.214030
core.dec_block.round_ctr_reg[I]	core.dec_block.block_wI_reg[J]	-0.181600	-0.218454
core.keymem.prev_keyI_reg[J]	core.keymem.prev_keyI_reg[J]	-0.173700	-0.218335
core.enc_block.enc_ctrl_reg[I]	core.enc_block.block_wI_reg[J]	-0.146900	-0.140583
core.enc_block.block_wI_reg[J]	core.enc_block.block_wI_reg[J]	-0.142400	-0.136089
encdec_reg	core.enc_block.block_wI_reg[J]	-0.042300	-0.121242
core.enc_block.round_ctr_reg[I]	core.enc_block.block_wI_reg[J]	-0.022900	-0.102746
core.dec_block.block_wI_reg[J]	core.dec_block.block_wI_reg[J]	-0.020900	-0.098067
core.dec_block.round_ctr_reg[I]	core.enc_block.block_wI_reg[J]	-0.011200	-0.075265
core.keymem.key_mem[I][J]	core.dec_block.block_wI_reg[J]	-0.007900	-0.042738
address[I]	block_reg[I][J]	0.038900	0.260019
address[I]	key_reg[I][J]	0.079600	0.246485
core.keymem.round_ctr_reg[I]	core.keymem.key_mem[I][J]	0.085600	0.107274
address[I]	read_data_reg[I]	0.090300	0.266379
keylen_reg	core.enc_block.block_wI_reg[J]	0.115100	0.064921
we	key_reg[I][J]	0.131000	0.283115
cs	key_reg[I][J]	0.133300	0.310032
core.keymem.round_ctr_reg[I]	core.keymem.prev_keyI_reg[J]	0.138800	0.110923
we	block_reg[I][J]	0.171700	0.377114
address[I]	init_reg	0.173600	0.373117
address[I]	next_reg	0.173600	0.373385
cs	block_reg[I][J]	0.181700	0.364513
core.keymem.rcon_reg[I]	core.keymem.key_mem[I][J]	0.198100	0.191127
core.dec_block.dec_ctrl_reg[I]	core.dec_block.block_wI_reg[J]	0.199900	0.152836
we	read_data_reg[I]	0.206700	0.369882
core.enc_block.enc_ctrl_reg[I]	core.enc_block.enc_ctrl_reg[I]	0.208700	0.398545
address[I]	encdec_reg	0.214800	0.356599
address[I]	keylen_reg	0.214800	0.361710
core.keymem.round_ctr_reg[I]	core.keymem.rcon_reg[I]	0.217400	0.199740
cs	read_data_reg[I]	0.223700	0.363433
core.keymem.key_mem[I][J]	core.enc_block.block_wI_reg[J]	0.239200	0.167670
keylen_reg	core.keymem.prev_keyI_reg[J]	0.245000	0.161531
core.keymem.rcon_reg[I]	core.keymem.prev_keyI_reg[J]	0.245600	0.204599
core.keymem.key_mem_ctrl_reg[I]	core.keymem.key_mem[I][J]	0.262300	0.137361
encdec_reg	core.aes_core_ctrl_reg[I]	0.273300	0.279513
encdec_reg	result_reg[I]	0.288600	0.026674
keylen_reg	core.keymem.key_mem[I][J]	0.292400	0.137680
encdec_reg	core.enc_block.enc_ctrl_reg[I]	0.293600	0.294376
encdec_reg	encdec_reg	0.318400	0.438946
we	init_reg	0.320300	0.482524
we	next_reg	0.320300	0.482792
cs	init_reg	0.322700	0.459250
cs	next_reg	0.322700	0.459518
encdec_reg	read_data_reg[I]	0.325600	0.332468
we	encdec_reg	0.327200	0.466006
we	keylen_reg	0.327200	0.471116
encdec_reg	core.enc_block.round_ctr_reg[I]	0.327400	0.287593
cs	encdec_reg	0.329600	0.442732
cs	keylen_reg	0.329600	0.447842
encdec_reg	core.ready_reg	0.329800	0.351810
encdec_reg	core.enc_block.ready_reg	0.346500	0.323265
write_data[I]	encdec_reg	0.349800	0.549057
write_data[I]	key_reg[I][J]	0.349800	0.452173
write_data[I]	keylen_reg	0.349800	0.568652
write_data[I]	block_reg[I][J]	0.350100	0.479418
encdec_reg	core.dec_block.round_ctr_reg[I]	0.352400	0.413349
core.keymem.key_mem_ctrl_reg[I]	core.keymem.prev_keyI_reg[J]	0.359300	0.162225
encdec_reg	core.result_valid_reg	0.361100	0.388097
keylen_reg	read_data_reg[I]	0.367400	0.576024
keylen_reg	keylen_reg	0.369900	0.561556
keylen_reg	core.dec_block.round_ctr_reg[I]	0.370200	0.565114
keylen_reg	core.keymem.rcon_reg[I]	0.376800	0.291211
core.keymem.key_mem_ctrl_reg[I]	core.keymem.round_ctr_reg[I]	0.382200	0.369195
write_data[I]	init_reg	0.387700	0.592919
write_data[I]	next_reg	0.387700	0.611185
encdec_reg	core.dec_block.ready_reg	0.396000	0.455283
core.keymem.round_ctr_reg[I]	core.keymem.round_ctr_reg[I]	0.399500	0.492611
core.keymem.key_mem_ctrl_reg[I]	core.keymem.key_mem_ctrl_reg[I]	0.401400	0.363900
read_data_reg[I]	read_data[I]	0.406200	0.089009
key_reg[I][J]	core.keymem.key_mem[I][J]	0.408200	0.385315
keylen_reg	core.keymem.key_mem_ctrl_reg[I]	0.424900	0.413679
core.dec_block.dec_ctrl_reg[I]	core.dec_block.round_ctr_reg[I]	0.435500	0.465370
core.enc_block.sword_ctr_reg[I]	core.enc_block.enc_ctrl_reg[I]	0.439100	0.490315
block_reg[I][J]	core.enc_block.block_wI_reg[J]	0.441200	0.421459
encdec_reg	core.dec_block.dec_ctrl_reg[I]	0.448400	0.511094
core.keymem.key_mem_ctrl_reg[I]	core.keymem.rcon_reg[I]	0.452300	0.383155
core.enc_block.round_ctr_reg[I]	core.enc_block.round_ctr_reg[I]	0.470300	0.475123
block_reg[I][J]	core.dec_block.block_wI_reg[J]	0.473600	0.427825
core.keymem.round_ctr_reg[I]	core.keymem.key_mem_ctrl_reg[I]	0.475800	0.422031
core.dec_block.round_ctr_reg[I]	core.dec_block.round_ctr_reg[I]	0.496200	0.424455
next_reg	core.dec_block.round_ctr_reg[I]	0.498700	0.460721
core.enc_block.enc_ctrl_reg[I]	core.enc_block.round_ctr_reg[I]	0.511300	0.437180
core.enc_block.round_ctr_reg[I]	core.enc_block.enc_ctrl_reg[I]	0.513600	0.325454
next_reg	core.enc_block.round_ctr_reg[I]	0.517300	0.446963
core.enc_block.ready_reg	core.aes_core_ctrl_reg[I]	0.519200	0.489550
core.dec_block.ready_reg	core.aes_core_ctrl_reg[I]	0.519500	0.491712
key_reg[I][J]	core.keymem.prev_keyI_reg[J]	0.533200	0.456550
next_reg	core.enc_block.ready_reg	0.536300	0.482635
init_reg	core.aes_core_ctrl_reg[I]	0.540700	0.489185
next_reg	core.dec_block.ready_reg	0.542400	0.502654
core.enc_block.round_ctr_reg[I]	core.enc_block.ready_reg	0.543900	0.357407
core.dec_block.block_wI_reg[J]	result_reg[I]	0.544100	0.505519
next_reg	core.aes_core_ctrl_reg[I]	0.550100	0.521963
result_reg[I]	read_data_reg[I]	0.551200	0.508396
core.dec_block.dec_ctrl_reg[I]	core.dec_block.ready_reg	0.557100	0.501879
keylen_reg	core.enc_block.enc_ctrl_reg[I]	0.558500	0.486559
