# start	end	slack_synth_ns	slack_route_ns
systolic.data_queue[I][J]	systolic.product_reg[I][J]	-0.101600	-0.023639
systolic.weight_queue[I][J]	systolic.product_reg[I][J]	-0.096400	-0.028047
srstn	_I_	0.079700	0.306272
srstn	write_out.sram_wdata_c[I]	0.091600	0.321861
srstn	systolic.mul_outcome[I]	0.105100	0.343345
srstn	write_out.sram_wdata_a[I]	0.106200	0.315252
srstn	systolic.matrix_mul_ID[J][K]	0.118700	0.333675
srstn	write_out.matrix_index_d[I]	0.151200	0.464064
srstn	write_out.data_set_d[I]	0.152200	0.584058
srstn	systolic_controll.addr_serial_num[I]	0.156000	0.447848
srstn	systolic_controll.state[I]	0.156000	0.456459
srstn	systolic.data_queue[I][J]	0.159000	0.328581
srstn	systolic.weight_queue[I][J]	0.159000	0.328701
write_out.matrix_index_d[I]	_I_	0.165400	0.086383
srstn	systolic_controll.tpu_done	0.172100	0.545105
systolic_controll.matrix_index[I]	systolic.mul_outcome[I]	0.181700	-0.003115
srstn	systolic.product_reg[I][J]	0.187400	0.370234
systolic.product_reg[I][J]	systolic.matrix_mul_ID[J][K]	0.198900	0.148235
systolic.matrix_mul_ID[J][K]	systolic.matrix_mul_ID[J][K]	0.199100	0.148449
srstn	systolic.op_reg[I][J]	0.221900	0.384078
systolic.mul_outcome[I]	write_out.sram_wdata_c[I]	0.232000	0.107533
srstn	write_out.sram_waddr_a[I]	0.233500	0.459784
srstn	systolic_controll.cycle_num[I]	0.233900	0.432380
systolic.mul_outcome[I]	write_out.sram_wdata_a[I]	0.234000	0.133102
srstn	write_out.sram_waddr_c[I]	0.235800	0.460094
srstn	write_out.sram_write_enable_aI	0.251600	0.483828
srstn	write_out.sram_write_enable_cI	0.253900	0.485601
srstn	systolic_controll.data_set[I]	0.267600	0.435120
srstn	write_out.sram_write_enable_d	0.267600	0.433473
tpu_start	systolic_controll.addr_serial_num[I]	0.273300	0.517245
write_out.matrix_index_d[I]	write_out.sram_wdata_a[I]	0.280100	0.130557
systolic.mul_outcome[I]	_I_	0.281600	0.158683
write_out.matrix_index_d[I]	write_out.sram_wdata_c[I]	0.295300	0.153320
srstn	systolic_controll.tpu_done_pre	0.297200	0.521801
systolic_controll.cycle_num[I]	systolic.op_reg[I][J]	0.310700	0.218956
srstn	systolic_controll.matrix_index[I]	0.313400	0.475623
write_out.data_set_d[I]	_I_	0.387200	0.289347
write_out.sram_write_enable_d	_I_	0.404500	0.322711
write_out.data_set_d[I]	write_out.sram_wdata_c[I]	0.411100	0.360420
write_out.sram_write_enable_d	write_out.sram_wdata_c[I]	0.416300	0.338300
write_out.sram_write_enable_d	write_out.sram_wdata_a[I]	0.430900	0.331691
write_out.data_set_d[I]	write_out.sram_wdata_a[I]	0.437000	0.359782
addr_sel.sram_raddr_wI[J]	sram_raddr_wI[J]	0.449100	0.147931
systolic_controll.cycle_num[I]	systolic_controll.data_set[I]	0.464100	0.456176
addr_sel.sram_raddr_wI[J]	sram_raddr_dI[J]	0.465700	0.146900
systolic_controll.addr_serial_num[I]	addr_sel.sram_raddr_wI[J]	0.465700	0.462521
systolic_controll.addr_serial_num[I]	systolic_controll.addr_serial_num[I]	0.466300	0.427183
write_out.sram_waddr_a[I]	sram_waddr_a[I]	0.467900	0.145097
_I_	sram_waddr_b[I]	0.467900	0.136933
write_out.sram_waddr_c[I]	sram_waddr_c[I]	0.467900	0.145486
write_out.sram_wdata_a[I]	sram_wdata_a[I]	0.467900	0.082281
