# start	end	slack_synth_ns	slack_route_ns
core.w_mem_inst.w_ctr_reg[I]	core.a_reg[I]	-0.522300	-0.363472
core.w_mem_inst.w_ctr_reg[I]	core.e_reg[I]	-0.439400	-0.347500
core.w_mem_inst.w_mem[I][J]	core.a_reg[I]	-0.301500	-0.244056
core.e_reg[I]	core.a_reg[I]	-0.221100	-0.153018
core.w_mem_inst.w_mem[I][J]	core.e_reg[I]	-0.191600	-0.228084
address[I]	read_data[I]	-0.182200	-0.270332
core.f_reg[I]	core.a_reg[I]	-0.178000	-0.111230
core.g_reg[I]	core.a_reg[I]	-0.170900	-0.110279
core.e_reg[I]	core.e_reg[I]	-0.141000	-0.137046
core.w_mem_inst.w_new_reg[I]	core.a_reg[I]	-0.107300	-0.057664
address[I]	error	-0.104000	-0.098314
core.f_reg[I]	core.e_reg[I]	-0.098500	-0.093237
core.g_reg[I]	core.e_reg[I]	-0.089900	-0.085833
core.w_mem_inst.w_new_reg[I]	core.e_reg[I]	-0.028000	-0.041692
core.k_data_reg[I]	core.a_reg[I]	0.030400	0.046368
we	read_data[I]	0.096500	0.009882
cs	read_data[I]	0.105100	0.024174
core.k_data_reg[I]	core.e_reg[I]	0.131200	0.062340
core.h_reg[I]	core.a_reg[I]	0.141400	0.158947
core.h_reg[I]	core.e_reg[I]	0.210700	0.174919
cs	error	0.241700	0.140259
we	error	0.245000	0.154260
address[I]	work_factor_num_reg[I]	0.388000	0.505993
address[I]	block_reg[I][J]	0.398400	0.350991
core.w_mem_inst.w_mem[I][J]	core.w_mem_inst.w_new_reg[I]	0.487000	0.200940
core.w_mem_inst.w_mem[I][J]	core.w_mem_inst.w_mem[I][J]	0.497400	0.176759
address[I]	work_factor_reg	0.532100	0.732009
address[I]	mode_reg[I]	0.532400	0.735567
address[I]	init_reg	0.565500	0.760167
address[I]	next_reg	0.565500	0.757908
digest_reg[I]	read_data[I]	0.593000	0.182804
core.a_reg[I]	core.a_reg[I]	0.612100	0.530874
block_reg[I][J]	read_data[I]	0.625800	0.241791
we	block_reg[I][J]	0.639800	0.720246
cs	block_reg[I][J]	0.643300	0.727710
core.c_reg[I]	core.a_reg[I]	0.680200	0.646986
core.b_reg[I]	core.a_reg[I]	0.684200	0.649740
we	work_factor_num_reg[I]	0.705500	0.868935
cs	work_factor_num_reg[I]	0.708900	0.875771
init_reg	read_data[I]	0.741500	0.390949
