# start	end	slack_synth_ns	slack_route_ns
write_out.matrix_index_plusI[J]	_I_	-0.279500	-0.027395
write_out.matrix_index_r[I]	_I_	-0.277600	-0.015832
systolic.data_queue[I][J]	systolic.product_reg[I][J]	-0.112700	-0.046111
systolic.weight_queue[I][J]	systolic.product_reg[I][J]	-0.108000	-0.049728
systolic_controll.matrix_index[I]	write_out.quantized_data_r[I]	0.055400	-0.041883
srstn	_I_	0.109000	0.434525
systolic_controll.matrix_index[I]	write_out.quantized_data_r[I]	0.124000	-0.000126
systolic.product_reg[I][J]	systolic.matrix_mul_ID[J][K]	0.168000	0.095750
systolic.matrix_mul_ID[J][K]	systolic.matrix_mul_ID[J][K]	0.168500	0.103223
srstn	write_out.quantized_data_r[I]	0.183700	0.390632
srstn	write_out.sram_wdata_a[I]	0.184600	0.395157
srstn	write_out.sram_wdata_c[I]	0.190800	0.457602
systolic_controll.cycle_num[I]	systolic.is_accum_reg[I]	0.203400	0.141518
srstn	systolic.product_reg[I][J]	0.211600	0.368832
srstn	systolic.matrix_mul_ID[J][K]	0.216200	0.360154
srstn	systolic.data_queue[I][J]	0.219600	0.355974
srstn	systolic.weight_queue[I][J]	0.222300	0.357731
srstn	systolic_controll.addr_serial_num[I]	0.222300	0.457830
srstn	systolic.is_accum_reg[I]	0.223200	0.415081
srstn	write_out.matrix_index_plusI[J]	0.224400	0.460356
srstn	write_out.quantized_data_r[I]	0.226400	0.409030
srstn	systolic_controll.state[I]	0.228200	0.449592
srstn	write_out.matrix_index_minusI[J]	0.228200	0.491470
srstn	write_out.data_set_r[I]	0.229000	0.485170
srstn	write_out.matrix_index_r[I]	0.229000	0.484651
srstn	write_out.sram_waddr_a[I]	0.256800	0.427564
systolic.matrix_mul_ID[J][K]	write_out.quantized_data_r[I]	0.260600	0.182421
srstn	write_out.sram_waddr_c[I]	0.261500	0.501301
tpu_start	systolic_controll.addr_serial_num[I]	0.273000	0.518733
srstn	write_out.sram_write_enable_cI	0.274400	0.498760
srstn	write_out.sram_write_enable_aI	0.274700	0.529099
srstn	systolic_controll.matrix_index[I]	0.276400	0.458079
srstn	systolic_controll.tpu_done	0.279400	0.496696
write_out.matrix_index_plusI[J]	write_out.sram_wdata_c[I]	0.287400	0.158952
write_out.matrix_index_plusI[J]	write_out.sram_wdata_a[I]	0.292000	0.156483
systolic_controll.matrix_index[I]	systolic_controll.data_set[I]	0.293000	0.264183
write_out.matrix_index_r[I]	write_out.sram_wdata_c[I]	0.293300	0.158428
write_out.matrix_index_r[I]	write_out.sram_wdata_a[I]	0.298000	0.159294
systolic_controll.matrix_index[I]	systolic_controll.state[I]	0.324800	0.269597
srstn	systolic.is_reset_reg[I]	0.325500	0.437596
systolic_controll.matrix_index[I]	systolic_controll.matrix_index[I]	0.331400	0.276127
systolic_controll.matrix_index[I]	systolic_controll.tpu_done_pipe	0.344000	0.286542
srstn	systolic_controll.data_set[I]	0.349300	0.533338
srstn	write_out.sram_write_enable_r	0.349300	0.535657
srstn	systolic_controll.cycle_num[I]	0.349800	0.540891
srstn	systolic.alu_start_d	0.378900	0.577315
write_out.data_set_r[I]	_I_	0.404100	0.367801
srstn	systolic_controll.tpu_done_pipe	0.405900	0.563291
systolic.matrix_mul_ID[J][K]	write_out.quantized_data_r[I]	0.408900	0.282067
systolic.is_reset_reg[I]	systolic.matrix_mul_ID[J][K]	0.427100	0.292451
systolic_controll.cycle_num[I]	systolic.is_reset_reg[I]	0.429900	0.348477
write_out.sram_write_enable_r	_I_	0.430100	0.473333
systolic.alu_start_d	systolic.matrix_mul_ID[J][K]	0.439300	0.184224
addr_sel.sram_raddr_wI[J]	sram_raddr_wI[J]	0.449100	0.143610
systolic_controll.cycle_num[I]	systolic_controll.data_set[I]	0.453900	0.399649
systolic.is_accum_reg[I]	systolic.matrix_mul_ID[J][K]	0.463200	0.403767
addr_sel.sram_raddr_wI[J]	sram_raddr_dI[J]	0.465700	0.144087
systolic_controll.addr_serial_num[I]	addr_sel.sram_raddr_wI[J]	0.465700	0.462245
